date,facility_name,upgrade
2011-01-01,Air Force Base - Montgomery Village 138 kV Cir. 1,baseline reliability upgrade
2011-01-01,Air Forcebase - Montgomery Village 138 kV,baseline reliability upgrade
2011-01-01,Bondurant - Montgomery Village 138 kV,baseline reliability upgrade
2011-01-01,Helijet - Lakehead Pipeline 138 kV,baseline reliability upgrade
2011-01-01,Helijet - Lakehead Pipeline 138 kV Circuit 2,baseline reliability upgrade
2011-01-01,Radfords Run Wind Farm - Mccormick 138 kV #1,baseline reliability upgrade
2011-01-01,Layland - Adrian Energy Associates Llc 138 kV Ckt 1,baseline reliability upgrade
2011-01-01,Woodenshoe - Kensington 138 kV Line,baseline reliability upgrade
2011-01-01,Lnden - Kensington 138 kV,baseline reliability upgrade
2011-01-01,Kensington - Linden 138 kV,baseline reliability upgrade
2011-01-01,Toaping Castle - Ball Park 138 kV,baseline reliability upgrade
2011-01-01,Ball Park - Toaping Castle 138 kV Line 2,baseline reliability upgrade
2011-01-01,Bunker Hill - Nasa 138 kV Ckt 1,baseline reliability upgrade
2011-01-01,City W Diesel Plant Substation - Ohmstead Substation 138 kV,baseline reliability upgrade
2011-01-01,Easton - Dobbins 138 kV Ckt 1,baseline reliability upgrade
2011-01-01,Dobbins - Spencer 138 kV Ckt 1,baseline reliability upgrade
2011-01-01,Athalmer Tap - East Hagerstown 138 kV,baseline reliability upgrade
2011-01-01,Innerarity - Pineville 138 kV Line 1,baseline reliability upgrade
2011-01-01,Innerarity - Maryland Solar 138 kV #1,baseline reliability upgrade
2011-01-01,Cressey - Ess Wesel 138 kV #1,baseline reliability upgrade
2011-01-01,Firstenergy R Paul Smith Power Station - Cressey 138 kV,baseline reliability upgrade
2011-01-01,Pineville - Antieam 138 kV Ckt 1,baseline reliability upgrade
2011-01-01,Antietam - Clawson 138 kV #1,baseline reliability upgrade
2011-01-01,Pineville Substation - Ess Wesel 138 kV #1,baseline reliability upgrade
2011-01-01,Pneville 345-138 kV TX Bank 1,baseline reliability upgrade
2011-01-01,Pineville - E Hagerstown 138 kV Cir. 1,baseline reliability upgrade
2011-01-01,Bellsfork - El Sobrante 138 kV,baseline reliability upgrade
2011-01-01,Bellsfork - Maryland Solar 138 kV,baseline reliability upgrade
2011-01-01,Dam No. 4 Hydro Sta - Gravel Ridge 138 kV Line 1,baseline reliability upgrade
2011-01-01,W -Station - St Bonifacius 138 kV,baseline reliability upgrade
2011-01-01,West -Station - Shingle Crk 138 kV #1,baseline reliability upgrade
2011-01-01,Long Lake - Mcminnville 138 kV #1,baseline reliability upgrade
2011-01-01,Linde - Ripple 138 kV,baseline reliability upgrade
2011-01-01,Mcminnville - Linde 138 kV Cir. 1,baseline reliability upgrade
2011-01-01,Arroyo Tap - Reidland 138 kV Ckt 1,baseline reliability upgrade
2011-01-01,Candelaria Arenas 1718 - Ocean City 138 kV #1,baseline reliability upgrade
2011-01-01,Reidland - Ocean City 138 kV Ckt 1,baseline reliability upgrade
2011-01-01,Perryman - Dodd Rd 138 kV Circuit 1,baseline reliability upgrade
2011-01-01,Calvert Cliffs 345/138kV Transformer Bank Bank 1,baseline reliability upgrade
2011-01-01,Burlington Ks - Greene St Sta 138 kV Circuit 1,baseline reliability upgrade
2011-01-01,Easton 2 - Navy Mole 138 kV line,baseline reliability upgrade
2011-01-01,American 345 kV/138 kV Transformer #1,baseline reliability upgrade
2011-01-01,American - Ridgeley 345 kV Circuit 1,baseline reliability upgrade
2011-01-01,Mrbihan Substation 345-138 kV TX,baseline reliability upgrade
2011-01-01,Dodd Road 345 kV/138 kV Transformer Bank 1,baseline reliability upgrade
2011-01-01,Red Hill 345/138kV Autotransformer Unit 1,baseline reliability upgrade
2011-01-01,Timken Mercy - Red Hill 138 kV Line 1,baseline reliability upgrade
2011-01-01,Fluvanna P.S - Grove St 138 kV Circuit 1,baseline reliability upgrade
2011-01-01,Walworth - Bluff City 138 kV line,baseline reliability upgrade
2011-01-01,Bluff City - Lake Lure 138 kV Cir. 1,baseline reliability upgrade
2011-01-01,Littlefork - Gordonsville Energy Lp 138 kV Line 1,baseline reliability upgrade
2011-01-01,Littlefork - Lake Lure 138 kV Line 1,baseline reliability upgrade
2011-01-01,Littlefork - Hogan Rd 138 kV,baseline reliability upgrade
2011-01-01,Kapstone - Grimes 138 kV L,baseline reliability upgrade
2011-01-01,Orchard - Declo 138 kV Cir. 1,baseline reliability upgrade
2011-01-01,Nacoochee - S Texa 138 kV #1,baseline reliability upgrade
2011-01-01,S Crk - Aibonito Pds 138 kV,baseline reliability upgrade
2011-01-01,Westchase - Sta 54 138 kV Line 1,baseline reliability upgrade
2011-01-01,Michigan Power Lp - Skiffes Rk 138 kV Line 1,baseline reliability upgrade
2011-01-01,Michigan Power Lp - Blue Ridge 138 kV Line 1,baseline reliability upgrade
2011-01-01,Skiffes Crk - Berlin Gorham 138 kV Cir. 1,baseline reliability upgrade
2011-01-01,S Colton - Yaphank 138 kV Line,baseline reliability upgrade
2011-01-01,South Colton - Otter 138 kV Ckt 1,baseline reliability upgrade
2011-01-01,S Colton - Otter 138 kV Line 2,baseline reliability upgrade
2011-01-01,Yaphank Substation - Brush Tavern 138 kV Ckt 1,baseline reliability upgrade
2011-01-01,Florida - Berlin Gorham 138 kV #1,baseline reliability upgrade
2011-01-01,N Huntigton - Florida 138 kV #1,baseline reliability upgrade
2011-01-01,Clearbrook - N Island 138 kV Cir. 1,baseline reliability upgrade
2011-01-01,North Island - Shutesbury 138 kV,baseline reliability upgrade
2011-01-01,Safeway Stores - Asheville 138 kV Line 1,baseline reliability upgrade
2011-01-01,Safeway Stores - Shutesbury 138 kV Cir. 1,baseline reliability upgrade
2011-01-01,Otter - Enslen 138 kV #1,baseline reliability upgrade
2011-01-01,Enslen - Otter 138 kV Ckt 2,baseline reliability upgrade
2011-01-01,Enslen - Leesville 138 kV Ckt 1,baseline reliability upgrade
2011-01-01,Enslen Substation - Leesville 138 kV,baseline reliability upgrade
2011-01-01,Boonsboro - Reusens 138 kV Line 1,baseline reliability upgrade
2011-01-01,Nacoochee - Boonsboro 138 kV Circuit 1,baseline reliability upgrade
2011-01-01,Reusens 138-1 kV TX,baseline reliability upgrade
2011-01-01,Starkey - Jack Ramey Wind 138 kV Circuit 1,baseline reliability upgrade
2011-01-01,Clearbrook - Jack Ramey Wind 138 kV Cir. 1,baseline reliability upgrade
2011-01-01,Huntington Court 345/138kV Auto Unit 1,baseline reliability upgrade
2011-01-01,Palmer - Wolf Hills Energy 138 kV #1,baseline reliability upgrade
2011-01-01,Palmer - North Bristol 138 kV #1,baseline reliability upgrade
2011-01-01,Vail - N Bristol 138 kV line,baseline reliability upgrade
2011-01-01,N Brisol - Forney Sw 138 kV,baseline reliability upgrade
2011-01-01,Bear - Mecklenburg Power Sta 345 kV,baseline reliability upgrade
2011-01-01,Bear - Clover 345 kV Ckt 1,baseline reliability upgrade
2011-01-01,Leavitt - Bear 345 kV Cir. 1,baseline reliability upgrade
2011-01-01,Leavitt - Bear 345 kV Circuit 2,baseline reliability upgrade
2011-01-01,Bear - Oak Creek 138 kV #1,baseline reliability upgrade
2011-01-01,Velva Wind Interconnection - Grs Lyon 138 kV Line 1,baseline reliability upgrade
2011-01-01,Hutchins - Bauxite 138 kV #1,baseline reliability upgrade
2011-01-01,Hutchins - Clover 138 kV,baseline reliability upgrade
2011-01-01,Sylvan Lake - Grs Lyon 138 kV Ckt 1,baseline reliability upgrade
2011-01-01,Riverview 138/1 kV Autotransformer,baseline reliability upgrade
2011-01-01,Ellinwood - Orrington 138 kV,baseline reliability upgrade
2011-01-01,Ellinwood Substation - Franklin-Laguna 138 kV Cir. 1,baseline reliability upgrade
2011-01-01,Unisource Golden Vly - Orrington 138 kV,baseline reliability upgrade
2011-01-01,Unisource Golden Valley - Unionville Hydro Project 2499 Ny 138 kV line,baseline reliability upgrade
2011-01-01,Highway 59 - West Bassett 138 kV Circuit 1,baseline reliability upgrade
2011-01-01,W Bassett - Ladysmith Hydro 138 kV,baseline reliability upgrade
2011-01-01,W Bassett - Ladysmith Hydro 138 kV Cir. 2,baseline reliability upgrade
2011-01-01,Train - Asheville 138 kV,baseline reliability upgrade
2011-01-01,Asheville - Ladysmith Hydro 138 kV,baseline reliability upgrade
2011-01-01,Ladsmith Hydro - Asheville 138 kV Ckt 2,baseline reliability upgrade
2011-01-01,St. John - Rio Dell 138 kV #1,baseline reliability upgrade
2011-01-01,Edens Ridge - Midset 138 kV Cir. 1,baseline reliability upgrade
2011-01-01,Firewheel - Eens Ridge 138 kV Line 1,baseline reliability upgrade
2011-01-01,International Paper Valliant Ok - W Winchester Substation 138 kV Line 1,baseline reliability upgrade
2011-01-01,Midset Substation - Brooklyn City N Plant 138 kV,baseline reliability upgrade
2011-01-01,Pine River Alte - Welco 138 kV Line,baseline reliability upgrade
2011-01-01,Person - Pine Riv Alte 138 kV L,baseline reliability upgrade
2011-01-01,Pine River Alte - State School Substation 138 kV #1,baseline reliability upgrade
2011-01-01,Huben - Sylvan Lake 138 kV L,baseline reliability upgrade
2011-01-01,Venwind - Huben 138 kV Line 1,baseline reliability upgrade
2011-01-01,Sinai - Welco 138 kV,baseline reliability upgrade
2011-01-01,Sinai - Venwind 138 kV L,baseline reliability upgrade
2011-01-01,Cheboygan - Trinidad 138 kV Line 1,baseline reliability upgrade
2011-01-01,State School - Trinidad 138 kV Ckt 1,baseline reliability upgrade
2011-01-01,Aspen 345/138kV Transformer Bank Bank 1,baseline reliability upgrade
2011-01-01,Aspen - Villa Mar 2 1658 138 kV #1,baseline reliability upgrade
2011-01-01,Geneva Border City - Wells Ic 138 kV Ckt 1,baseline reliability upgrade
2011-01-01,Geneva Border City - Dewalt 138 kV Ckt 1,baseline reliability upgrade
2011-01-01,N Fond Du Lac Substation - Kerr Dam 138 kV,baseline reliability upgrade
2011-01-01,Starkey - Hancock 138 kV #1,baseline reliability upgrade
2011-01-01,Hancock 345/138kV XFMR Bank 1,baseline reliability upgrade
2011-01-01,Hacock - Roanoke Electric Steel 138 kV Ckt 1,baseline reliability upgrade
2011-01-01,Fluvanna P.S 345/138kV Auto T1,baseline reliability upgrade
2011-01-01,Louisa Generation Facility - Fluvanna P.S 345 kV #1,baseline reliability upgrade
2011-01-01,Franklin-Laguna - Bremo Bluff 138 kV Ckt 1,baseline reliability upgrade
2011-01-01,Grimes - Louisa Generation Facility Substation 138 kV Line 1,baseline reliability upgrade
2011-01-01,Louisa Generation Facility - N Anna 345 kV Circuit 1,baseline reliability upgrade
2011-01-01,Louisa Generation Facility - Carrabelle 345 kV Cir. 1,baseline reliability upgrade
2011-01-01,Person Substation - Mecklenburg Power Sta 345 kV Circuit 1,baseline reliability upgrade
2011-01-01,Grimes 138-14 kV XFMR Unit 2,baseline reliability upgrade
2011-01-01,Franklin-Laguna 345/138kV TX Unit 1,baseline reliability upgrade
2011-01-01,Leesville 345 kV/138 kV Auto T1,baseline reliability upgrade
2011-01-01,Clover - State School 345 kV,baseline reliability upgrade
2011-01-01,Falu 1334 - Burnt Church 138 kV Line 1,baseline reliability upgrade
2011-01-01,Falu 1334 - Belvoir 138 kV Circuit 2,baseline reliability upgrade
2011-01-01,Falu 1334 - Burrows Crossing Road 138 kV Line 1,baseline reliability upgrade
2011-01-01,Falu 1334 - Burrows Crossing Road 138 kV Circuit 2,baseline reliability upgrade
2011-01-01,Hayfield - Van Dom 138 kV Line 1,baseline reliability upgrade
2011-01-01,Five Forks - Roberts Sw Sta 138 kV Ckt 1,baseline reliability upgrade
2011-01-01,Annandale - Rock Crk 138 kV Cir. 1,baseline reliability upgrade
2011-01-01,Annandale - Rock Crk 138 kV Line 2,baseline reliability upgrade
2011-01-01,Chapman - Carnestown 138 kV Line 2,baseline reliability upgrade
2011-01-01,Lakehead Pipeline - Carderock 138 kV Line 1,baseline reliability upgrade
2011-01-01,Bloomington - Shepard 138 kV Line 1,baseline reliability upgrade
2011-01-01,Shepard - Bloomington 138 kV #2,baseline reliability upgrade
2011-01-01,Parsons Tap - Mccartney 138 kV Circuit 1,baseline reliability upgrade
2011-01-01,Parsons Tap - E Longmeadow 138 kV Line 1,baseline reliability upgrade
2011-01-01,Mccartney 138/1kV Auto,baseline reliability upgrade
2011-01-01,Mccartney - Yarnen 345 kV,baseline reliability upgrade
2011-01-01,Slabtown - Dunn Siding 138 kV #1,baseline reliability upgrade
2011-01-01,Dist 000 - Trenton Diesel 138 kV Line 1,baseline reliability upgrade
2011-01-01,Four Rivers - Trenton Diesel 138 kV Ckt 1,baseline reliability upgrade
2011-01-01,Hardy Reit - Stepdown 138 kV #1,baseline reliability upgrade
2011-01-01,Hardy Reit - Battlefield Substation 138 kV L,baseline reliability upgrade
2011-01-01,Turner Road - Elko 138 kV Circuit 1,baseline reliability upgrade
2011-01-01,Turner Rd - Tyler 138 kV,baseline reliability upgrade
2011-01-01,Potosi - Deltaport Substation 138 kV,baseline reliability upgrade
2011-01-01,Potosi Substation - Tyler Substation 138 kV,baseline reliability upgrade
2011-01-01,King'S Mill - Sunny Isles 138 kV Circuit 1,baseline reliability upgrade
2011-01-01,Battlefield - Synata Hugoton 138 kV L,baseline reliability upgrade
2011-01-01,Little Rock - Sunny Isles 138 kV Circuit 1,baseline reliability upgrade
2011-01-01,Crittenden - Kraft 138 kV,baseline reliability upgrade
2011-01-01,Crittenden - Carroll 138 kV line,baseline reliability upgrade
2011-01-01,Vereda 3103 - No Mans Land 138 kV #1,baseline reliability upgrade
2011-01-01,No Mans Land - Yadkin 138 kV Circuit 1,baseline reliability upgrade
2011-01-01,Vereda 3103 - Del Rosa 138 kV L,baseline reliability upgrade
2011-01-01,Wheelabrator Portsmouth - Yadkin 138 kV Line 1,baseline reliability upgrade
2011-01-01,Mickens - Yadkin 138 kV Line 1,baseline reliability upgrade
2011-01-01,Mira Vista - Del Rosa 138 kV Line 1,baseline reliability upgrade
2011-01-01,Elmo - Robinson Avenue 138 kV,baseline reliability upgrade
2011-01-01,Robinson Avenue - Summit Farms Solar Substation 138 kV Line 1,baseline reliability upgrade
2011-01-01,Elmo - Hickory 138 kV Cir. 1,baseline reliability upgrade
2011-01-01,Hickory - Harbor Beach 138 kV,baseline reliability upgrade
2011-01-01,Thrasher - Wolcott Substation 138 kV Ckt 1,baseline reliability upgrade
2011-01-01,Uknown - Walthall 138 kV Ckt 1,baseline reliability upgrade
2011-01-01,Hull Street Road - Harvard 138 kV Cir. 1,baseline reliability upgrade
2011-01-01,N Tower Tap Substation 345-138 kV Transformer #1,baseline reliability upgrade
2011-01-01,North Tower Tp - Uknown 138 kV #1,baseline reliability upgrade
2011-01-01,N Tower Tap - Cedar Falls Wi Substation 138 kV,baseline reliability upgrade
2011-01-01,Dpc Elroy - North Tower Tap 138 kV Cir. 1,baseline reliability upgrade
2011-01-01,Carver - Big Hanaford 138 kV Circuit 1,baseline reliability upgrade
2011-01-01,Manchester - Shockoe Substation 138 kV,baseline reliability upgrade
2011-01-01,Basin - Plaza 138 kV,baseline reliability upgrade
2011-01-01,Plaza - Big Hanaford Substation 138 kV #1,baseline reliability upgrade
2011-01-01,Floraday - Villa Del Rey 3010 138 kV #1,baseline reliability upgrade
2011-01-01,York Canyon Substation - Chico A 138 kV Circuit 1,baseline reliability upgrade
2011-01-01,Brookridge - Burrows Crossing Road Substation 138 kV Line 1,baseline reliability upgrade
2011-01-01,Sideburn - Yavapai 138 kV Circuit 1,baseline reliability upgrade
2011-01-01,Sideburn - Colonial 138 kV Line 1,baseline reliability upgrade
2011-01-01,Jessup - Loudon 138 kV Cir. 1,baseline reliability upgrade
2011-01-01,Jessup - Poland Rd 138 kV,baseline reliability upgrade
2011-01-01,Loudon Substation 345/138kV Transformer,baseline reliability upgrade
2011-01-01,Loudon - Yardley Ridge 138 kV Line 1,baseline reliability upgrade
2011-01-01,Fountain - Stonewall Energy Ctr 138 kV Circuit 1,baseline reliability upgrade
2011-01-01,Clifton - Colonial 138 kV Cir. 1,baseline reliability upgrade
2011-01-01,Clifton Substation - Colonial 138 kV,baseline reliability upgrade
2011-01-01,Norfork - Clifton 138 kV,baseline reliability upgrade
2011-01-01,Norfork - Clifton 138 kV Ckt 2,baseline reliability upgrade
2011-01-01,Hemdon - Crystal Lake 138 kV Cir. 1,baseline reliability upgrade
2011-01-01,Melba - N Oxford 138 kV Circuit 1,baseline reliability upgrade
2011-01-01,Colonial - Idaho Springs 138 kV #1,baseline reliability upgrade
2011-01-01,Burke-Sideburn - Rocky Reach 138 kV Circuit 1,baseline reliability upgrade
2011-01-01,N Oxford - Comanche Peak 138 kV Cir. 1,baseline reliability upgrade
2011-01-01,Rock Creek - Braddock 138 kV #1,baseline reliability upgrade
2011-01-01,Rock Creek - Braddock Substation 138 kV Circuit 2,baseline reliability upgrade
2011-01-01,Tysons - Reston 138 kV L,baseline reliability upgrade
2011-01-01,Tysons - Hunter 138 kV,baseline reliability upgrade
2011-01-01,Poland Rd - Jet 138 kV Line 1,baseline reliability upgrade
2011-01-01,Davis Drive - Dranesville 138 kV #1,baseline reliability upgrade
2011-01-01,Davis Drive - Sterling Park 138 kV Line 1,baseline reliability upgrade
2011-01-01,Dranesville - Castleton Energy Center 138 kV,baseline reliability upgrade
2011-01-01,Dranesville - Castleton Energy Center 138 kV Cir. 2,baseline reliability upgrade
2011-01-01,Dranesville - Mcormick 138 kV,baseline reliability upgrade
2011-01-01,Dranesville - Mccormick 138 kV,baseline reliability upgrade
2011-01-01,Reston - Castleton Energy Ctr 138 kV L,baseline reliability upgrade
2011-01-01,Newdale - 8Th Street Cable Terminal 138 kV Cir. 1,baseline reliability upgrade
2011-01-01,8Th Street Cable Terminal - Newdale 138 kV,baseline reliability upgrade
2011-01-01,8Th St Cable Terminal - Carreon 138 kV,baseline reliability upgrade
2011-01-01,Carren - 8Th St Cable Terminal 138 kV line,baseline reliability upgrade
2011-01-01,Makanda - Newdale 138 kV Circuit 1,baseline reliability upgrade
2011-01-01,Newdale - Makanda 138 kV Ckt 2,baseline reliability upgrade
2011-01-01,Novec Smoketown - Makanda 138 kV,baseline reliability upgrade
2011-01-01,Makanda - Novec Smoketown 138 kV #2,baseline reliability upgrade
2011-01-01,Comanche Peak Substation - Clark 138 kV #1,baseline reliability upgrade
2011-01-01,Morrisville Substation - Remington Ct 138 kV Cir. 1,baseline reliability upgrade
2011-01-01,Remington Ct - Morrisville 138 kV Circuit 2,baseline reliability upgrade
2011-01-01,Remington Ct - Morrisville 138 kV #3,baseline reliability upgrade
2011-01-01,Morrisville - Sowego Dp Substation 138 kV L,baseline reliability upgrade
2011-01-01,Morrisville - Sowego Dp 138 kV #2,baseline reliability upgrade
