plant_id,sub_id,fuel,mw,online_year,retire_year,queue_project_id
902678,9927,solar,83.6,2025,,Q20-1393
902679,5242,solar,71.3,2025,,Q20-1406
902680,6202,storage,43.0,2025,,Q20-1589
902681,10291,hybrid,148.6,2025,,Q21-1663
902682,18714,solar,112.4,2025,,Q21-1670
902683,22226,solar,113.4,2025,,Q21-1690
902684,19571,hybrid,305.2,2025,,Q21-1723
902685,19774,storage,122.0,2025,,Q21-1873
902686,23506,gas,241.1,2025,,Q21-1922
902687,10122,storage,136.2,2025,,Q20-1385
902688,17005,wind,134.9,2025,,Q20-1395
902689,23458,hybrid,500.0,2025,,Q20-1410
902690,9057,solar,28.7,2025,,Q20-1436
902691,5967,solar,72.5,2025,,Q20-1452
902692,19213,solar,642.1,2025,,Q20-1488
902693,24612,wind,165.4,2025,,Q20-1521
902694,22721,wind,113.0,2025,,Q20-1530
902695,10346,solar,267.6,2025,,Q20-1542
902696,5594,solar,81.4,2025,,Q20-1608
902697,19533,solar,84.1,2025,,Q21-1651
902698,9226,solar,116.7,2025,,Q21-1677
902699,21691,hybrid,132.2,2025,,Q21-1724
902700,7094,solar,163.6,2025,,Q21-1766
902701,19115,solar,141.4,2025,,Q21-1771
902702,18951,solar,52.8,2025,,Q21-1865
902703,17034,solar,105.4,2025,,Q21-1881
902704,8403,solar,128.7,2025,,Q21-1933
902705,9129,solar,235.7,2025,,Q20-1407
902706,17353,gas,673.7,2025,,Q20-1548
902707,10061,storage,110.5,2025,,Q20-1555
902708,22247,wind,264.3,2025,,Q20-1568
902709,22578,solar,157.1,2025,,Q20-1586
902710,10367,solar,51.0,2025,,Q21-1665
902711,21773,solar,90.1,2025,,Q21-1711
902712,22308,storage,42.1,2025,,Q21-1714
902713,10022,hybrid,149.3,2025,,Q21-1829
902714,7273,solar,105.4,2025,,Q21-1964
902715,23522,wind,285.6,2025,,Q21-1970
902716,10082,solar,69.8,2025,,Q22-2016
902717,22098,solar,321.9,2025,,Q22-2105
902718,9833,solar,242.2,2025,,Q19-1301
902719,24028,storage,154.8,2025,,Q19-1302
902720,9864,solar,182.9,2025,,Q19-1307
902721,7592,solar,305.9,2025,,Q20-1424
902722,17928,storage,58.8,2025,,Q20-1500
902723,21516,solar,96.4,2025,,Q20-1537
902724,9313,wind,320.5,2025,,Q20-1574
902725,24027,storage,132.5,2025,,Q21-1760
902726,7311,hybrid,73.4,2025,,Q21-1777
902727,9562,solar,104.3,2025,,Q21-1788
902728,8744,storage,500.0,2025,,Q21-1838
902729,5962,solar,48.2,2025,,Q21-1888
902730,23053,solar,57.9,2025,,Q21-1907
902731,5827,solar,63.4,2025,,Q21-1951
902732,11130,solar,51.6,2025,,Q21-1963
902733,5966,storage,167.1,2025,,Q22-2167
902734,9616,solar,200.2,2025,,Q19-1266
902735,9236,storage,75.0,2025,,Q20-1480
902736,9298,solar,52.8,2025,,Q20-1489
902737,5336,storage,50.3,2025,,Q20-1556
902738,8919,wind,241.2,2025,,Q20-1581
902739,9067,wind,65.4,2025,,Q20-1638
902740,9111,storage,233.9,2025,,Q21-1738
902741,9237,hybrid,74.9,2025,,Q21-1755
902742,9430,solar,104.1,2025,,Q21-1805
902743,7286,gas,343.8,2025,,Q21-1809
902744,10128,hybrid,87.4,2025,,Q21-1822
902745,19510,wind,212.7,2025,,Q21-1842
902746,7709,storage,155.8,2025,,Q21-1894
902747,9147,solar,168.5,2025,,Q21-1954
902748,22988,storage,137.0,2025,,Q22-1974
902749,10176,solar,78.6,2025,,Q22-2038
902750,19862,wind,162.3,2025,,Q22-2266
902751,19780,solar,178.7,2025,,Q20-1416
902752,22220,solar,128.1,2025,,Q20-1459
902753,23173,solar,127.9,2025,,Q20-1470
902754,5283,storage,109.6,2025,,Q20-1476
902755,10198,solar,109.6,2025,,Q20-1620
902756,9586,solar,228.1,2025,,Q21-1686
902757,22979,storage,339.8,2025,,Q21-1709
902758,21726,gas,205.8,2025,,Q21-1747
902759,9031,solar,95.5,2025,,Q21-1804
902760,19122,solar,177.5,2025,,Q21-1870
902761,19920,storage,105.1,2025,,Q21-1908
902762,18532,solar,126.3,2025,,Q21-1911
902763,21207,solar,123.3,2025,,Q21-1915
902764,7129,solar,115.7,2025,,Q21-1961
902765,5770,solar,193.8,2025,,Q22-2044
902766,9379,storage,169.4,2025,,Q22-2090
902767,5161,hybrid,131.5,2025,,Q22-2237
902768,17014,storage,23.4,2025,,Q19-1355
902769,9678,solar,131.4,2025,,Q20-1477
902770,6936,storage,54.6,2025,,Q20-1632
902771,11154,solar,90.7,2025,,Q20-1640
902772,9669,solar,150.1,2025,,Q21-1730
902773,9864,wind,151.5,2025,,Q21-1803
902774,5963,solar,60.7,2025,,Q21-1823
902775,19787,solar,174.7,2025,,Q21-1871
902776,9911,gas,1232.9,2025,,Q21-1895
902777,9647,solar,92.9,2025,,Q21-1949
902778,19054,solar,131.5,2025,,Q21-1958
902779,10272,solar,204.9,2025,,Q22-2062
902780,17920,solar,169.5,2025,,Q22-2088
902781,8329,solar,637.6,2025,,Q22-2115
902782,10283,solar,475.0,2025,,Q22-2126
902783,16974,storage,195.3,2025,,Q19-1293
902784,10178,solar,187.5,2025,,Q20-1614
902785,23946,solar,210.6,2025,,Q20-1621
902786,5989,hybrid,107.5,2025,,Q20-1627
902787,8918,solar,223.5,2025,,Q21-1661
902788,19012,solar,138.1,2025,,Q21-1676
902789,7847,solar,106.4,2025,,Q21-1685
902790,5226,solar,124.4,2025,,Q21-1710
902791,5506,gas,167.8,2025,,Q21-1734
902792,9216,solar,267.3,2025,,Q21-1741
902793,20197,solar,182.4,2025,,Q21-1753
902794,9759,hybrid,290.6,2025,,Q21-1754
902795,5949,storage,148.4,2025,,Q21-1875
902796,7143,solar,140.6,2025,,Q21-1885
902797,22708,hybrid,126.6,2025,,Q21-1923
902798,17156,solar,115.3,2025,,Q21-1935
902799,23083,solar,127.5,2025,,Q21-1955
902800,17946,storage,134.2,2025,,Q22-2039
902801,9606,solar,20.3,2025,,Q22-2134
902802,9990,solar,85.6,2025,,Q20-1386
902803,18691,solar,437.3,2025,,Q20-1609
902804,6559,solar,299.6,2025,,Q21-1658
902805,23876,storage,49.0,2025,,Q21-1698
902806,23506,storage,151.5,2025,,Q21-1814
902807,23455,storage,194.8,2025,,Q21-1847
902808,19012,solar,277.3,2025,,Q21-1851
902809,9128,solar,255.0,2025,,Q21-1862
902810,19030,storage,54.9,2025,,Q21-1869
902811,16953,solar,128.9,2025,,Q22-1971
902812,6396,storage,111.0,2025,,Q22-1990
902813,10048,storage,54.2,2025,,Q22-1992
902814,19241,hybrid,191.2,2025,,Q22-1998
902815,7680,wind,224.6,2025,,Q22-2001
902816,22957,solar,164.6,2025,,Q22-2037
902817,9865,solar,46.1,2025,,Q22-2112
902818,8488,hybrid,110.4,2025,,Q22-2153
902819,17712,solar,279.7,2025,,Q19-1336
902820,8126,solar,106.2,2025,,Q20-1428
902821,5644,solar,77.9,2025,,Q20-1457
902822,9729,solar,78.3,2025,,Q20-1535
902823,10076,solar,159.4,2025,,Q21-1794
902824,10128,solar,124.0,2025,,Q21-1868
902825,22024,solar,351.4,2025,,Q22-1994
902826,21773,storage,226.8,2025,,Q22-2121
902827,22220,wind,162.5,2025,,Q22-2219
902828,22589,hybrid,164.9,2025,,Q22-2234
902829,22765,wind,297.8,2025,,Q20-1409
902830,7226,solar,89.7,2025,,Q20-1469
902831,22903,solar,196.3,2025,,Q20-1551
902832,9290,hybrid,213.4,2025,,Q21-1653
902833,17321,hybrid,209.2,2025,,Q21-1712
902834,22943,solar,57.9,2025,,Q21-1718
902835,7408,storage,20.3,2025,,Q21-1745
902836,19631,solar,149.5,2025,,Q21-1866
902837,9723,storage,82.6,2025,,Q21-1900
902838,9759,storage,115.7,2025,,Q22-2005
902839,22220,solar,51.2,2025,,Q22-2006
902840,18089,wind,165.8,2025,,Q22-2052
902841,10077,storage,50.3,2025,,Q22-2065
902842,5365,solar,240.9,2025,,Q22-2125
902843,7129,hybrid,94.2,2025,,Q22-2238
