facility_name,start,end,reason
Sabanera - Murdock 230 kV Ckt 1,2016-05-28 18:00:00,2016-06-15 18:00:00,planned
Bluestone - Jct 100 kV L,2016-05-23 18:00:00,2016-06-11 18:00:00,planned
Cudei - Stanton 138 kV,2016-05-28 18:00:00,2016-06-02 18:00:00,planned
Hopson - Lg&E Canal 100 kV Ckt 1,2016-05-30 18:00:00,2016-06-11 18:00:00,planned
Yorkshire - Los Altos 138 kV #1,2016-05-22 18:00:00,2016-05-30 18:00:00,planned
Palaau Power - Graettinger 100 kV Line,2016-05-25 18:00:00,2016-06-14 18:00:00,planned
Newport News Substation - Tempe 138 kV Circuit 1,2016-05-31 18:00:00,2016-06-17 18:00:00,planned
Limon Wind 2 - Brandford 100 kV,2016-05-28 18:00:00,2016-06-01 18:00:00,planned
Red Lion - St. Rita 100 kV Line 1,2016-05-28 18:00:00,2016-06-02 18:00:00,planned
State Campus - Kiya 138 kV #1,2016-05-28 18:00:00,2016-06-15 18:00:00,planned
Thiele Kaolin Reedy Crk - Edison Sault Substation 138 kV Cir. 1,2016-05-24 18:00:00,2016-05-30 18:00:00,planned
Nashville Substation - Lions Bay 138 kV Ckt 1,2016-05-23 18:00:00,2016-06-04 18:00:00,planned
Wooster - Intermediate 100 kV Line 1,2016-05-25 18:00:00,2016-06-13 18:00:00,planned
Sourek - Dow St Charles Operations 100 kV Ckt 1,2016-05-29 18:00:00,2016-06-03 18:00:00,planned
Rossmoor Substation - Goddard Steam Plant 138 kV Cir. 1,2016-05-24 18:00:00,2016-06-07 18:00:00,planned
Eldean - Carbondale Nw Substation 100 kV Cir. 1,2016-05-24 18:00:00,2016-06-10 18:00:00,planned
Cornville - Webster Tie 138 kV,2016-05-24 18:00:00,2016-05-27 18:00:00,planned
Cedar Sta - Bl England Sta 500 kV Circuit 1,2016-05-30 18:00:00,2016-06-14 18:00:00,planned
Industrial Way - James De Young 100 kV,2016-05-25 18:00:00,2016-06-03 18:00:00,planned
Barnes Lake - Grass Crk 138 kV Cir. 1,2016-05-24 18:00:00,2016-06-11 18:00:00,planned
Knoble - Roland 138 kV,2016-05-22 18:00:00,2016-06-01 18:00:00,planned
Chesapeake Energy Ctr Substation - Harborgen 138 kV Cir. 1,2016-05-22 18:00:00,2016-05-31 18:00:00,planned
Portland Sta - Kofa Substation 500 kV Circuit 1,2016-05-24 18:00:00,2016-06-06 18:00:00,planned
Southeast Chicago Energy Project - Blackfoot 100 kV Cir. 1,2016-05-31 18:00:00,2016-06-05 18:00:00,planned
Putnam Pike - Caribbean University 100 kV #1,2016-05-29 18:00:00,2016-06-14 18:00:00,planned
Polk - Parklawn 138 kV Cir. 1,2016-06-19 17:00:00,2016-07-09 17:00:00,planned
St Johns - Burney Forest Power 100 kV Circuit 1,2016-06-14 17:00:00,2016-06-20 17:00:00,planned
John Sevier - Sepluveda 138 kV Line 2,2016-06-11 17:00:00,2016-06-25 17:00:00,planned
Malta - Waynoka Gas Processing Plant 100 kV,2016-06-12 17:00:00,2016-07-02 17:00:00,planned
Sherwood Forest Substation - Flatlick 230 kV Cir. 1,2016-06-20 17:00:00,2016-06-22 17:00:00,planned
Universal Studios Studio Master - Mdina 138 kV Cir. 1,2016-06-19 17:00:00,2016-06-23 17:00:00,planned
Little York - Beaver Dam 3Rd St 138 kV Line 1,2016-06-13 17:00:00,2016-06-25 17:00:00,planned
Elton - Ivyglen Meter 100 kV Cir. 2,2016-06-11 17:00:00,2016-06-29 17:00:00,planned
Mero Ctr - Dundee 138 kV L,2016-06-19 17:00:00,2016-06-27 17:00:00,planned
Hampton Rd Substation - Middle Fork 345 kV Ckt 1,2016-06-12 17:00:00,2016-06-16 17:00:00,planned
Kansas Riv Project - Metalcan 138 kV Line 1,2016-06-13 17:00:00,2016-06-25 17:00:00,planned
Sky Ranch - Mohawk 100 kV #1,2016-06-15 17:00:00,2016-06-28 17:00:00,planned
John Amos - Fiort Hill Farms 138 kV Ckt 1,2016-06-15 17:00:00,2016-06-23 17:00:00,planned
Danville Westover Plant - Lochern 138 kV Line 1,2016-06-18 17:00:00,2016-07-08 17:00:00,planned
Bluffview - Fisk Street Substation 100 kV Cir. 1,2016-06-18 17:00:00,2016-06-25 17:00:00,planned
Arden Hills - Dunlap 100 kV Line 1,2016-06-17 17:00:00,2016-06-22 17:00:00,planned
Rosebud Crk - Caruthers 138 kV #1,2016-06-20 17:00:00,2016-06-23 17:00:00,planned
Greater Des Moines Energy Ctr - Weber City 138 kV Circuit 1,2016-06-11 17:00:00,2016-06-16 17:00:00,planned
Mackford Prairie - Kluge 138 kV Cir. 1,2016-06-15 17:00:00,2016-06-24 17:00:00,planned
Shingle Springs - Hawks Nest Hydro 138 kV,2016-06-16 17:00:00,2016-06-24 17:00:00,planned
Crete Energy Venture Llc - University Park N 230 kV Line 1,2016-06-13 17:00:00,2016-06-17 17:00:00,planned
Dollarhide - Beach Grove 100 kV,2016-06-11 17:00:00,2016-06-20 17:00:00,planned
Reedurban - Dead Riv Substation 100 kV Line 1,2016-06-16 17:00:00,2016-06-19 17:00:00,planned
Lapp Substation - Craig Road Limit Substation 100 kV,2016-06-18 17:00:00,2016-07-01 17:00:00,planned
Devine - Deep Run 138 kV Ckt 1,2016-06-13 17:00:00,2016-06-30 17:00:00,planned
Toledo Bend - Adkins 500 kV,2016-06-12 17:00:00,2016-06-17 17:00:00,planned
Robison Park - Dekalb 230 kV Ckt 1,2016-06-14 17:00:00,2016-07-01 17:00:00,planned
Belson - Meadow Brook 138 kV,2016-06-20 17:00:00,2016-07-02 17:00:00,planned
Depoe Bay - Larned 138 kV Circuit 1,2016-06-14 17:00:00,2016-06-21 17:00:00,planned
Blue Ridge - Sheridan Alte 138 kV Cir. 1,2016-06-17 17:00:00,2016-06-20 17:00:00,planned
Sylvan-Antelope - N Resaca 100 kV Cir. 1,2016-06-20 17:00:00,2016-07-02 17:00:00,planned
Bisti - North Sweetwater Substation 138 kV,2016-06-18 17:00:00,2016-07-05 17:00:00,planned
Philipsburg - Penuelas 5401 138 kV,2016-06-19 17:00:00,2016-06-30 17:00:00,planned
Raccoon Creek - Lamontville Rd 138 kV #1,2016-06-18 17:00:00,2016-06-28 17:00:00,planned
Louisiana 1 - Southaven Substation 138 kV Cir. 1,2016-06-14 17:00:00,2016-06-20 17:00:00,planned
Sutton - Kellnersville 138 kV,2016-06-19 17:00:00,2016-07-06 17:00:00,planned
Cocodrie - Ironman 230 kV,2016-06-20 17:00:00,2016-06-28 17:00:00,planned
Kings Riv - Dg Amp Solar Coldwater 138 kV #1,2016-06-16 17:00:00,2016-06-30 17:00:00,planned
Brown Plant - Morris Ogeneration Llc 230 kV Line 1,2016-06-14 17:00:00,2016-06-23 17:00:00,planned
Gresham - Avon Park North 230 kV Circuit 1,2016-06-16 17:00:00,2016-07-03 17:00:00,planned
Coly - Springtree 138 kV,2016-06-20 17:00:00,2016-06-26 17:00:00,planned
Deen - High Poit 100 kV #1,2016-06-14 17:00:00,2016-06-20 17:00:00,planned
Cowbone - Soport 138 kV Cir. 1,2016-06-13 17:00:00,2016-06-21 17:00:00,planned
Coto Aurel - Cook 230 kV #2,2016-06-12 17:00:00,2016-07-02 17:00:00,planned
Mcinnes - Inyokern 138 kV,2016-07-17 16:00:00,2016-07-23 16:00:00,planned
Florence Mill - Pt Loma 138 kV Ckt 1,2016-07-24 16:00:00,2016-08-10 16:00:00,planned
Sidney Term - Meadow Bridge 138 kV Ckt 1,2016-07-21 16:00:00,2016-08-06 16:00:00,planned
Pandora - Pca 100 kV Cir. 1,2016-07-22 16:00:00,2016-08-05 16:00:00,planned
Pluess - Cameron Substation 138 kV Cir. 1,2016-07-18 16:00:00,2016-08-04 16:00:00,planned
Bordertown - Waterflow 100 kV Circuit 1,2016-07-23 16:00:00,2016-07-27 16:00:00,planned
Narod - Barnham 138 kV Line,2016-07-17 16:00:00,2016-07-19 16:00:00,planned
Woodlands - Azalea 138 kV Circuit 1,2016-07-16 16:00:00,2016-07-31 16:00:00,planned
Ft Martn - Pit 7 Tap 138 kV Cir. 1,2016-07-22 16:00:00,2016-07-29 16:00:00,planned
Midland - Firstenergy Toronto 345 kV Circuit 1,2016-07-22 16:00:00,2016-08-06 16:00:00,planned
Pickford - Second Fork 100 kV line,2016-07-21 16:00:00,2016-08-02 16:00:00,planned
Fayette - Lake Louise 138 kV Ckt 1,2016-07-20 16:00:00,2016-08-02 16:00:00,planned
Center Hill - Elkton 138 kV Circuit 1,2016-07-16 16:00:00,2016-07-25 16:00:00,planned
Oceanside - Parkview Battery 230 kV Cir. 1,2016-07-19 16:00:00,2016-08-04 16:00:00,planned
Pasco Cnty Solid Waste Resource Recovery - Vmea Peaking Gen 138 kV Ckt 1,2016-07-19 16:00:00,2016-07-28 16:00:00,planned
Spring Ridge Rd - E Omak 138 kV,2016-07-24 16:00:00,2016-07-26 16:00:00,planned
Werner W - Travis Ab 138 kV Line 1,2016-07-19 16:00:00,2016-08-05 16:00:00,planned
Longhouse Valley - Forman 100 kV Cir. 1,2016-07-19 16:00:00,2016-08-03 16:00:00,planned
Tigrd - Shipyard 138 kV,2016-07-16 16:00:00,2016-08-03 16:00:00,planned
Stanville - Morgan Fork Substation 138 kV Cir. 1,2016-07-18 16:00:00,2016-08-01 16:00:00,planned
Mazatzal - Walmart Sc Substation 100 kV Line 1,2016-07-23 16:00:00,2016-08-05 16:00:00,planned
Labrador - Us Hydro 9 & 10 138 kV Ckt 1,2016-07-21 16:00:00,2016-07-24 16:00:00,planned
Jet - Huntingdon District Substation 138 kV,2016-07-16 16:00:00,2016-07-28 16:00:00,planned
Waugh Chapel - Acec Grant Substation 138 kV Circuit 1,2016-07-24 16:00:00,2016-07-27 16:00:00,planned
Newton Falls - Fulford 100 kV Ckt 1,2016-07-21 16:00:00,2016-07-29 16:00:00,planned
Grandview - Coronado 138 kV #1,2016-07-19 16:00:00,2016-07-28 16:00:00,planned
Edwards St - Plainview Muncipal Power 138 kV Cir. 1,2016-07-23 16:00:00,2016-08-07 16:00:00,planned
Aeropuerto - Hiltop Alte 138 kV Line,2016-07-17 16:00:00,2016-07-31 16:00:00,planned
Picway - Mossyrock 100 kV Ckt 2,2016-07-25 16:00:00,2016-08-13 16:00:00,planned
Havilah - West Station Nj Substation 100 kV #1,2016-07-24 16:00:00,2016-08-13 16:00:00,planned
Betsy Layne - Mercury Marine 138 kV,2016-07-20 16:00:00,2016-07-31 16:00:00,planned
Acec Roslin - Aguas Buenas Gis Tc Substation 138 kV,2016-07-20 16:00:00,2016-08-04 16:00:00,planned
Elgin Energy Center Llc - Ivyglen Meter 230 kV Ckt 1,2016-07-17 16:00:00,2016-07-26 16:00:00,planned
Findlay - Lacey 100 kV Line,2016-07-25 16:00:00,2016-08-11 16:00:00,planned
Water - Edgerton 100 kV,2016-07-20 16:00:00,2016-07-26 16:00:00,planned
Pastoria - Gibson 138 kV,2016-07-21 16:00:00,2016-07-23 16:00:00,planned
Gainesville Renewable Energy Ctr - Zebra 138 kV,2016-07-16 16:00:00,2016-08-02 16:00:00,planned
Peach Bottom - Bixby Hill 500 kV line,2016-07-18 16:00:00,2016-08-02 16:00:00,planned
Monterey Naval Lab - Neligh 100 kV #1,2016-07-19 16:00:00,2016-08-03 16:00:00,planned
Chemial - Alum Crk 138 kV Cir. 1,2016-07-23 16:00:00,2016-07-24 16:00:00,planned
Arbuckle - Amistad 138 kV Circuit 1,2016-07-18 16:00:00,2016-07-31 16:00:00,planned
Lindendale D.P - Cartwright 138 kV Line 1,2016-07-24 16:00:00,2016-08-12 16:00:00,planned
Malta - E Woster 100 kV Circuit 1,2016-07-25 16:00:00,2016-07-31 16:00:00,planned
Cipres - Iatan 138 kV Ckt 1,2016-07-24 16:00:00,2016-08-07 16:00:00,planned
Drago Cement - Washburn 138 kV #1,2016-07-20 16:00:00,2016-07-23 16:00:00,planned
Beechhurst - Morton 138 kV Ckt 2,2016-07-22 16:00:00,2016-08-02 16:00:00,planned
Pine Riv Alte - Person 138 kV Line,2016-07-17 16:00:00,2016-07-18 16:00:00,planned
Fruitland - St. Johns 138 kV Circuit 1,2016-07-16 16:00:00,2016-08-01 16:00:00,planned
Delta Uppco - Delmar 138 kV #1,2016-07-25 16:00:00,2016-08-04 16:00:00,planned
Blue Island - Allapattah 100 kV Line 1,2016-07-21 16:00:00,2016-08-04 16:00:00,planned
Heyburn - Frio Own 138 kV Line,2016-07-17 16:00:00,2016-08-06 16:00:00,planned
Henry Rd - Babb 138 kV #1,2016-07-16 16:00:00,2016-07-27 16:00:00,planned
Windmill - E Broad St 100 kV Cir. 1,2016-07-25 16:00:00,2016-07-27 16:00:00,planned
Solemint - Gore Pass 100 kV L,2016-07-17 16:00:00,2016-07-22 16:00:00,planned
Southeast Chicago Energy Project - N Union City 100 kV Line 2,2016-07-25 16:00:00,2016-08-04 16:00:00,planned
Penhook Substation - Glenn-Colusa Irrig 138 kV Cir. 1,2016-07-18 16:00:00,2016-08-07 16:00:00,planned
Lombard - Church Rock Tap 100 kV Line,2016-07-24 16:00:00,2016-08-01 16:00:00,planned
Floyds Knobs - Hancock 138 kV Circuit 1,2016-07-16 16:00:00,2016-07-28 16:00:00,planned
Forest - Malad 138 kV Ckt 1,2016-07-24 16:00:00,2016-07-30 16:00:00,planned
Solar - Coppell 138 kV Ckt 1,2016-07-16 16:00:00,2016-07-28 16:00:00,planned
Woldale - Creston 100 kV Cir. 1,2016-07-20 16:00:00,2016-07-21 16:00:00,planned
Firstenergy Albright - Ss3145Eagle Rock Tap 2 138 kV #1,2016-07-17 16:00:00,2016-07-19 16:00:00,planned
Keith - Lester 100 kV Line,2016-07-16 16:00:00,2016-07-29 16:00:00,planned
Dranesvile - Castleton Energy Center 138 kV L,2016-07-23 16:00:00,2016-07-24 16:00:00,planned
Shawnee - Latigo 138 kV Line 1,2016-07-18 16:00:00,2016-08-05 16:00:00,planned
Underground Tap 1 - Parkview Battery 100 kV #1,2016-07-16 16:00:00,2016-08-01 16:00:00,planned
Cooper - Lee County Solid Waste Energy 345 kV Line 1,2016-07-24 16:00:00,2016-08-09 16:00:00,planned
Malad - Dorris 138 kV #1,2016-07-18 16:00:00,2016-07-21 16:00:00,planned
Revere Dr - Corona Ave 100 kV,2016-07-23 16:00:00,2016-07-30 16:00:00,planned
Orange Products - W Springfield 100 kV Circuit 1,2016-08-06 16:00:00,2016-08-25 16:00:00,planned
Sunbright - Fairland 138 kV Cir. 1,2016-08-09 16:00:00,2016-08-17 16:00:00,planned
P.T.S - N Gate Riverside Alte 138 kV Line 1,2016-08-11 16:00:00,2016-08-12 16:00:00,planned
Johnston Lfg Turbine Plant Substation - Necessity 138 kV Circuit 1,2016-08-07 16:00:00,2016-08-09 16:00:00,planned
North Jhnson - Bayou Cove Peaking Power 138 kV line,2016-08-03 16:00:00,2016-08-07 16:00:00,planned
Sowegodp - Morrisville 138 kV Cir. 3,2016-08-06 16:00:00,2016-08-20 16:00:00,planned
Lewistown No. 1 - Hondo 138 kV #1,2016-08-08 16:00:00,2016-08-14 16:00:00,planned
Flannigan - Ontelaunee Energy Center 345 kV Ckt 1,2016-08-04 16:00:00,2016-08-05 16:00:00,planned
Stuttgart Ricuskey - Ibm Bailey 230 kV L,2016-08-12 16:00:00,2016-08-14 16:00:00,planned
Red Hills Generating Facility - West Medina 100 kV Circuit 1,2016-08-09 16:00:00,2016-08-28 16:00:00,planned
Suter - Table Mt 100 kV Line 1,2016-08-09 16:00:00,2016-08-12 16:00:00,planned
Argo - Tinley Park 100 kV Circuit 2,2016-08-07 16:00:00,2016-08-14 16:00:00,planned
American Falls Substation - Falconer 138 kV,2016-08-08 16:00:00,2016-08-21 16:00:00,planned
Kings Row - Cpu Silicon 138 kV Line 1,2016-08-09 16:00:00,2016-08-28 16:00:00,planned
S Cookeville - Sabrooke 100 kV #1,2016-08-05 16:00:00,2016-08-15 16:00:00,planned
Prairiecreek - Tank Hill Substation 138 kV Circuit 1,2016-08-04 16:00:00,2016-08-12 16:00:00,planned
Deen Point - Locks 138 kV line,2016-08-04 16:00:00,2016-08-10 16:00:00,planned
Honk Falls - Loco Hills 138 kV #1,2016-08-08 16:00:00,2016-08-18 16:00:00,planned
Landis Delivery No 2 - East Arlington 138 kV,2016-08-07 16:00:00,2016-08-09 16:00:00,planned
Terrora - Quintana 138 kV Line 1,2016-08-03 16:00:00,2016-08-18 16:00:00,planned
Gwinn - Stony Brook Cogen Plant 138 kV Ckt 1,2016-08-04 16:00:00,2016-08-15 16:00:00,planned
Detroit - Vasallo 138 kV,2016-08-05 16:00:00,2016-08-08 16:00:00,planned
Morrell - Trenton Diesel Substation 138 kV Line 1,2016-08-06 16:00:00,2016-08-26 16:00:00,planned
Ioco - N Reading 138 kV #1,2016-08-06 16:00:00,2016-08-20 16:00:00,planned
Hurley - Coyote 138 kV Line 1,2016-08-11 16:00:00,2016-08-13 16:00:00,planned
Annandale - Centennial 138 kV Cir. 1,2016-08-03 16:00:00,2016-08-07 16:00:00,planned
Windrock - Southhaven 100 kV,2016-08-06 16:00:00,2016-08-10 16:00:00,planned
Lake Louise - Dock 138 kV,2016-08-06 16:00:00,2016-08-26 16:00:00,planned
Bellvue - E End 100 kV,2016-08-10 16:00:00,2016-08-14 16:00:00,planned
Chespeake Beach - El Reno 138 kV line,2016-08-11 16:00:00,2016-08-28 16:00:00,planned
Tenneco - Stocktonhydro 100 kV Ckt 1,2016-08-06 16:00:00,2016-08-20 16:00:00,planned
Luka - Doodridge 100 kV Cir. 1,2016-08-09 16:00:00,2016-08-25 16:00:00,planned
56Th St - Oates Reit 138 kV Ckt 1,2016-08-12 16:00:00,2016-08-22 16:00:00,planned
Mattoon East - Rockaway Beach 138 kV,2016-08-12 16:00:00,2016-08-24 16:00:00,planned
Kalispell - Kansas 100 kV line,2016-08-06 16:00:00,2016-08-10 16:00:00,planned
Stone - Inman 138 kV,2016-08-03 16:00:00,2016-08-10 16:00:00,planned
Crossover - Delcambre 100 kV Circuit 1,2016-08-06 16:00:00,2016-08-07 16:00:00,planned
Port Washington Sw Yd - Chaffins 100 kV Cir. 1,2016-08-09 16:00:00,2016-08-26 16:00:00,planned
Pahrump - Brmfield 138 kV Line 1,2016-08-06 16:00:00,2016-08-07 16:00:00,planned
East Bismarck - Oil Shale 100 kV,2016-08-09 16:00:00,2016-08-16 16:00:00,planned
Camp Gary - Dryden 138 kV Circuit 1,2016-08-04 16:00:00,2016-08-10 16:00:00,planned
253Rd Place - Lloyd Shoals 138 kV Ckt 1,2016-08-05 16:00:00,2016-08-14 16:00:00,planned
Wnp No. 2 Construction - Simms 138 kV #1,2016-08-03 16:00:00,2016-08-08 16:00:00,planned
Verde Crk - Shiprock Tap 138 kV Line,2016-08-08 16:00:00,2016-08-20 16:00:00,planned
Sligo - Darien 138 kV Ckt 1,2016-08-03 16:00:00,2016-08-14 16:00:00,planned
Warrenville - Rome 100 kV Circuit 1,2016-08-10 16:00:00,2016-08-18 16:00:00,planned
Ivar - Killian 138 kV Ckt 1,2016-08-09 16:00:00,2016-08-28 16:00:00,planned
Custer - Loving South 138 kV Circuit 1,2016-08-08 16:00:00,2016-08-09 16:00:00,planned
Barneys - Idaho Springs 138 kV,2016-08-09 16:00:00,2016-08-27 16:00:00,planned
Alouette - Athol Substation 100 kV Circuit 1,2016-08-08 16:00:00,2016-08-16 16:00:00,planned
Arverne - Tyranena 138 kV L,2016-08-12 16:00:00,2016-08-28 16:00:00,planned
Brookridge - Burrows Crossing Road 138 kV Line 1,2016-08-12 16:00:00,2016-08-13 16:00:00,planned
Wilkens - Highgrove 138 kV,2016-08-12 16:00:00,2016-08-26 16:00:00,planned
Lee County Solid Waste Energy - Livermore Substation 345 kV #1,2016-08-06 16:00:00,2016-08-13 16:00:00,planned
Goethe-Mayhew - Bell-Winters 138 kV Line 1,2016-08-06 16:00:00,2016-08-26 16:00:00,planned
Misun - Zion Hill 138 kV Ckt 1,2016-08-05 16:00:00,2016-08-21 16:00:00,planned
Vahnundasis - Stratton 138 kV #1,2016-08-04 16:00:00,2016-08-14 16:00:00,planned
City West Diese Plant - Santa Roas Downtown 138 kV Ckt 2,2016-08-08 16:00:00,2016-08-21 16:00:00,planned
Limeston - Foster Creek 100 kV,2016-08-04 16:00:00,2016-08-11 16:00:00,planned
Cutbank Pump - Wet Mesa 345 kV,2016-08-03 16:00:00,2016-08-07 16:00:00,planned
Bordertown - Parowan 100 kV,2016-08-30 17:00:00,2016-09-10 17:00:00,planned
Oympic Pipe - Somerset Operating Co Llc 100 kV #1,2016-09-01 17:00:00,2016-09-05 17:00:00,planned
Maritime - Market St 100 kV Line 1,2016-08-31 17:00:00,2016-09-08 17:00:00,planned
Pierce - Beckjord 100 kV Cir. 1,2016-08-30 17:00:00,2016-09-10 17:00:00,planned
Rock Rapids - High Winds 100 kV Line 1,2016-09-04 17:00:00,2016-09-07 17:00:00,planned
Van Sant Station - Warren F Sam Beasley Generation Sta 138 kV Cir. 1,2016-09-05 17:00:00,2016-09-14 17:00:00,planned
Sylvan-Antelope - Naval Station Metering 100 kV,2016-09-04 17:00:00,2016-09-09 17:00:00,planned
Ft Eustis - Victorville 138 kV Cir. 1,2016-09-04 17:00:00,2016-09-16 17:00:00,planned
Vista - Merriam Park 138 kV Line 1,2016-09-03 17:00:00,2016-09-16 17:00:00,planned
Rutland - South Beaumont 138 kV Ckt 1,2016-09-03 17:00:00,2016-09-05 17:00:00,planned
Fairbanks - Biddeford Ip 100 kV Line 1,2016-08-30 17:00:00,2016-09-08 17:00:00,planned
Brambleton - Albert Pike 138 kV,2016-09-07 17:00:00,2016-09-14 17:00:00,planned
Bull Shoals Substation - Cosby 138 kV Cir. 1,2016-09-02 17:00:00,2016-09-16 17:00:00,planned
Firstenergy Springdale Power Sta - N Waverly Substation 138 kV Ckt 1,2016-09-01 17:00:00,2016-09-12 17:00:00,planned
Catlett - Butt Vly 100 kV Ckt 1,2016-09-05 17:00:00,2016-09-21 17:00:00,planned
Mosaic S Pierce Operations - The Rack Substation 138 kV Line 1,2016-09-03 17:00:00,2016-09-18 17:00:00,planned
Pawnee - Congress St 138 kV Line,2016-09-07 17:00:00,2016-09-20 17:00:00,planned
Quantum Lake Power Lp - Safety Harbor 100 kV,2016-09-08 17:00:00,2016-09-25 17:00:00,planned
Cedarville - N Troy 138 kV,2016-09-06 17:00:00,2016-09-16 17:00:00,planned
Kline Township Cogen Facility - Sheldon 138 kV Ckt 1,2016-09-05 17:00:00,2016-09-18 17:00:00,planned
Cactus - Gerald Andrus Station 138 kV,2016-09-01 17:00:00,2016-09-14 17:00:00,planned
Devola - E Avenue 100 kV Line 1,2016-08-31 17:00:00,2016-09-17 17:00:00,planned
Mendota Biomass - Scenic Hills 138 kV Ckt 1,2016-09-04 17:00:00,2016-09-11 17:00:00,planned
Cypress Gardens Substation - Ford City 345 kV #1,2016-09-04 17:00:00,2016-09-14 17:00:00,planned
East Jackson 1&2 - Dyckesville 100 kV,2016-08-31 17:00:00,2016-09-01 17:00:00,planned
Caguanas 8103 - Sheepskin 100 kV Line 1,2016-09-02 17:00:00,2016-09-05 17:00:00,planned
Mechanicsburg - Cambridge 100 kV Cir. 1,2016-08-31 17:00:00,2016-09-20 17:00:00,planned
Pacolet Diesel Generation Facility - Sandestin 138 kV Cir. 1,2016-09-03 17:00:00,2016-09-05 17:00:00,planned
Southeast Vicksburg - Allegheny Hydr No 8 500 kV Cir. 1,2016-09-01 17:00:00,2016-09-17 17:00:00,planned
Milton - Culloden 138 kV,2016-09-03 17:00:00,2016-09-18 17:00:00,planned
Kleburg - Seldon Springs Hydro Electric 100 kV Line 1,2016-09-03 17:00:00,2016-09-08 17:00:00,planned
W Hempfield Substation - O'Fallon Renewable Energy Ctr 138 kV,2016-09-08 17:00:00,2016-09-22 17:00:00,planned
Ontelaunee Energy Ctr - Mercury 500 kV Cir. 1,2016-09-06 17:00:00,2016-09-12 17:00:00,planned
Stanley Terrace - Nesbit Tap Substation 138 kV Line,2016-09-06 17:00:00,2016-09-25 17:00:00,planned
Gaines Co - Kirbyville 138 kV Ckt 1,2016-09-03 17:00:00,2016-09-22 17:00:00,planned
Story - Marys Rvier 138 kV Ckt 1,2016-09-07 17:00:00,2016-09-10 17:00:00,planned
Seney Uppco - Murphy Creek 138 kV,2016-08-30 17:00:00,2016-08-31 17:00:00,planned
Mortan - Guadalupe 138 kV L,2016-08-30 17:00:00,2016-09-03 17:00:00,planned
Mcindoes - Coppell 138 kV Circuit 2,2016-08-31 17:00:00,2016-09-06 17:00:00,planned
Roberts Crk - Rockdale 138 kV #1,2016-09-01 17:00:00,2016-09-18 17:00:00,planned
Scott Paper Co - John R Kelly 138 kV Ckt 1,2016-08-31 17:00:00,2016-09-01 17:00:00,planned
Jenney - Barataria 100 kV,2016-08-31 17:00:00,2016-09-12 17:00:00,planned
Harvey Couch - Mpc Generating 138 kV Ckt 1,2016-09-06 17:00:00,2016-09-19 17:00:00,planned
Segs 5 - Hillcrest 100 kV Ckt 1,2016-09-05 17:00:00,2016-09-06 17:00:00,planned
Mcknights - Krumroy 100 kV #1,2016-09-01 17:00:00,2016-09-11 17:00:00,planned
Sandhills - Normandy 100 kV Line 1,2016-09-06 17:00:00,2016-09-17 17:00:00,planned
Hermison - Station 204 100 kV Cir. 1,2016-09-06 17:00:00,2016-09-15 17:00:00,planned
Seventy Second - Cornell University Central Heat 100 kV line,2016-09-01 17:00:00,2016-09-05 17:00:00,planned
Fowles - Cosumnes 100 kV,2016-09-07 17:00:00,2016-09-17 17:00:00,planned
Anatolia - Pumphrey 138 kV #1,2016-08-31 17:00:00,2016-09-20 17:00:00,planned
