project_id,queue_date,poi_sub_id,poi_kv,poi_name,project_type,fuel,mw,state,zone_id,source
Q13-0252,2013-07-03,21983,230.0,Blue Ravine-School 230 kV,load,load,124.0,Indiana,33,synthetic
Q13-0253,2013-07-04,9220,138.0,Brush Tavern 138 kV,gen,wind,446.4,Virginia,14,synthetic
Q13-0254,2013-07-21,17571,138.0,Little River 138 kV,gen,wind,214.7,Kentucky,27,synthetic
Q13-0255,2013-07-22,6663,138.0,Mazomanie Industrial 138 kV,gen,gas,318.8,Pennsylvania,10,synthetic
Q13-0256,2013-07-29,9349,138.0,Mcconnico 138 kV,gen,gas,575.2,Virginia,14,synthetic
Q13-0257,2013-07-31,22295,100.0,Barre 100 kV,gen,solar,203.4,Indiana,33,synthetic
Q13-0258,2013-08-08,17327,138.0,Dewey 138 kV,gen,solar,30.6,Kentucky,27,synthetic
Q13-0259,2013-08-10,16975,138.0,Pierce Mills 138 kV,gen,other,21.8,Kentucky,27,synthetic
Q13-0260,2013-08-10,5819,138.0,Ansonia 138 kV,gen,solar,199.1,New Jersey,9,synthetic
Q13-0261,2013-08-13,22399,100.0,Meadowbrook 100 kV,gen,wind,259.8,Indiana,33,synthetic
Q13-0262,2013-08-16,10053,138.0,Doubs 138 kV,gen,solar,72.7,Virginia,15,synthetic
Q13-0263,2013-08-21,23357,100.0,East Bismarck 100 kV,gen,other,26.5,Illinois,34,synthetic
Q13-0264,2013-08-26,21999,100.0,Wekiwa 100 kV,gen,solar,220.2,Indiana,33,synthetic
Q13-0265,2013-08-26,16370,138.0,North Little Rock Levy 138 kV,gen,wind,170.0,Tennessee,26,synthetic
Q13-0266,2013-08-27,17587,138.0,Arverne 138 kV,gen,solar,145.1,Kentucky,27,synthetic
Q13-0267,2013-08-28,10448,345.0,Calpine King Energy 345 kV,gen,gas,457.7,North Carolina,16,synthetic
Q13-0268,2013-09-01,5770,138.0,Jacks Creek 138 kV,gen,solar,219.3,New Jersey,9,synthetic
Q13-0269,2013-09-09,9561,138.0,Nashua 138 kV,gen,gas,820.4,Virginia,14,synthetic
Q13-0270,2013-09-16,5571,138.0,Sayreville Cogeneration Facility 138 kV,gen,gas,196.0,New Jersey,9,synthetic
Q13-0271,2013-09-16,9816,138.0,Mitchell Dam 138 kV,gen,gas,124.2,Virginia,15,synthetic
Q13-0272,2013-09-17,23024,100.0,Electric 100 kV,gen,wind,210.7,Illinois,34,synthetic
Q13-0273,2013-09-20,5760,138.0,253Rd Place 138 kV,gen,solar,81.1,New Jersey,9,synthetic
Q13-0274,2013-09-24,19241,230.0,New Hollandale 230 kV,gen,wind,220.8,Ohio,29,synthetic
Q13-0275,2013-09-26,10078,138.0,Meaux 138 kV,gen,gas,1500.0,Virginia,15,synthetic
Q13-0276,2013-10-11,9412,138.0,Instituto Tecnologico De Ponce 138 kV,gen,wind,81.2,Virginia,14,synthetic
Q13-0277,2013-10-12,22032,230.0,University 230 kV,gen,other,34.0,Indiana,33,synthetic
Q13-0278,2013-10-20,18684,138.0,Hannibal Port Power Project 138 kV,gen,gas,160.4,West Virginia,28,synthetic
Q13-0279,2013-10-21,22780,100.0,Gvrd Sewage 100 kV,gen,solar,127.5,Illinois,34,synthetic
Q13-0280,2013-10-22,19437,230.0,Gray'S Flat 230 kV,gen,solar,67.2,Ohio,29,synthetic
Q13-0281,2013-10-23,8687,138.0,Orangedale 138 kV,gen,wind,113.3,Maryland,13,synthetic
Q13-0282,2013-11-03,7570,138.0,Garnet Mesa 138 kV,gen,solar,76.2,Pennsylvania,11,synthetic
Q13-0283,2013-11-05,22032,230.0,University 230 kV,gen,solar,54.9,Indiana,33,synthetic
Q13-0284,2013-11-10,6707,138.0,East 75Th Street 138 kV,load,load,39.9,Pennsylvania,10,synthetic
Q13-0285,2013-11-12,10206,138.0,Golden Ring 138 kV,load,load,62.4,Virginia,15,synthetic
Q13-0286,2013-11-13,20209,100.0,Shalersville 100 kV,battery,storage,113.4,Ohio,30,synthetic
Q13-0287,2013-11-15,22778,230.0,Bellville South 230 kV,gen,solar,62.3,Illinois,34,synthetic
Q13-0288,2013-11-16,7169,345.0,Ironwood Llc 345 kV,gen,wind,169.0,Pennsylvania,10,synthetic
Q13-0289,2013-11-17,24640,230.0,Gardner 230 kV,gen,gas,743.0,Illinois,35,synthetic
Q13-0290,2013-11-19,5556,138.0,Roy C Miller 138 kV,load,load,228.1,New Jersey,9,synthetic
Q13-0291,2013-11-20,9236,138.0,Lone Tree 138 kV,gen,gas,419.0,Virginia,14,synthetic
Q13-0292,2013-11-20,18703,138.0,Church Rock 138 kV,gen,wind,389.0,West Virginia,28,synthetic
Q13-0293,2013-11-22,25115,100.0,Covanta Wallingford Energy 100 kV,gen,wind,252.1,Wisconsin,36,synthetic
Q13-0294,2013-11-29,18355,138.0,Basilone 138 kV,gen,solar,58.3,West Virginia,28,synthetic
Q13-0295,2013-12-01,8223,138.0,White Street 138 kV,gen,gas,536.2,Pennsylvania,11,synthetic
Q13-0296,2013-12-02,18251,138.0,Chesterfield Ave 138 kV,gen,gas,785.9,West Virginia,28,synthetic
Q13-0297,2013-12-13,19571,500.0,Flatlick 500 kV,gen,gas,936.8,Ohio,29,synthetic
Q13-0298,2013-12-23,23508,230.0,Dresden Generating Station 230 kV,gen,other,105.1,Illinois,34,synthetic
Q13-0299,2013-12-31,8509,138.0,Nine Springs 138 kV,gen,wind,168.3,Maryland,13,synthetic
Q13-0300,2013-12-31,9964,138.0,Muscoda Industrial 138 kV,gen,solar,294.7,Virginia,15,synthetic
Q14-0301,2014-01-08,9511,138.0,Alvin 138 kV,gen,solar,167.0,Virginia,14,synthetic
Q14-0302,2014-01-11,23279,100.0,George M Sullivan Generation Plant 2 100 kV,load,load,229.5,Illinois,34,synthetic
Q14-0303,2014-01-17,23453,230.0,Mira Loma 230 kV,gen,wind,279.8,Illinois,34,synthetic
Q14-0304,2014-01-28,7447,138.0,Septa 138 kV,gen,other,105.3,Pennsylvania,11,synthetic
Q14-0305,2014-02-01,23455,230.0,Blythe 230 kV,gen,gas,617.6,Illinois,34,synthetic
Q14-0306,2014-02-04,24040,100.0,Sierra Blanca 100 kV,gen,gas,116.0,Illinois,35,synthetic
Q14-0307,2014-02-08,23357,100.0,East Bismarck 100 kV,gen,other,47.1,Illinois,34,synthetic
Q14-0308,2014-02-12,7686,138.0,Pittsburg 138 kV,load,load,29.8,Pennsylvania,11,synthetic
Q14-0309,2014-02-17,23140,100.0,Woodland 100 kV,gen,solar,105.6,Illinois,34,synthetic
Q14-0310,2014-02-20,9135,138.0,Kapstone 138 kV,gen,gas,959.8,Virginia,14,synthetic
Q14-0311,2014-02-20,10283,345.0,Commonwealth Chesapeake 345 kV,gen,gas,169.5,Virginia,15,synthetic
Q14-0312,2014-02-28,18434,345.0,Vonore 345 kV,gen,gas,1129.2,West Virginia,28,synthetic
Q14-0313,2014-03-01,17415,345.0,Clairemont 345 kV,gen,other,60.2,Kentucky,27,synthetic
Q14-0314,2014-03-04,23136,100.0,Sarival 100 kV,gen,solar,141.2,Illinois,34,synthetic
Q14-0315,2014-03-05,17041,138.0,Valliant 138 kV,gen,gas,295.6,Kentucky,27,synthetic
Q14-0316,2014-03-06,9799,138.0,River Road 138 kV,gen,solar,109.0,Virginia,15,synthetic
Q14-0317,2014-03-10,19099,100.0,Delta York Ec 100 kV,gen,other,22.1,Ohio,29,synthetic
Q14-0318,2014-03-19,7885,138.0,Fairplay 138 kV,gen,wind,160.1,Pennsylvania,11,synthetic
Q14-0319,2014-03-21,8321,138.0,Ninemile Point 138 kV,gen,gas,264.5,Delaware,12,synthetic
Q14-0320,2014-03-22,18076,138.0,Mcross 138 kV,gen,solar,175.0,West Virginia,28,synthetic
Q14-0321,2014-03-23,10206,138.0,Golden Ring 138 kV,battery,storage,159.4,Virginia,15,synthetic
Q14-0322,2014-03-25,23272,100.0,Frisco 100 kV,load,load,52.9,Illinois,34,synthetic
Q14-0323,2014-03-29,22574,100.0,Kemper County 100 kV,gen,wind,222.3,Indiana,33,synthetic
Q14-0324,2014-04-13,22035,230.0,Jones Chapel 230 kV,gen,solar,76.6,Indiana,33,synthetic
Q14-0325,2014-04-16,24027,100.0,Flambeau Hydroelectric Station 100 kV,gen,wind,165.4,Illinois,35,synthetic
Q14-0326,2014-04-19,10082,138.0,Bonny Brook 138 kV,gen,wind,204.6,Virginia,15,synthetic
Q14-0327,2014-04-23,23024,100.0,Electric 100 kV,gen,gas,126.8,Illinois,34,synthetic
Q14-0328,2014-04-26,5580,138.0,Station E. West 138 kV,gen,solar,84.4,New Jersey,9,synthetic
Q14-0329,2014-04-27,19030,500.0,Omni-Hackberry 500 kV,gen,gas,869.7,Ohio,29,synthetic
Q14-0330,2014-05-01,5773,138.0,Gateway 138 kV,gen,other,179.9,New Jersey,9,synthetic
Q14-0331,2014-05-05,7398,138.0,V C Summer 138 kV,gen,solar,61.3,Pennsylvania,11,synthetic
Q14-0332,2014-05-06,21760,100.0,Haleyville Ts 100 kV,gen,other,41.7,Indiana,33,synthetic
Q14-0333,2014-05-11,22876,100.0,Upalco 100 kV,load,load,79.3,Illinois,34,synthetic
Q14-0334,2014-05-16,21989,230.0,Murdock 230 kV,gen,gas,168.2,Indiana,33,synthetic
Q14-0335,2014-05-17,6922,138.0,Oak Hall 138 kV,gen,solar,107.5,Pennsylvania,10,synthetic
Q14-0336,2014-06-05,5499,138.0,Winchester 138 kV,gen,solar,66.7,New Jersey,9,synthetic
Q14-0337,2014-06-06,9318,138.0,Old Chapel 138 kV,gen,gas,50.0,Virginia,14,synthetic
Q14-0338,2014-06-06,7633,138.0,Mooreville 138 kV,gen,gas,79.3,Pennsylvania,11,synthetic
Q14-0339,2014-06-08,8448,138.0,Mount Harmony 138 kV,gen,gas,1207.5,Maryland,13,synthetic
Q14-0340,2014-06-09,9111,345.0,Red Hill 345 kV,gen,solar,326.4,Virginia,14,synthetic
Q14-0341,2014-06-10,7588,138.0,Newark 138 kV,gen,wind,229.1,Pennsylvania,11,synthetic
Q14-0342,2014-06-15,9383,138.0,Asheville 138 kV,gen,gas,295.7,Virginia,14,synthetic
Q14-0343,2014-06-17,23005,100.0,Estill Springs 100 kV,gen,other,24.0,Illinois,34,synthetic
Q14-0344,2014-06-19,9604,138.0,Ioco 138 kV,gen,gas,582.4,Virginia,14,synthetic
Q14-0345,2014-06-19,9484,138.0,Santa Clara 138 kV,load,load,84.1,Virginia,14,synthetic
Q14-0346,2014-06-20,24065,230.0,Snohomish County Hilton Lake 230 kV,gen,wind,135.6,Illinois,35,synthetic
Q14-0347,2014-06-24,19548,230.0,Hanging Rock 230 kV,gen,solar,88.7,Ohio,29,synthetic
Q14-0348,2014-06-27,5237,138.0,Mount Laurel 138 kV,gen,gas,105.5,New Jersey,9,synthetic
Q14-0349,2014-06-27,8516,345.0,Barling 345 kV,gen,gas,689.3,Maryland,13,synthetic
Q14-0350,2014-06-28,9189,138.0,Weyers Cave 138 kV,gen,solar,130.4,Virginia,14,synthetic
Q14-0351,2014-06-29,21789,100.0,Darlington Road 100 kV,gen,solar,278.6,Indiana,33,synthetic
Q14-0352,2014-07-02,22574,100.0,Kemper County 100 kV,gen,wind,160.7,Indiana,33,synthetic
Q14-0353,2014-07-02,8944,138.0,Herdlyn 138 kV,gen,gas,112.0,Maryland,13,synthetic
Q14-0354,2014-07-04,19562,230.0,Hat Rock 230 kV,gen,gas,356.2,Ohio,29,synthetic
Q14-0355,2014-07-22,8293,138.0,Altavista 138 kV,gen,gas,1075.8,Delaware,12,synthetic
Q14-0356,2014-07-22,23252,100.0,Gerald Eagle Electric 100 kV,gen,gas,411.0,Illinois,34,synthetic
Q14-0357,2014-07-24,23505,100.0,University Park North 100 kV,gen,solar,45.7,Illinois,34,synthetic
Q14-0358,2014-07-24,10290,138.0,Birchwood 138 kV,gen,wind,186.5,Virginia,15,synthetic
Q14-0359,2014-07-31,7952,138.0,West Waynesboro 138 kV,gen,solar,166.2,Pennsylvania,11,synthetic
Q14-0360,2014-08-05,21760,100.0,Haleyville Ts 100 kV,gen,wind,265.5,Indiana,33,synthetic
Q14-0361,2014-08-11,21989,230.0,Murdock 230 kV,gen,solar,174.9,Indiana,33,synthetic
Q14-0362,2014-08-13,10354,138.0,Home 138 kV,gen,wind,295.3,North Carolina,16,synthetic
Q14-0363,2014-08-18,19977,100.0,Glacier 100 kV,gen,gas,153.2,Ohio,30,synthetic
Q14-0364,2014-08-18,19155,100.0,Woodmere 100 kV,gen,wind,329.3,Ohio,29,synthetic
Q14-0365,2014-08-22,23506,500.0,Lincoln 500 kV,gen,gas,502.0,Illinois,34,synthetic
Q14-0366,2014-08-24,9031,138.0,West -Station 138 kV,gen,other,23.9,Maryland,13,synthetic
Q14-0367,2014-08-24,9856,138.0,Bloomington 138 kV,gen,other,13.4,Virginia,15,synthetic
Q14-0368,2014-08-25,9398,138.0,Brooklyn City North Plant 138 kV,gen,wind,169.6,Virginia,14,synthetic
Q14-0369,2014-08-27,23328,230.0,Waunakee Municipal 2 230 kV,gen,gas,357.2,Illinois,34,synthetic
Q14-0370,2014-08-28,10128,138.0,Mickens 138 kV,gen,gas,556.5,Virginia,15,synthetic
Q14-0371,2014-08-30,23140,100.0,Woodland 100 kV,gen,wind,78.4,Illinois,34,synthetic
Q14-0372,2014-08-30,7253,345.0,Medora 345 kV,gen,wind,306.3,Pennsylvania,11,synthetic
Q14-0373,2014-08-30,9594,138.0,Broadford 138 kV,gen,wind,95.2,Virginia,14,synthetic
Q14-0374,2014-08-30,9669,345.0,Clover 345 kV,gen,gas,295.1,Virginia,14,synthetic
Q14-0375,2014-09-02,23193,100.0,Saratoga 100 kV,gen,solar,78.0,Illinois,34,synthetic
Q14-0376,2014-09-05,8321,138.0,Ninemile Point 138 kV,gen,solar,229.0,Delaware,12,synthetic
Q14-0377,2014-09-07,17766,138.0,Scott Branch 138 kV,gen,solar,277.4,Kentucky,27,synthetic
Q14-0378,2014-09-10,8730,138.0,Lammers 138 kV,battery,storage,173.5,Maryland,13,synthetic
Q14-0379,2014-09-16,9129,138.0,Albreda Tans Mtn Tap 138 kV,gen,solar,74.7,Virginia,14,synthetic
Q14-0380,2014-09-18,10151,138.0,Medical 138 kV,gen,other,70.1,Virginia,15,synthetic
Q14-0381,2014-09-20,9674,138.0,Front Royal 138 kV,gen,solar,49.3,Virginia,14,synthetic
Q14-0382,2014-09-21,21774,230.0,State Street 230 kV,gen,gas,347.7,Indiana,33,synthetic
Q14-0383,2014-09-21,19571,500.0,Flatlick 500 kV,gen,gas,1500.0,Ohio,29,synthetic
Q14-0384,2014-09-22,22043,100.0,Stepstone 100 kV,gen,solar,467.4,Indiana,33,synthetic
Q14-0385,2014-09-27,9252,138.0,Dillard-Wilton 138 kV,gen,gas,253.3,Virginia,14,synthetic
Q14-0386,2014-09-28,21764,100.0,Segs 5 100 kV,gen,gas,243.4,Indiana,33,synthetic
Q14-0387,2014-09-28,24640,230.0,Gardner 230 kV,load,load,325.6,Illinois,35,synthetic
Q14-0388,2014-10-01,9720,138.0,Old Hickory 138 kV,gen,solar,82.2,Virginia,15,synthetic
Q14-0389,2014-10-08,22905,100.0,Deer Park Energy Center 100 kV,battery,storage,115.2,Illinois,34,synthetic
Q14-0390,2014-10-13,5733,138.0,Steelhead 138 kV,gen,wind,129.8,New Jersey,9,synthetic
Q14-0391,2014-10-13,7968,138.0,State Campus 138 kV,gen,solar,130.0,Pennsylvania,11,synthetic
Q14-0392,2014-10-15,23053,230.0,Evergreen Park 230 kV,gen,gas,297.1,Illinois,34,synthetic
Q14-0393,2014-10-16,23506,230.0,Lincoln 230 kV,gen,solar,153.1,Illinois,34,synthetic
Q14-0394,2014-10-17,25468,100.0,Tiger 100 kV,gen,solar,75.4,Wisconsin,36,synthetic
Q14-0395,2014-10-20,20254,230.0,Dixon Landing 230 kV,gen,wind,242.5,Ohio,30,synthetic
Q14-0396,2014-10-22,20099,100.0,Finlay Forest Ind 100 kV,gen,solar,27.6,Ohio,30,synthetic
Q14-0397,2014-10-23,7277,138.0,Firstenergy Springdale Power Station 138 kV,gen,solar,140.6,Pennsylvania,11,synthetic
Q14-0398,2014-10-31,9375,138.0,Kyocera 138 kV,gen,wind,160.9,Virginia,14,synthetic
Q14-0399,2014-11-01,9816,345.0,Mitchell Dam 345 kV,gen,wind,413.9,Virginia,15,synthetic
Q14-0400,2014-11-02,22220,230.0,Monfort 230 kV,gen,wind,336.7,Indiana,33,synthetic
Q14-0401,2014-11-08,9874,138.0,Borden 138 kV,gen,solar,54.6,Virginia,15,synthetic
Q14-0402,2014-11-08,8687,138.0,Orangedale 138 kV,load,load,216.7,Maryland,13,synthetic
Q14-0403,2014-11-17,9135,138.0,Kapstone 138 kV,gen,wind,87.1,Virginia,14,synthetic
Q14-0404,2014-11-19,18225,138.0,Brownfield Switching 138 kV,gen,gas,750.6,West Virginia,28,synthetic
Q14-0405,2014-11-25,9132,138.0,Littlefork 138 kV,gen,wind,252.1,Virginia,14,synthetic
Q14-0406,2014-12-01,8891,138.0,Kensington 138 kV,gen,solar,223.6,Maryland,13,synthetic
Q14-0407,2014-12-03,10289,138.0,Cs Murphy Point Llc 138 kV,gen,gas,560.3,Virginia,15,synthetic
Q14-0408,2014-12-07,9236,138.0,Lone Tree 138 kV,gen,wind,327.0,Virginia,14,synthetic
Q14-0409,2014-12-08,19054,230.0,Winthrop 230 kV,gen,gas,223.7,Ohio,29,synthetic
Q14-0410,2014-12-08,17446,138.0,Salem Walk 138 kV,load,load,108.8,Kentucky,27,synthetic
Q14-0411,2014-12-10,10283,138.0,Commonwealth Chesapeake 138 kV,gen,other,44.8,Virginia,15,synthetic
Q14-0412,2014-12-17,21516,100.0,Sturgis 100 kV,gen,wind,75.4,Michigan,32,synthetic
Q14-0413,2014-12-18,20267,230.0,Napoleon Peaking Station 230 kV,gen,wind,187.9,Ohio,30,synthetic
Q14-0414,2014-12-21,21787,100.0,Allen 100 kV,gen,solar,273.3,Indiana,33,synthetic
Q14-0415,2014-12-21,17677,138.0,Lovely 138 kV,gen,gas,365.7,Kentucky,27,synthetic
Q14-0416,2014-12-25,9708,138.0,Bonners Ferry 138 kV,gen,gas,234.5,Virginia,15,synthetic
Q14-0417,2014-12-27,6714,345.0,Walnut 345 kV,gen,wind,210.6,Pennsylvania,10,synthetic
Q14-0418,2014-12-27,9518,138.0,Bearskin 138 kV,gen,wind,338.7,Virginia,14,synthetic
Q14-0419,2014-12-28,22778,230.0,Bellville South 230 kV,gen,wind,151.2,Illinois,34,synthetic
Q14-0420,2014-12-28,9586,138.0,Cement Plant 138 kV,gen,solar,164.9,Virginia,14,synthetic
Q15-0421,2015-01-04,17603,345.0,Lee County Solid Waste Energy 345 kV,gen,other,129.9,Kentucky,27,synthetic
Q15-0422,2015-01-11,10307,138.0,Toa Vaca 138 kV,gen,solar,98.2,Virginia,15,synthetic
Q15-0423,2015-01-15,8516,345.0,Barling 345 kV,gen,wind,599.2,Maryland,13,synthetic
Q15-0424,2015-01-17,10365,69.0,Glen Park Hydroelectric Project 69 kV,gen,gas,890.1,North Carolina,16,synthetic
Q15-0425,2015-01-18,22244,100.0,North Tifton 100 kV,gen,solar,128.8,Indiana,33,synthetic
Q15-0426,2015-01-20,23087,100.0,Finley Point 100 kV,gen,other,41.4,Illinois,34,synthetic
Q15-0427,2015-01-21,9426,138.0,Halifax 138 kV,gen,solar,87.6,Virginia,14,synthetic
Q15-0428,2015-01-24,6051,138.0,Auburn Watt Tap 1 138 kV,gen,solar,203.6,Pennsylvania,10,synthetic
Q15-0429,2015-02-01,22400,100.0,Pendleton 100 kV,gen,solar,113.6,Indiana,33,synthetic
Q15-0430,2015-02-04,18535,138.0,Ou Spirit Wind Farm 138 kV,load,load,141.3,West Virginia,28,synthetic
Q15-0431,2015-02-07,6768,138.0,Pico 138 kV,gen,solar,118.2,Pennsylvania,10,synthetic
Q15-0432,2015-02-07,23510,500.0,Shady Oaks Wind Farm 500 kV,gen,gas,1083.8,Illinois,34,synthetic
Q15-0433,2015-02-12,8835,138.0,Wood Acres 138 kV,gen,solar,304.0,Maryland,13,synthetic
Q15-0434,2015-02-13,9431,138.0,Trinidad 138 kV,battery,storage,83.6,Virginia,14,synthetic
Q15-0435,2015-02-15,10131,138.0,Swan 138 kV,battery,storage,122.2,Virginia,15,synthetic
Q15-0436,2015-02-16,11130,345.0,Roanoke Rapids 345 kV,gen,gas,1500.0,North Carolina,16,synthetic
Q15-0437,2015-02-17,9728,138.0,Lawrenceville 138 kV,gen,wind,196.4,Virginia,15,synthetic
Q15-0438,2015-02-17,20266,230.0,Eufaula 230 kV,gen,solar,193.1,Ohio,30,synthetic
Q15-0439,2015-02-18,19012,230.0,Airline 230 kV,gen,solar,128.3,Ohio,29,synthetic
Q15-0440,2015-02-22,19662,100.0,Metaline Falls 100 kV,gen,solar,104.1,Ohio,30,synthetic
Q15-0441,2015-02-27,23240,100.0,Lost Canyon 100 kV,gen,wind,374.5,Illinois,34,synthetic
Q15-0442,2015-03-04,6821,138.0,Owens Illinois 138 kV,gen,wind,422.2,Pennsylvania,10,synthetic
Q15-0443,2015-03-10,8516,345.0,Barling 345 kV,gen,solar,147.5,Maryland,13,synthetic
Q15-0444,2015-03-10,7468,138.0,River Mill 138 kV,gen,wind,81.6,Pennsylvania,11,synthetic
Q15-0445,2015-03-12,18541,138.0,Fraser 138 kV,gen,solar,269.2,West Virginia,28,synthetic
Q15-0446,2015-03-14,18696,138.0,Mountaineer Wind Energy Center 138 kV,load,load,213.3,West Virginia,28,synthetic
Q15-0447,2015-03-15,7543,138.0,Silver Peak 138 kV,gen,wind,91.5,Pennsylvania,11,synthetic
Q15-0448,2015-03-20,23418,100.0,Will County 100 kV,gen,gas,52.6,Illinois,34,synthetic
Q15-0449,2015-03-23,23024,100.0,Electric 100 kV,battery,storage,90.9,Illinois,34,synthetic
Q15-0450,2015-03-24,21744,230.0,Wilsonville 230 kV,gen,other,135.5,Indiana,33,synthetic
Q15-0451,2015-03-27,10005,138.0,Foothills 138 kV,gen,solar,271.1,Virginia,15,synthetic
Q15-0452,2015-03-29,8857,138.0,Boulder Basin 138 kV,gen,solar,254.6,Maryland,13,synthetic
Q15-0453,2015-03-30,20070,100.0,Steeleville 100 kV,gen,solar,190.7,Ohio,30,synthetic
Q15-0454,2015-04-01,5704,138.0,Orange 138 kV,gen,solar,81.6,New Jersey,9,synthetic
Q15-0455,2015-04-02,6076,138.0,Lockeford 138 kV,gen,gas,125.6,Pennsylvania,10,synthetic
Q15-0456,2015-04-05,21719,230.0,Oceanside 230 kV,gen,gas,680.3,Michigan,32,synthetic
Q15-0457,2015-04-06,22222,100.0,Eltopia 100 kV,gen,solar,115.5,Indiana,33,synthetic
Q15-0458,2015-04-08,8991,138.0,Hubbell 138 kV,gen,wind,78.9,Maryland,13,synthetic
Q15-0459,2015-04-10,20289,100.0,Koch Oil 100 kV,gen,gas,263.0,Ohio,30,synthetic
Q15-0460,2015-04-13,17223,138.0,Cedar Tap 138 kV,gen,solar,93.3,Kentucky,27,synthetic
Q15-0461,2015-04-14,9732,138.0,Anthony 138 kV,gen,wind,334.6,Virginia,15,synthetic
Q15-0462,2015-04-17,22292,100.0,Goodhue Solar 100 kV,gen,gas,230.4,Indiana,33,synthetic
Q15-0463,2015-04-17,22721,230.0,Thomas Hill Station 230 kV,load,load,133.6,Indiana,33,synthetic
Q15-0464,2015-04-19,5546,138.0,Monserate 138 kV,battery,storage,71.0,New Jersey,9,synthetic
Q15-0465,2015-04-26,6001,138.0,Dorton 138 kV,gen,solar,108.7,New Jersey,9,synthetic
Q15-0466,2015-04-27,23442,230.0,Nrg Rockford I 230 kV,gen,solar,71.8,Illinois,34,synthetic
Q15-0467,2015-04-27,7286,345.0,Somerville 345 kV,gen,wind,354.8,Pennsylvania,11,synthetic
Q15-0468,2015-04-28,21664,230.0,Palisades 230 kV,gen,solar,161.9,Michigan,32,synthetic
Q15-0469,2015-04-29,16952,138.0,N. Shannon 138 kV,gen,solar,73.7,Kentucky,27,synthetic
Q15-0470,2015-05-01,10284,138.0,Hard Rock 138 kV,gen,gas,1056.2,Virginia,15,synthetic
Q15-0471,2015-05-03,5224,138.0,Oakland X 138 kV,gen,solar,82.0,New Jersey,9,synthetic
Q15-0472,2015-05-05,9400,138.0,Ocean Road 138 kV,gen,gas,611.8,Virginia,14,synthetic
Q15-0473,2015-05-06,24612,230.0,Brevard 230 kV,gen,solar,150.9,Illinois,35,synthetic
Q15-0474,2015-05-06,8652,138.0,Talbert Tap 138 kV,gen,solar,210.4,Maryland,13,synthetic
Q15-0475,2015-05-09,21778,100.0,Hebron Rosemeade 100 kV,gen,wind,124.1,Indiana,33,synthetic
Q15-0476,2015-05-11,21521,100.0,Medway Hydro 100 kV,load,load,224.1,Michigan,32,synthetic
Q15-0477,2015-05-15,22721,500.0,Thomas Hill Station 500 kV,gen,gas,922.5,Indiana,33,synthetic
Q15-0478,2015-05-15,11130,345.0,Roanoke Rapids 345 kV,gen,gas,353.3,North Carolina,16,synthetic
Q15-0479,2015-05-22,22024,230.0,Bluebonnet 230 kV,gen,solar,152.2,Indiana,33,synthetic
Q15-0480,2015-05-26,9111,345.0,Red Hill 345 kV,gen,gas,491.4,Virginia,14,synthetic
Q15-0481,2015-05-29,5924,500.0,Lacassine 500 kV,gen,solar,119.2,New Jersey,9,synthetic
Q15-0482,2015-05-30,9829,138.0,Garden 138 kV,gen,solar,133.4,Virginia,15,synthetic
Q15-0483,2015-06-02,7944,138.0,Lourich 138 kV,gen,solar,73.6,Pennsylvania,11,synthetic
Q15-0484,2015-06-05,18488,138.0,Placid Lake 138 kV,gen,solar,268.3,West Virginia,28,synthetic
Q15-0485,2015-06-07,19565,500.0,Mossyrock 500 kV,gen,gas,1359.8,Ohio,29,synthetic
Q15-0486,2015-06-11,9723,138.0,Eagle Rock 138 kV,gen,solar,75.1,Virginia,15,synthetic
Q15-0487,2015-06-13,17879,345.0,Rogue River 345 kV,gen,wind,261.9,West Virginia,28,synthetic
Q15-0488,2015-06-16,8366,138.0,Ess Lewes 138 kV,gen,solar,69.4,Delaware,12,synthetic
Q15-0489,2015-06-21,19837,100.0,Pt. Mackenzie 100 kV,gen,solar,139.4,Ohio,30,synthetic
Q15-0490,2015-06-23,22365,100.0,Amelia St 100 kV,battery,storage,70.7,Indiana,33,synthetic
Q15-0491,2015-06-25,8823,345.0,Taber 345 kV,gen,solar,212.8,Maryland,13,synthetic
Q15-0492,2015-06-25,10066,138.0,Cub-Run Dp 138 kV,gen,solar,447.0,Virginia,15,synthetic
Q15-0493,2015-06-26,23230,100.0,Capitol Cement 100 kV,battery,storage,188.9,Illinois,34,synthetic
Q15-0494,2015-07-01,18254,138.0,Dorris 138 kV,gen,solar,82.1,West Virginia,28,synthetic
Q15-0495,2015-07-04,7979,345.0,Cwec Iola 345 kV,gen,gas,303.4,Pennsylvania,11,synthetic
Q15-0496,2015-07-04,6459,138.0,Boggy Brook 138 kV,gen,solar,105.9,Pennsylvania,10,synthetic
Q15-0497,2015-07-06,9226,138.0,Vc Porterdale Hydroelectric 138 kV,battery,storage,232.0,Virginia,14,synthetic
Q15-0498,2015-07-06,9909,138.0,Makanda 138 kV,gen,solar,176.7,Virginia,15,synthetic
Q15-0499,2015-07-11,7947,138.0,Roxbury 138 kV,battery,storage,142.4,Pennsylvania,11,synthetic
Q15-0500,2015-07-13,20261,230.0,Galion Generating Station 230 kV,gen,wind,323.2,Ohio,30,synthetic
Q15-0501,2015-07-21,23053,230.0,Evergreen Park 230 kV,gen,wind,260.0,Illinois,34,synthetic
Q15-0502,2015-07-22,23271,100.0,Pittsfield Hydro 100 kV,gen,solar,62.0,Illinois,34,synthetic
