branch,fid,kind,sub_a,sub_b,kv,rate,touches_external,length_km,circuit
360,L:5157:5407:138,L,5157,5407,138.0,214.68,False,6.29813357399552,1
361,B:5158:138,B,5158,5158,138.0,0.0,False,0.0,1
362,L:5158:5324:138,L,5158,5324,138.0,194.85,True,20.24466635725221,1
363,L:5158:5329:138,L,5158,5329,138.0,187.29,False,10.271787855502502,1
364,L:5159:5160:138,L,5160,5159,138.0,177.02,False,7.218343275503406,1
365,L:5159:5331:138,L,5159,5331,138.0,219.69,False,8.44562854664662,1
366,L:5159:5335:138,L,5159,5335,138.0,205.37,False,37.48684978414172,1
367,L:5161:5170:138,L,5170,5161,138.0,229.31,False,2.601325324653606,1
368,L:5161:5767:138,L,5161,5767,138.0,215.14,False,3.5862691784175738,1
369,B:5162:138,B,5162,5162,138.0,0.0,False,0.0,1
370,L:5162:5168:138,L,5168,5162,138.0,197.69,False,5.492721050009255,1
371,L:5162:5199:138,L,5162,5199,138.0,206.2,False,2.3061089811858637,1
372,B:5163:138,B,5163,5163,138.0,0.0,False,0.0,1
373,L:5163:5170:138,L,5170,5163,138.0,173.24,False,2.7739623629380756,1
374,L:5163:5185:138,L,5185,5163,138.0,217.32,False,3.1825229441563363,1
375,L:5164:5190:138,L,5164,5190,138.0,190.25,False,5.909119207932961,1
376,L:5164:5197:138,L,5164,5197,138.0,195.17,True,9.338931107505191,1
377,L:5165:5456:138,L,5165,5456,138.0,213.02,True,11.738008084692444,1
378,B:5166:138,B,5166,5166,138.0,0.0,False,0.0,1
379,L:5166:5187:138,L,5166,5187,138.0,267.27,False,1.9161767478578826,1
380,L:5166:5187:138,L,5166,5187,138.0,267.27,False,1.9161767478578826,2
381,L:5166:5457:138,L,5457,5166,138.0,273.02,False,3.3872976551417704,1
382,L:5166:5457:138,L,5457,5166,138.0,273.02,False,3.3872976551417704,2
383,L:5167:5169:138,L,5167,5169,138.0,197.99,True,12.582470748822836,1
384,L:5167:5214:138,L,5167,5214,138.0,179.84,True,16.221222818105947,1
385,B:5168:138,B,5168,5168,138.0,0.0,False,0.0,1
386,L:5168:5185:138,L,5168,5185,138.0,229.59,False,2.0238083307706045,1
387,L:5169:5453:138,L,5169,5453,138.0,167.58,True,10.23289539355686,1
388,L:5169:5456:138,L,5169,5456,138.0,221.5,True,18.374789242732977,1
389,L:5170:5175:138,L,5170,5175,138.0,236.06,False,2.1299244673863655,1
390,L:5171:5188:138,L,5171,5188,138.0,227.66,False,3.644941460887271,1
391,L:5171:5770:138,L,5770,5171,138.0,244.94,False,3.7063417205296396,1
392,B:5172:138,B,5172,5172,138.0,0.0,False,0.0,1
393,L:5172:5188:138,L,5172,5188,138.0,248.19,False,4.6435977060577045,1
394,L:5172:5189:138,L,5172,5189,138.0,227.49,False,6.150793416636964,1
395,L:5172:5207:138,L,5172,5207,138.0,188.11,False,13.415950114535375,1
396,L:5173:5465:138,L,5173,5465,138.0,246.15,False,2.2986017409079573,1
397,L:5173:5994:138,L,5173,5994,138.0,256.69,False,5.979837735384477,1
398,L:5174:5178:138,L,5174,5178,138.0,211.02,True,2.130037579431598,1
399,L:5174:5451:138,L,5174,5451,138.0,210.29,True,11.461688099543387,1
400,L:5175:5186:138,L,5186,5175,138.0,246.4,False,2.046531507085115,1
401,L:5175:5195:138,L,5175,5195,138.0,265.39,False,1.4238158538172354,1
402,L:5176:5438:138,L,5176,5438,138.0,230.57,True,10.393952176901623,1
403,L:5176:5448:138,L,5176,5448,138.0,215.85,True,11.0821173863155,1
404,L:5177:5185:138,L,5177,5185,138.0,256.49,False,4.343317310848838,1
405,L:5177:5778:138,L,5177,5778,138.0,263.39,False,1.7010265976140457,1
406,L:5178:5213:138,L,5213,5178,138.0,205.22,True,5.503770862828165,1
407,L:5178:5453:138,L,5453,5178,138.0,209.01,True,2.178832022870498,1
408,L:5179:5702:138,L,5179,5702,138.0,225.77,False,12.944681590989635,1
409,L:5179:5790:138,L,5179,5790,138.0,242.65,False,3.938549283020029,1
410,L:5179:5791:138,L,5791,5179,138.0,254.43,False,5.29832362360871,1
411,B:5180:138,B,5180,5180,138.0,0.0,False,0.0,1
412,L:5180:5455:138,L,5455,5180,138.0,203.54,False,2.208023125406579,1
413,L:5180:6003:138,L,5180,6003,138.0,217.26,False,10.585398615649765,1
414,L:5181:5201:138,L,5181,5201,138.0,222.55,False,5.987719681170754,1
415,L:5181:5204:138,L,5181,5204,138.0,208.19,False,4.067801819704714,1
416,L:5182:5202:138,L,5202,5182,138.0,237.18,False,2.650716578161631,1
417,L:5182:5214:138,L,5182,5214,138.0,246.84,False,3.544929548028176,1
418,B:5183:138,B,5183,5183,138.0,0.0,False,0.0,1
419,L:5183:5209:138,L,5209,5183,138.0,222.65,False,2.593932535845352,1
420,L:5183:5780:138,L,5183,5780,138.0,173.72,False,2.091339570838838,1
421,L:5183:5791:138,L,5183,5791,138.0,235.23,False,6.5071851165932975,1
422,L:5184:5195:138,L,5195,5184,138.0,267.36,False,3.695177879612861,1
423,L:5184:5195:138,L,5195,5184,138.0,267.36,False,3.695177879612861,2
424,L:5184:5200:138,L,5200,5184,138.0,272.9,False,1.8809936698150511,1
425,L:5184:5200:138,L,5200,5184,138.0,272.9,False,1.8809936698150511,2
426,B:5185:138,B,5185,5185,138.0,0.0,False,0.0,1
427,L:5185:5222:138,L,5185,5222,138.0,178.98,False,5.501214574736176,1
428,L:5186:5765:138,L,5765,5186,138.0,233.66,False,2.464176865546868,1
429,L:5187:5455:138,L,5187,5455,138.0,224.34,False,2.3414443873247173,1
430,L:5187:5779:138,L,5187,5779,138.0,253.18,False,8.33210914105575,1
431,B:5188:138,B,5188,5188,138.0,0.0,False,0.0,1
432,L:5188:5194:138,L,5188,5194,138.0,238.68,True,15.057654422527316,1
433,L:5189:5221:138,L,5221,5189,138.0,215.47,False,2.0751325487029497,1
434,L:5190:5196:138,L,5196,5190,138.0,192.0,False,4.0817219527344,1
435,L:5190:5217:138,L,5217,5190,138.0,218.98,False,4.501804623655526,1
436,B:5191:138,B,5191,5191,138.0,0.0,False,0.0,1
437,L:5191:5764:138,L,5191,5764,138.0,171.91,False,1.445636004160088,1
438,L:5191:5964:138,L,5964,5191,138.0,226.18,False,3.1738016753800182,1
439,X:5192:345:138,X,5192,5192,345.0,466.36,False,0.0,1
440,B:5192:345,B,5192,5192,345.0,0.0,False,0.0,1
441,L:5192:5214:345,L,5192,5214,345.0,1117.83,False,27.903349243238427,1
442,L:5192:5671:345,L,5192,5671,345.0,1028.11,False,12.052924804977934,1
443,L:5192:5770:345,L,5770,5192,345.0,1120.75,False,13.28871845859563,1
444,L:5192:5198:138,L,5192,5198,138.0,256.71,False,2.7142105839581983,1
445,L:5192:5667:138,L,5192,5667,138.0,212.65,False,19.824151464806615,1
446,X:5193:500:345,X,5193,5193,500.0,912.49,True,0.0,1
447,L:5193:5770:345,L,5770,5193,345.0,1219.87,True,15.484227563065897,1
448,B:5195:138,B,5195,5195,138.0,0.0,False,0.0,1
449,L:5196:5221:138,L,5196,5221,138.0,192.08,False,8.025485243396135,1
450,L:5198:5787:138,L,5787,5198,138.0,250.96,False,4.750341708545288,1
451,B:5199:138,B,5199,5199,138.0,0.0,False,0.0,1
452,B:5200:138,B,5200,5200,138.0,0.0,False,0.0,1
453,L:5200:5961:138,L,5200,5961,138.0,276.01,False,1.732272344426501,1
454,L:5200:5961:138,L,5200,5961,138.0,276.01,False,1.732272344426501,2
455,L:5201:5214:138,L,5201,5214,138.0,242.9,False,2.9789199151703665,1
456,B:5202:138,B,5202,5202,138.0,0.0,False,0.0,1
457,L:5202:5782:138,L,5202,5782,138.0,211.4,False,12.6420982658041,1
458,L:5203:5204:138,L,5203,5204,138.0,205.58,False,6.028106413259841,1
459,L:5203:5765:138,L,5203,5765,138.0,213.39,False,1.1741537205520352,1
460,L:5203:5964:138,L,5203,5964,138.0,211.66,False,0.3695007419914114,1
461,B:5205:138,B,5205,5205,138.0,0.0,False,0.0,1
462,L:5205:5207:138,L,5207,5205,138.0,189.5,False,5.3354721490191395,1
463,L:5205:5208:138,L,5208,5205,138.0,202.64,False,3.716504122184669,1
464,L:5206:5220:138,L,5206,5220,138.0,234.52,False,4.949674905302987,1
465,L:5206:5780:138,L,5206,5780,138.0,215.22,False,3.082994028564895,1
466,L:5208:5772:138,L,5772,5208,138.0,232.17,False,2.927925928226501,1
467,B:5209:138,B,5209,5209,138.0,0.0,False,0.0,1
468,L:5209:5212:138,L,5212,5209,138.0,205.87,False,5.148093270705444,1
469,B:5210:138,B,5210,5210,138.0,0.0,False,0.0,1
470,L:5210:5359:138,L,5210,5359,138.0,171.3,False,2.4870363489582457,1
471,L:5210:5781:138,L,5781,5210,138.0,213.91,False,2.114096427006697,1
472,L:5211:5214:138,L,5214,5211,138.0,248.68,False,2.4089741933666184,1
473,L:5211:5215:138,L,5211,5215,138.0,241.23,False,7.346475553887839,1
474,L:5212:5767:138,L,5212,5767,138.0,221.59,False,5.404836055036717,1
475,B:5213:138,B,5213,5213,138.0,0.0,False,0.0,1
476,L:5213:5778:138,L,5213,5778,138.0,230.42,False,5.005227854710913,1
477,X:5214:500:345,X,5214,5214,500.0,932.27,False,0.0,1
478,X:5214:345:161,X,5214,5214,345.0,508.83,False,0.0,1
479,B:5214:345,B,5214,5214,345.0,0.0,False,0.0,1
480,X:5214:161:138,X,5214,5214,161.0,149.94,False,0.0,1
481,X:5214:161:138,X,5214,5214,161.0,149.94,False,0.0,2
482,X:5214:161:138,X,5214,5214,161.0,149.94,False,0.0,3
483,X:5214:161:138,X,5214,5214,161.0,149.94,False,0.0,4
484,L:5214:5222:138,L,5222,5214,138.0,209.44,False,3.8853942587596384,1
485,B:5215:138,B,5215,5215,138.0,0.0,False,0.0,1
486,L:5215:5767:138,L,5215,5767,138.0,219.98,False,2.182156728833642,1
487,B:5216:138,B,5216,5216,138.0,0.0,False,0.0,1
488,L:5216:5464:138,L,5216,5464,138.0,225.84,False,2.186004638066601,1
489,L:5220:5785:138,L,5785,5220,138.0,241.34,False,3.85219471844298,1
490,B:5222:138,B,5222,5222,138.0,0.0,False,0.0,1
491,L:5223:5539:138,L,5223,5539,138.0,217.17,False,4.050208040513854,1
492,L:5223:5977:138,L,5223,5977,138.0,209.2,False,2.930712556188518,1
493,L:5224:5233:138,L,5224,5233,138.0,205.03,False,11.964186004282599,1
494,L:5224:5237:138,L,5237,5224,138.0,261.54,False,6.617742756045032,1
495,L:5224:5248:138,L,5224,5248,138.0,233.24,False,5.378411930421887,1
496,L:5225:6138:138,L,5225,6138,138.0,191.59,False,16.512510786885834,1
497,L:5225:6846:138,L,5225,6846,138.0,179.27,False,1.4047933758805322,1
498,X:5226:345:138,X,5226,5226,345.0,464.23,False,0.0,1
499,B:5226:345,B,5226,5226,345.0,0.0,False,0.0,1
500,L:5226:5229:345,L,5226,5229,345.0,1104.11,False,16.13990898253563,1
501,L:5226:5958:345,L,5226,5958,345.0,1222.01,False,20.742282692752475,1
502,L:5226:5235:138,L,5226,5235,138.0,241.61,False,7.570697790263425,1
503,L:5226:5273:138,L,5273,5226,138.0,230.73,False,8.942028566820804,1
504,L:5226:5973:138,L,5973,5226,138.0,260.44,False,1.2756042405500183,1
505,L:5227:5251:138,L,5251,5227,138.0,246.49,False,4.6958490327301465,1
506,L:5227:5525:138,L,5227,5525,138.0,200.51,False,6.678600277334772,1
507,L:5227:7136:138,L,5227,7136,138.0,273.59,False,3.2957302388228245,1
508,B:5228:138,B,5228,5228,138.0,0.0,False,0.0,1
509,L:5228:5236:138,L,5228,5236,138.0,193.53,False,6.883727487425968,1
510,L:5228:5749:138,L,5228,5749,138.0,180.81,False,8.384019297345038,1
511,X:5229:345:138,X,5229,5229,345.0,387.07,False,0.0,1
512,B:5229:345,B,5229,5229,345.0,0.0,False,0.0,1
513,L:5229:5750:345,L,5229,5750,345.0,1036.73,False,27.00242343727508,1
514,L:5229:5231:138,L,5231,5229,138.0,261.19,False,3.029148828848643,1
515,L:5229:5236:138,L,5229,5236,138.0,203.23,False,6.098136754177983,1
516,L:5230:5231:138,L,5230,5231,138.0,250.4,False,7.820706920830896,1
517,L:5230:5258:138,L,5230,5258,138.0,228.92,False,22.093746641033036,1
518,B:5231:138,B,5231,5231,138.0,0.0,False,0.0,1
519,B:5232:138,B,5232,5232,138.0,0.0,False,0.0,1
520,L:5232:5958:138,L,5232,5958,138.0,273.61,False,2.342012515193307,1
521,L:5232:6140:138,L,5232,6140,138.0,260.25,False,3.8071088729121536,1
522,L:5233:5261:138,L,5233,5261,138.0,231.31,False,15.133217325735071,1
523,L:5233:5928:138,L,5233,5928,138.0,274.45,False,2.995560324144447,1
524,L:5234:5238:138,L,5234,5238,138.0,267.76,False,4.337046272505287,1
525,L:5234:6146:138,L,6146,5234,138.0,279.26,False,2.062099980001963,1
526,L:5235:6146:138,L,5235,6146,138.0,234.09,False,9.373727715594912,1
527,B:5236:138,B,5236,5236,138.0,0.0,False,0.0,1
528,X:5237:345:138,X,5237,5237,345.0,567.84,False,0.0,1
529,B:5237:345,B,5237,5237,345.0,0.0,False,0.0,1
530,L:5237:5240:138,L,5237,5240,138.0,244.93,False,13.487232411436674,1
531,L:5237:5244:138,L,5237,5244,138.0,233.13,False,9.379021504103255,1
532,L:5237:5255:138,L,5237,5255,138.0,238.73,False,3.6138924768014387,1
533,L:5237:6852:138,L,5237,6852,138.0,272.32,False,15.279571527602105,1
534,L:5237:5306:345,L,5306,5237,345.0,1223.89,False,27.483801664194704,1
535,L:5237:5999:345,L,5999,5237,345.0,1085.09,False,15.384283582672982,1
536,L:5238:5250:138,L,5250,5238,138.0,257.93,False,5.81083588857015,1
537,X:5239:345:1,X,5239,5239,345.0,761.19,False,0.0,1
538,B:5239:345,B,5239,5239,345.0,0.0,False,0.0,1
539,X:5239:138:1,X,5239,5239,138.0,582.66,False,0.0,1
540,L:5239:5243:138,L,5243,5239,138.0,263.78,False,1.5636214078613826,1
541,L:5239:5243:138,L,5243,5239,138.0,263.78,False,1.5636214078613826,2
542,L:5239:5247:138,L,5247,5239,138.0,240.14,False,3.6668903413459484,1
543,X:5239:18:1,X,5239,5239,18.0,178.53,False,0.0,1
544,L:5239:5318:345,L,5318,5239,345.0,1270.37,False,12.357131306117896,1
545,L:5240:5300:138,L,5240,5300,138.0,201.92,False,1.7940599191574513,1
546,B:5241:138,B,5241,5241,138.0,0.0,False,0.0,1
547,L:5241:5306:138,L,5306,5241,138.0,254.81,False,2.9580306968316648,1
548,L:5241:5316:138,L,5316,5241,138.0,250.18,False,5.4312190760566645,1
549,B:5242:138,B,5242,5242,138.0,0.0,False,0.0,1
550,L:5242:5246:138,L,5242,5246,138.0,231.48,False,7.440012192062332,1
551,L:5242:5272:138,L,5242,5272,138.0,197.9,False,19.06493911226729,1
552,L:5242:5957:138,L,5242,5957,138.0,203.2,False,15.985675796360898,1
553,B:5243:138,B,5243,5243,138.0,0.0,False,0.0,1
554,L:5243:5283:138,L,5243,5283,138.0,236.99,False,3.1555694198620965,1
555,L:5243:6877:138,L,5243,6877,138.0,248.54,False,13.207272929351545,1
556,B:5244:138,B,5244,5244,138.0,0.0,False,0.0,1
557,L:5244:5254:138,L,5254,5244,138.0,228.31,False,2.082755206705803,1
558,L:5244:5258:138,L,5244,5258,138.0,201.39,False,19.986699130411996,1
559,L:5244:5274:138,L,5244,5274,138.0,205.92,False,12.888314847566651,1
560,L:5244:5321:138,L,5321,5244,138.0,217.66,False,4.063808048663163,1
561,B:5245:138,B,5245,5245,138.0,0.0,False,0.0,1
562,L:5245:5257:138,L,5245,5257,138.0,187.27,False,11.763570466393258,1
563,L:5245:5274:138,L,5274,5245,138.0,200.3,False,5.306211967914553,1
564,L:5246:5275:138,L,5246,5275,138.0,226.47,False,2.672778194461347,1
565,L:5246:5319:138,L,5246,5319,138.0,255.88,False,14.721800070368086,1
566,B:5247:138,B,5247,5247,138.0,0.0,False,0.0,1
567,L:5247:5321:138,L,5247,5321,138.0,233.09,False,2.92383463838523,1
568,L:5248:6864:138,L,5248,6864,138.0,221.9,False,7.126456101601852,1
569,B:5249:138,B,5249,5249,138.0,0.0,False,0.0,1
570,L:5249:5250:138,L,5249,5250,138.0,241.48,False,5.70487029018933,1
571,L:5249:5263:138,L,5249,5263,138.0,260.02,False,14.5958168553216,1
572,L:5249:5957:138,L,5249,5957,138.0,230.1,False,13.171793036010808,1
573,L:5251:5928:138,L,5251,5928,138.0,220.05,False,7.827786254662952,1
574,L:5252:5273:138,L,5252,5273,138.0,202.57,False,6.396057033156873,1
575,L:5252:5280:138,L,5252,5280,138.0,218.76,False,14.176143895995455,1
576,L:5252:5941:138,L,5252,5941,138.0,211.97,False,4.3323444631138655,1
577,L:5253:5254:138,L,5253,5254,138.0,213.6,False,5.852066226334347,1
578,L:5253:5300:138,L,5300,5253,138.0,161.88,False,3.73073042912365,1
579,L:5255:5301:138,L,5255,5301,138.0,206.15,False,15.44969659917195,1
580,L:5256:5941:138,L,5256,5941,138.0,197.79,False,17.352429179596573,1
581,L:5256:6140:138,L,5256,6140,138.0,240.72,False,11.76652795588872,1
582,L:5256:6851:138,L,5256,6851,138.0,236.5,False,5.480429394489797,1
583,L:5257:5272:138,L,5257,5272,138.0,200.21,False,5.893303400908514,1
584,L:5259:6137:138,L,5259,6137,138.0,234.3,False,1.8190125689586845,1
585,L:5259:6848:138,L,5259,6848,138.0,224.03,False,4.435542257592517,1
586,L:5260:5276:138,L,5260,5276,138.0,241.4,False,6.680600413564577,1
587,L:5260:6851:138,L,5260,6851,138.0,235.38,False,2.4722065664994584,1
588,L:5261:6861:138,L,5261,6861,138.0,198.56,False,1.764972533905062,1
589,L:5262:6146:138,L,5262,6146,138.0,257.41,False,8.36331695169566,1
590,L:5262:7156:138,L,5262,7156,138.0,271.2,False,2.7984088899342274,1
591,B:5263:138,B,5263,5263,138.0,0.0,False,0.0,1
592,L:5263:6850:138,L,5263,6850,138.0,145.22,False,3.7063417205285494,1
593,L:5263:6852:138,L,6852,5263,138.0,219.8,False,1.802830569467883,1
594,L:5263:6872:138,L,6872,5263,138.0,242.45,False,1.7313405998769906,1
595,L:5264:5265:138,L,5264,5265,138.0,212.68,False,10.722505412848525,1
596,L:5264:5510:138,L,5510,5264,138.0,238.69,False,2.9538886410298857,1
597,L:5264:5915:138,L,5264,5915,138.0,193.78,False,3.558228425634378,1
598,B:5265:138,B,5265,5265,138.0,0.0,False,0.0,1
599,L:5265:5967:138,L,5265,5967,138.0,174.92,False,3.5284091713831423,1
600,B:5266:138,B,5266,5266,138.0,0.0,False,0.0,1
601,L:5266:5915:138,L,5915,5266,138.0,234.16,False,4.010412748149958,1
602,L:5266:5955:138,L,5955,5266,138.0,167.46,False,2.344457059030924,1
603,B:5267:138,B,5267,5267,138.0,0.0,False,0.0,1
604,L:5267:5537:138,L,5267,5537,138.0,235.97,False,6.594185613836608,1
605,L:5267:5892:138,L,5267,5892,138.0,274.22,False,4.149029783901855,1
606,L:5268:5269:138,L,5269,5268,138.0,247.96,True,6.164559622873665,1
607,L:5268:5271:138,L,5271,5268,138.0,229.34,True,7.173734236053579,1
608,X:5269:345:138,X,5269,5269,345.0,380.61,False,0.0,1
609,B:5269:345,B,5269,5269,345.0,0.0,False,0.0,1
610,L:5269:5639:345,L,5269,5639,345.0,1090.29,False,115.13914312456775,1
611,L:5269:5763:138,L,5269,5763,138.0,214.23,True,12.332601789213832,1
612,B:5270:138,B,5270,5270,138.0,0.0,False,0.0,1
613,L:5270:5271:138,L,5271,5270,138.0,212.89,False,4.363575849255805,1
614,B:5271:138,B,5271,5271,138.0,0.0,False,0.0,1
615,B:5273:138,B,5273,5273,138.0,0.0,False,0.0,1
616,B:5275:138,B,5275,5275,138.0,0.0,False,0.0,1
617,L:5275:5282:138,L,5275,5282,138.0,240.11,False,20.172851533779188,1
618,L:5276:5277:138,L,5276,5277,138.0,160.85,False,7.660651294162552,1
619,L:5276:6137:138,L,6137,5276,138.0,169.34,False,0.881606331985896,1
620,L:5276:7156:138,L,5276,7156,138.0,250.1,False,3.900644799757868,1
621,B:5277:138,B,5277,5277,138.0,0.0,False,0.0,1
622,L:5277:5278:138,L,5278,5277,138.0,269.47,False,2.5041807884692506,1
623,L:5277:5928:138,L,5928,5277,138.0,255.11,False,2.9277047470577298,1
624,B:5278:138,B,5278,5278,138.0,0.0,False,0.0,1
625,L:5278:5958:138,L,5278,5958,138.0,277.51,False,6.600243038388766,1
626,L:5279:5504:138,L,5279,5504,138.0,183.17,False,10.934606481957209,1
627,L:5279:5731:138,L,5279,5731,138.0,208.21,False,8.730526704115016,1
628,L:5279:5977:138,L,5977,5279,138.0,212.25,False,7.384520170075842,1
629,B:5280:138,B,5280,5280,138.0,0.0,False,0.0,1
630,L:5280:5973:138,L,5280,5973,138.0,229.84,False,5.193142282224925,1
631,B:5281:138,B,5281,5281,138.0,0.0,False,0.0,1
632,L:5281:5323:138,L,5281,5323,138.0,212.62,False,21.829554420171448,1
633,B:5283:138,B,5283,5283,138.0,0.0,False,0.0,1
634,L:5283:5299:138,L,5299,5283,138.0,232.98,False,4.940503975410781,1
635,B:5284:138,B,5284,5284,138.0,0.0,False,0.0,1
636,L:5284:5409:138,L,5284,5409,138.0,214.64,False,16.64793294699379,1
637,L:5284:6903:138,L,5284,6903,138.0,210.45,False,13.303367750531143,1
638,L:5285:5305:138,L,5285,5305,138.0,192.52,False,4.572974195487872,1
639,L:5285:5320:138,L,5320,5285,138.0,232.11,False,5.044304428038277,1
640,L:5286:5303:138,L,5286,5303,138.0,206.15,False,4.2651408462482,1
641,L:5286:5405:138,L,5286,5405,138.0,222.68,False,19.37756171611092,1
642,L:5287:5307:138,L,5307,5287,138.0,190.04,False,3.6315821537961,1
643,L:5287:5320:138,L,5287,5320,138.0,193.7,False,5.267181630226507,1
644,B:5288:138,B,5288,5288,138.0,0.0,False,0.0,1
645,L:5288:6875:138,L,6875,5288,138.0,252.75,False,1.7490111912697868,1
646,L:5288:7120:138,L,5288,7120,138.0,255.13,False,1.9984168363510337,1
647,L:5289:6891:138,L,5289,6891,138.0,234.11,False,5.1480767300341155,1
648,L:5289:6901:138,L,6901,5289,138.0,186.24,False,0.24745307469527855,1
649,L:5289:6904:138,L,5289,6904,138.0,222.91,False,7.049120585049365,1
650,B:5290:138,B,5290,5290,138.0,0.0,False,0.0,1
651,L:5290:6938:138,L,5290,6938,138.0,206.03,False,2.5584505874253307,1
652,L:5290:6954:138,L,6954,5290,138.0,203.24,False,0.31327260396831497,1
653,L:5290:7147:138,L,7147,5290,138.0,217.67,False,3.729599999999118,1
654,L:5291:5899:138,L,5291,5899,138.0,225.9,False,1.8741140758913102,1
655,L:5291:6862:138,L,5291,6862,138.0,238.23,False,1.0870593705811553,1
656,B:5292:138,B,5292,5292,138.0,0.0,False,0.0,1
657,L:5292:5293:138,L,5292,5293,138.0,238.0,False,4.543376801496707,1
658,L:5292:6899:138,L,6899,5292,138.0,222.17,False,2.058560711605911,1
659,B:5293:138,B,5293,5293,138.0,0.0,False,0.0,1
660,L:5293:6002:138,L,6002,5293,138.0,252.36,False,1.6536414942546311,1
661,L:5294:5310:138,L,5294,5310,138.0,247.47,False,4.300531343959915,1
662,L:5294:6932:138,L,6932,5294,138.0,238.21,False,3.062521641300684,1
663,L:5295:5322:138,L,5322,5295,138.0,226.41,False,3.387498066851422,1
664,L:5295:6903:138,L,5295,6903,138.0,237.15,False,9.707028989616683,1
665,L:5296:6749:138,L,5296,6749,138.0,220.48,False,6.203870795281784,1
666,L:5296:6843:138,L,6843,5296,138.0,159.96,False,2.0357708031945827,1
667,L:5296:6858:138,L,5296,6858,138.0,230.42,False,1.612900133326325,1
668,L:5297:5298:138,L,5297,5298,138.0,196.91,False,7.317133765925399,1
669,L:5297:5304:138,L,5297,5304,138.0,174.53,False,2.7135555280160597,1
670,L:5298:6849:138,L,5298,6849,138.0,218.81,False,0.6632179941892481,1
671,B:5299:138,B,5299,5299,138.0,0.0,False,0.0,1
672,L:5299:5304:138,L,5304,5299,138.0,217.39,False,3.385879371472168,1
673,B:5300:138,B,5300,5300,138.0,0.0,False,0.0,1
674,L:5300:5304:138,L,5304,5300,138.0,185.98,False,2.9826113450568092,1
675,B:5301:138,B,5301,5301,138.0,0.0,False,0.0,1
676,L:5301:5312:138,L,5301,5312,138.0,185.49,False,6.810512533357185,1
677,L:5301:6877:138,L,6877,5301,138.0,189.74,False,2.3580157136380713,1
678,L:5302:6900:138,L,6900,5302,138.0,240.77,False,2.7785914607691895,1
679,L:5302:6903:138,L,6903,5302,138.0,228.59,False,4.4010212594817295,1
680,L:5303:5318:138,L,5318,5303,138.0,164.14,False,2.6613339592736374,1
681,B:5304:138,B,5304,5304,138.0,0.0,False,0.0,1
682,L:5305:5315:138,L,5305,5315,138.0,212.22,False,13.483581616641134,1
