branch,fid,start,end,reason,facility_name
1060,L:5495:6148:138,2016-04-01 08:00:00,2016-04-18 08:00:00,planned,West Mcintosh - Newark-Sierra-Paperboard 138 kV #1
14609,L:18712:19590:100,2016-04-03 08:00:00,2016-04-09 08:00:00,planned,J M Stuart - E Dunkirk 100 kV Cir. 1
6543,L:8009:8012:138,2016-04-01 08:00:00,2016-04-20 08:00:00,planned,Indiana University Of Pennsylvania - Peshasin 138 kV line
363,L:5158:5329:138,2016-04-06 08:00:00,2016-04-16 08:00:00,planned,Largo - Ebenezer 138 kV Ckt 1
6606,L:8045:20040:138,2016-04-03 08:00:00,2016-04-22 08:00:00,planned,Carbon Limestone Substation - J M Huber 138 kV #1
5484,L:7467:18153:138,2016-03-28 08:00:00,2016-04-13 08:00:00,planned,E Liverpool - South Chester 138 kV Cir. 1
2696,L:6126:6133:138,2016-03-29 08:00:00,2016-04-03 08:00:00,planned,Lawton East Side - Lamar 138 kV
1528,L:5696:5714:138,2016-04-03 08:00:00,2016-04-04 08:00:00,planned,Elk Riv City Of - Kossuth 138 kV Line 1
13788,L:18230:18255:138,2016-04-05 08:00:00,2016-04-10 08:00:00,planned,Alum Crk Substation - Chemical 138 kV #1
9311,L:9246:9675:138,2016-04-06 08:00:00,2016-04-23 08:00:00,planned,Salem Electric Department Substation - Neosho 138 kV #1
10921,L:10003:10308:138,2016-04-06 08:00:00,2016-04-08 08:00:00,planned,Stepdown - Alpine 138 kV Cir. 1
6062,L:7760:7824:138,2016-03-31 08:00:00,2016-04-10 08:00:00,planned,Corning - Eunice 138 kV Circuit 1
12501,L:17215:17786:138,2016-04-04 08:00:00,2016-04-24 08:00:00,planned,Anson North - Bozeman S 138 kV Cir. 1
4046,L:6844:6848:138,2016-04-02 08:00:00,2016-04-08 08:00:00,planned,Sampson Substation - Cottage Grove 138 kV Circuit 1
17576,L:19996:20008:100,2016-04-05 08:00:00,2016-04-07 08:00:00,planned,Japanese Mesa - Brook Rd 100 kV Cir. 1
17193,L:19822:19824:100,2016-04-06 08:00:00,2016-04-15 08:00:00,planned,Joso - Pipeline 100 kV
9872,L:9554:9647:138,2016-05-24 18:00:00,2016-05-29 18:00:00,planned,Puddledock Rd - Luray Hydro Sta 138 kV Cir. 1
8234,L:8742:17910:345,2016-05-26 18:00:00,2016-06-15 18:00:00,planned,Clark County - Kearneyville 345 kV Circuit 1
1358,L:5621:5983:345,2016-05-26 18:00:00,2016-06-04 18:00:00,planned,Caparra 1924 - Babb Substation 345 kV
557,L:5244:5254:138,2016-05-31 18:00:00,2016-06-08 18:00:00,planned,Marlton - Border 138 kV L
14208,L:18506:18511:138,2016-05-31 18:00:00,2016-06-17 18:00:00,planned,Apple Inc - Dadeland 138 kV Circuit 1
19742,L:22950:23491:100,2016-05-29 18:00:00,2016-06-13 18:00:00,planned,Bluffview - Fisk St 100 kV
6185,L:7819:7820:138,2016-05-22 18:00:00,2016-06-02 18:00:00,planned,Rinaldi - Deland West 138 kV Line 1
9190,L:9183:9187:138,2016-05-23 18:00:00,2016-06-04 18:00:00,planned,Suarts Draft - Craggy 138 kV #1
359,L:5157:5952:345,2016-05-28 18:00:00,2016-06-15 18:00:00,planned,Buckeye - Howard Down 345 kV Line
4133,L:6905:6906:138,2016-05-25 18:00:00,2016-05-30 18:00:00,planned,Troy - Lafayette Shadeland Substation 138 kV Line 2
15279,L:18995:19058:100,2016-05-28 18:00:00,2016-06-16 18:00:00,planned,Carbide - Oppd Blondo Street 100 kV #1
4937,L:7187:7328:138,2016-05-26 18:00:00,2016-06-10 18:00:00,planned,Las Cruces 3602 - East Vicksburg Substation 138 kV Cir. 1
17793,L:20097:20098:100,2016-05-25 18:00:00,2016-05-29 18:00:00,planned,Ravena - Cimarron River 100 kV L
1595,L:5741:5753:138,2016-05-23 18:00:00,2016-06-03 18:00:00,planned,Trinity - Naea Ocean Peaking Power Llc 138 kV #1
17017,L:19746:19755:100,2016-05-23 18:00:00,2016-05-30 18:00:00,planned,Jarvis - St Johns 100 kV Circuit 1
20265,L:23138:23168:100,2016-05-30 18:00:00,2016-06-16 18:00:00,planned,160Th Avenue - Addison 100 kV Cir. 1
19816,L:22970:22974:100,2016-05-24 18:00:00,2016-06-11 18:00:00,planned,N Stanwood - Adabell 100 kV Circuit 4
17856,L:20144:20155:100,2016-05-27 18:00:00,2016-06-09 18:00:00,planned,Belden Village - Vine Street 100 kV Ckt 1
16697,L:19603:19609:230,2016-05-24 18:00:00,2016-06-08 18:00:00,planned,Dean Forest - Eastown Rd 230 kV #1
2658,L:6114:6129:138,2016-05-24 18:00:00,2016-06-07 18:00:00,planned,Luverne Wind Farm - Chevgen 138 kV Ckt 1
17223,L:19834:21806:100,2016-05-28 18:00:00,2016-06-02 18:00:00,planned,S Whitehall - Roseau County 100 kV Circuit 1
10738,L:9918:9919:138,2016-05-27 18:00:00,2016-06-13 18:00:00,planned,Morrisville - Sowego Dp 138 kV Cir. 2
15894,L:19287:19563:100,2016-05-30 18:00:00,2016-06-16 18:00:00,planned,Tone - 40Th Place 100 kV Line 1
17022,L:19746:19774:100,2016-05-27 18:00:00,2016-06-10 18:00:00,planned,Jarvis - Oakwind 100 kV Cir. 2
778,L:5358:5373:138,2016-05-22 18:00:00,2016-06-10 18:00:00,planned,Cedar Grove - Multitrade Of Pittsylvania Lp 138 kV Ckt 1
9528,L:9356:9649:138,2016-05-28 18:00:00,2016-06-06 18:00:00,planned,Svp - Ingles St 138 kV Line 1
19280,L:22818:23310:100,2016-05-27 18:00:00,2016-06-09 18:00:00,planned,Golah - Navy 1 100 kV
10403,L:9762:9764:138,2016-05-30 18:00:00,2016-06-03 18:00:00,planned,Calistoga 199 - Elmo 138 kV Cir. 1
4016,L:6819:6822:138,2016-05-28 18:00:00,2016-06-02 18:00:00,planned,Slater - Woodlawn Substation 138 kV Cir. 1
11203,L:10175:10284:138,2016-05-29 18:00:00,2016-05-31 18:00:00,planned,Canon City - Hard Rock Substation 138 kV
20833,L:23409:23415:100,2016-05-25 18:00:00,2016-06-11 18:00:00,planned,Moorhead - Bringhurst 100 kV
6933,L:8235:8245:345,2016-05-25 18:00:00,2016-05-31 18:00:00,planned,Woodlan Tap - Seward 345 kV
8417,L:8841:8886:138,2016-05-27 18:00:00,2016-06-15 18:00:00,planned,Twinbrook - Tillatoba Substation 138 kV Circuit 1
15768,L:19218:19251:100,2016-05-22 18:00:00,2016-06-10 18:00:00,planned,Power Inn-Elsie - San Rafael Substation 100 kV
19645,L:22912:22933:100,2016-05-27 18:00:00,2016-06-11 18:00:00,planned,Key West Diesel - Luka 100 kV Cir. 1
9822,L:9518:9520:138,2016-05-27 18:00:00,2016-06-05 18:00:00,planned,Ruch - Bearskin 138 kV Circuit 1
6226,L:7836:7843:138,2016-05-24 18:00:00,2016-06-01 18:00:00,planned,Lyonsdale Associates - Hutchinson Plant 2 138 kV #1
3056,L:6300:6521:345,2016-05-29 18:00:00,2016-05-30 18:00:00,planned,Tombstone - Sharyland 345 kV Cir. 1
18784,L:21989:22765:230,2016-05-28 18:00:00,2016-06-15 18:00:00,planned,Sabanera - Murdock 230 kV Ckt 1
19519,L:22873:23518:100,2016-05-23 18:00:00,2016-06-11 18:00:00,planned,Bluestone - Jct 100 kV L
13424,L:18021:18638:138,2016-05-28 18:00:00,2016-06-02 18:00:00,planned,Cudei - Stanton 138 kV
12419,L:17154:19262:100,2016-05-30 18:00:00,2016-06-11 18:00:00,planned,Hopson - Lg&E Canal 100 kV Ckt 1
3238,L:6387:6389:138,2016-05-22 18:00:00,2016-05-30 18:00:00,planned,Yorkshire - Los Altos 138 kV #1
19205,L:22784:22796:100,2016-05-25 18:00:00,2016-06-14 18:00:00,planned,Palaau Power - Graettinger 100 kV Line
10836,L:9959:10094:138,2016-05-31 18:00:00,2016-06-17 18:00:00,planned,Newport News Substation - Tempe 138 kV Circuit 1
19050,L:22492:22495:100,2016-05-28 18:00:00,2016-06-01 18:00:00,planned,Limon Wind 2 - Brandford 100 kV
18797,L:21993:22001:100,2016-05-28 18:00:00,2016-06-02 18:00:00,planned,Red Lion - St. Rita 100 kV Line 1
6287,L:7873:7968:138,2016-05-28 18:00:00,2016-06-15 18:00:00,planned,State Campus - Kiya 138 kV #1
5596,L:7524:8292:138,2016-05-24 18:00:00,2016-05-30 18:00:00,planned,Thiele Kaolin Reedy Crk - Edison Sault Substation 138 kV Cir. 1
7644,L:8473:8474:138,2016-05-23 18:00:00,2016-06-04 18:00:00,planned,Nashville Substation - Lions Bay 138 kV Ckt 1
16779,L:19644:20237:100,2016-05-25 18:00:00,2016-06-13 18:00:00,planned,Wooster - Intermediate 100 kV Line 1
17920,L:20183:20189:100,2016-05-29 18:00:00,2016-06-03 18:00:00,planned,Sourek - Dow St Charles Operations 100 kV Ckt 1
8016,L:8664:9072:138,2016-05-24 18:00:00,2016-06-07 18:00:00,planned,Rossmoor Substation - Goddard Steam Plant 138 kV Cir. 1
16082,L:19380:19388:100,2016-05-24 18:00:00,2016-06-10 18:00:00,planned,Eldean - Carbondale Nw Substation 100 kV Cir. 1
6269,L:7866:8146:138,2016-05-24 18:00:00,2016-05-27 18:00:00,planned,Cornville - Webster Tie 138 kV
2137,L:5945:5984:500,2016-05-30 18:00:00,2016-06-14 18:00:00,planned,Cedar Sta - Bl England Sta 500 kV Circuit 1
16034,L:19348:19350:100,2016-05-25 18:00:00,2016-06-03 18:00:00,planned,Industrial Way - James De Young 100 kV
4358,L:7049:7050:138,2016-05-24 18:00:00,2016-06-11 18:00:00,planned,Barnes Lake - Grass Crk 138 kV Cir. 1
2775,L:6168:6867:138,2016-05-22 18:00:00,2016-06-01 18:00:00,planned,Knoble - Roland 138 kV
11376,L:10269:10300:138,2016-05-22 18:00:00,2016-05-31 18:00:00,planned,Chesapeake Energy Ctr Substation - Harborgen 138 kV Cir. 1
4670,L:7129:7162:500,2016-05-24 18:00:00,2016-06-06 18:00:00,planned,Portland Sta - Kofa Substation 500 kV Circuit 1
19728,L:22941:23514:100,2016-05-31 18:00:00,2016-06-05 18:00:00,planned,Southeast Chicago Energy Project - Blackfoot 100 kV Cir. 1
15084,L:18910:18913:100,2016-05-29 18:00:00,2016-06-14 18:00:00,planned,Putnam Pike - Caribbean University 100 kV #1
8501,L:8885:8887:138,2016-06-19 17:00:00,2016-07-09 17:00:00,planned,Polk - Parklawn 138 kV Cir. 1
17045,L:19755:19795:100,2016-06-14 17:00:00,2016-06-20 17:00:00,planned,St Johns - Burney Forest Power 100 kV Circuit 1
11998,L:16489:16877:138,2016-06-11 17:00:00,2016-06-25 17:00:00,planned,John Sevier - Sepluveda 138 kV Line 2
15304,L:19008:19027:100,2016-06-12 17:00:00,2016-07-02 17:00:00,planned,Malta - Waynoka Gas Processing Plant 100 kV
14643,L:18726:19571:230,2016-06-20 17:00:00,2016-06-22 17:00:00,planned,Sherwood Forest Substation - Flatlick 230 kV Cir. 1
6199,L:7823:7837:138,2016-06-19 17:00:00,2016-06-23 17:00:00,planned,Universal Studios Studio Master - Mdina 138 kV Cir. 1
813,L:5369:5391:138,2016-06-13 17:00:00,2016-06-25 17:00:00,planned,Little York - Beaver Dam 3Rd St 138 kV Line 1
20249,L:23132:23245:100,2016-06-11 17:00:00,2016-06-29 17:00:00,planned,Elton - Ivyglen Meter 100 kV Cir. 2
8243,L:8749:8756:138,2016-06-19 17:00:00,2016-06-27 17:00:00,planned,Mero Ctr - Dundee 138 kV L
4955,L:7193:7195:345,2016-06-12 17:00:00,2016-06-16 17:00:00,planned,Hampton Rd Substation - Middle Fork 345 kV Ckt 1
2410,L:6008:6010:138,2016-06-13 17:00:00,2016-06-25 17:00:00,planned,Kansas Riv Project - Metalcan 138 kV Line 1
14888,L:18830:19675:100,2016-06-15 17:00:00,2016-06-28 17:00:00,planned,Sky Ranch - Mohawk 100 kV #1
14221,L:18516:18525:138,2016-06-15 17:00:00,2016-06-23 17:00:00,planned,John Amos - Fiort Hill Farms 138 kV Ckt 1
7734,L:8508:8549:138,2016-06-18 17:00:00,2016-07-08 17:00:00,planned,Danville Westover Plant - Lochern 138 kV Line 1
19742,L:22950:23491:100,2016-06-18 17:00:00,2016-06-25 17:00:00,planned,Bluffview - Fisk Street Substation 100 kV Cir. 1
18827,L:22016:22029:100,2016-06-17 17:00:00,2016-06-22 17:00:00,planned,Arden Hills - Dunlap 100 kV Line 1
12996,L:17761:18412:138,2016-06-20 17:00:00,2016-06-23 17:00:00,planned,Rosebud Crk - Caruthers 138 kV #1
4027,L:6829:6830:138,2016-06-11 17:00:00,2016-06-16 17:00:00,planned,Greater Des Moines Energy Ctr - Weber City 138 kV Circuit 1
14218,L:18514:18524:138,2016-06-15 17:00:00,2016-06-24 17:00:00,planned,Mackford Prairie - Kluge 138 kV Cir. 1
13479,L:18051:18695:138,2016-06-16 17:00:00,2016-06-24 17:00:00,planned,Shingle Springs - Hawks Nest Hydro 138 kV
21103,L:23480:23505:230,2016-06-13 17:00:00,2016-06-17 17:00:00,planned,Crete Energy Venture Llc - University Park N 230 kV Line 1
17444,L:19939:19960:100,2016-06-11 17:00:00,2016-06-20 17:00:00,planned,Dollarhide - Beach Grove 100 kV
17883,L:20158:20164:100,2016-06-16 17:00:00,2016-06-19 17:00:00,planned,Reedurban - Dead Riv Substation 100 kV Line 1
20485,L:23236:23249:100,2016-06-18 17:00:00,2016-07-01 17:00:00,planned,Lapp Substation - Craig Road Limit Substation 100 kV
1403,L:5643:5650:138,2016-06-13 17:00:00,2016-06-30 17:00:00,planned,Devine - Deep Run 138 kV Ckt 1
15898,L:19288:19586:500,2016-06-12 17:00:00,2016-06-17 17:00:00,planned,Toledo Bend - Adkins 500 kV
18603,L:21759:21796:230,2016-06-14 17:00:00,2016-07-01 17:00:00,planned,Robison Park - Dekalb 230 kV Ckt 1
12175,L:16983:16986:138,2016-06-20 17:00:00,2016-07-02 17:00:00,planned,Belson - Meadow Brook 138 kV
5849,L:7660:7718:138,2016-06-14 17:00:00,2016-06-21 17:00:00,planned,Depoe Bay - Larned 138 kV Circuit 1
9268,L:9225:9237:138,2016-06-17 17:00:00,2016-06-20 17:00:00,planned,Blue Ridge - Sheridan Alte 138 kV Cir. 1
15019,L:18881:18882:100,2016-06-20 17:00:00,2016-07-02 17:00:00,planned,Sylvan-Antelope - N Resaca 100 kV Cir. 1
13496,L:18058:18072:138,2016-06-18 17:00:00,2016-07-05 17:00:00,planned,Bisti - North Sweetwater Substation 138 kV
5979,L:7723:7728:138,2016-06-19 17:00:00,2016-06-30 17:00:00,planned,Philipsburg - Penuelas 5401 138 kV
14281,L:18559:18605:138,2016-06-18 17:00:00,2016-06-28 17:00:00,planned,Raccoon Creek - Lamontville Rd 138 kV #1
12455,L:17173:17175:138,2016-06-14 17:00:00,2016-06-20 17:00:00,planned,Louisiana 1 - Southaven Substation 138 kV Cir. 1
2839,L:6200:6206:138,2016-06-19 17:00:00,2016-07-06 17:00:00,planned,Sutton - Kellnersville 138 kV
14612,L:18714:18773:230,2016-06-20 17:00:00,2016-06-28 17:00:00,planned,Cocodrie - Ironman 230 kV
10885,L:9980:9981:138,2016-06-16 17:00:00,2016-06-30 17:00:00,planned,Kings Riv - Dg Amp Solar Coldwater 138 kV #1
21025,L:23459:23475:230,2016-06-14 17:00:00,2016-06-23 17:00:00,planned,Brown Plant - Morris Ogeneration Llc 230 kV Line 1
15031,L:18886:19243:230,2016-06-16 17:00:00,2016-07-03 17:00:00,planned,Gresham - Avon Park North 230 kV Circuit 1
11122,L:10121:10188:138,2016-06-20 17:00:00,2016-06-26 17:00:00,planned,Coly - Springtree 138 kV
15900,L:19289:19486:100,2016-06-14 17:00:00,2016-06-20 17:00:00,planned,Deen - High Poit 100 kV #1
3615,L:6582:6584:138,2016-06-13 17:00:00,2016-06-21 17:00:00,planned,Cowbone - Soport 138 kV Cir. 1
18340,L:21037:21716:230,2016-06-12 17:00:00,2016-07-02 17:00:00,planned,Coto Aurel - Cook 230 kV #2
5765,L:7605:7608:138,2016-07-17 16:00:00,2016-07-23 16:00:00,planned,Mcinnes - Inyokern 138 kV
5742,L:7591:7704:138,2016-07-24 16:00:00,2016-08-10 16:00:00,planned,Florence Mill - Pt Loma 138 kV Ckt 1
13484,L:18054:18063:138,2016-07-21 16:00:00,2016-08-06 16:00:00,planned,Sidney Term - Meadow Bridge 138 kV Ckt 1
15241,L:18978:18996:100,2016-07-22 16:00:00,2016-08-05 16:00:00,planned,Pandora - Pca 100 kV Cir. 1
8258,L:8759:8760:138,2016-07-18 16:00:00,2016-08-04 16:00:00,planned,Pluess - Cameron Substation 138 kV Cir. 1
19655,L:22915:22918:100,2016-07-23 16:00:00,2016-07-27 16:00:00,planned,Bordertown - Waterflow 100 kV Circuit 1
12489,L:17209:17355:138,2016-07-17 16:00:00,2016-07-19 16:00:00,planned,Narod - Barnham 138 kV Line
6689,L:8083:8095:138,2016-07-16 16:00:00,2016-07-31 16:00:00,planned,Woodlands - Azalea 138 kV Circuit 1
6476,L:7971:18427:138,2016-07-22 16:00:00,2016-07-29 16:00:00,planned,Ft Martn - Pit 7 Tap 138 kV Cir. 1
7128,L:8270:17968:345,2016-07-22 16:00:00,2016-08-06 16:00:00,planned,Midland - Firstenergy Toronto 345 kV Circuit 1
17400,L:19915:19917:100,2016-07-21 16:00:00,2016-08-02 16:00:00,planned,Pickford - Second Fork 100 kV line
3527,L:6531:6549:138,2016-07-20 16:00:00,2016-08-02 16:00:00,planned,Fayette - Lake Louise 138 kV Ckt 1
2819,L:6193:6207:138,2016-07-16 16:00:00,2016-07-25 16:00:00,planned,Center Hill - Elkton 138 kV Circuit 1
18377,L:21195:21719:230,2016-07-19 16:00:00,2016-08-04 16:00:00,planned,Oceanside - Parkview Battery 230 kV Cir. 1
11017,L:10065:10144:138,2016-07-19 16:00:00,2016-07-28 16:00:00,planned,Pasco Cnty Solid Waste Resource Recovery - Vmea Peaking Gen 138 kV Ckt 1
5093,L:7245:7288:138,2016-07-24 16:00:00,2016-07-26 16:00:00,planned,Spring Ridge Rd - E Omak 138 kV
10761,L:9929:9931:138,2016-07-19 16:00:00,2016-08-05 16:00:00,planned,Werner W - Travis Ab 138 kV Line 1
20072,L:23057:23089:100,2016-07-19 16:00:00,2016-08-03 16:00:00,planned,Longhouse Valley - Forman 100 kV Cir. 1
6677,L:8078:8099:138,2016-07-16 16:00:00,2016-08-03 16:00:00,planned,Tigrd - Shipyard 138 kV
12587,L:17316:17319:138,2016-07-18 16:00:00,2016-08-01 16:00:00,planned,Stanville - Morgan Fork Substation 138 kV Cir. 1
20346,L:23165:23224:100,2016-07-23 16:00:00,2016-08-05 16:00:00,planned,Mazatzal - Walmart Sc Substation 100 kV Line 1
7503,L:8408:8415:138,2016-07-21 16:00:00,2016-07-24 16:00:00,planned,Labrador - Us Hydro 9 & 10 138 kV Ckt 1
10668,L:9891:10036:138,2016-07-16 16:00:00,2016-07-28 16:00:00,planned,Jet - Huntingdon District Substation 138 kV
7606,L:8457:8458:138,2016-07-24 16:00:00,2016-07-27 16:00:00,planned,Waugh Chapel - Acec Grant Substation 138 kV Circuit 1
17633,L:20021:20225:100,2016-07-21 16:00:00,2016-07-29 16:00:00,planned,Newton Falls - Fulford 100 kV Ckt 1
1800,L:5850:5851:138,2016-07-19 16:00:00,2016-07-28 16:00:00,planned,Grandview - Coronado 138 kV #1
2968,L:6259:6261:138,2016-07-23 16:00:00,2016-08-07 16:00:00,planned,Edwards St - Plainview Muncipal Power 138 kV Cir. 1
798,L:5365:5774:138,2016-07-17 16:00:00,2016-07-31 16:00:00,planned,Aeropuerto - Hiltop Alte 138 kV Line
15565,L:19125:19565:100,2016-07-25 16:00:00,2016-08-13 16:00:00,planned,Picway - Mossyrock 100 kV Ckt 2
17471,L:19947:19949:100,2016-07-24 16:00:00,2016-08-13 16:00:00,planned,Havilah - West Station Nj Substation 100 kV #1
288,L:5123:5149:138,2016-07-20 16:00:00,2016-07-31 16:00:00,planned,Betsy Layne - Mercury Marine 138 kV
9723,L:9457:16479:138,2016-07-20 16:00:00,2016-08-04 16:00:00,planned,Acec Roslin - Aguas Buenas Gis Tc Substation 138 kV
20241,L:23132:23446:230,2016-07-17 16:00:00,2016-07-26 16:00:00,planned,Elgin Energy Center Llc - Ivyglen Meter 230 kV Ckt 1
20309,L:23147:23159:100,2016-07-25 16:00:00,2016-08-11 16:00:00,planned,Findlay - Lacey 100 kV Line
17937,L:20188:20203:100,2016-07-20 16:00:00,2016-07-26 16:00:00,planned,Water - Edgerton 100 kV
1365,L:5625:5649:138,2016-07-21 16:00:00,2016-07-23 16:00:00,planned,Pastoria - Gibson 138 kV
903,L:5410:5414:138,2016-07-16 16:00:00,2016-08-02 16:00:00,planned,Gainesville Renewable Energy Ctr - Zebra 138 kV
4522,L:7108:7127:500,2016-07-18 16:00:00,2016-08-02 16:00:00,planned,Peach Bottom - Bixby Hill 500 kV line
15211,L:18964:18968:100,2016-07-19 16:00:00,2016-08-03 16:00:00,planned,Monterey Naval Lab - Neligh 100 kV #1
13788,L:18230:18255:138,2016-07-23 16:00:00,2016-07-24 16:00:00,planned,Chemial - Alum Crk 138 kV Cir. 1
2726,L:6144:6192:138,2016-07-18 16:00:00,2016-07-31 16:00:00,planned,Arbuckle - Amistad 138 kV Circuit 1
11187,L:10161:10165:138,2016-07-24 16:00:00,2016-08-12 16:00:00,planned,Lindendale D.P - Cartwright 138 kV Line 1
15306,L:19008:19339:100,2016-07-25 16:00:00,2016-07-31 16:00:00,planned,Malta - E Woster 100 kV Circuit 1
7630,L:8467:8532:138,2016-07-24 16:00:00,2016-08-07 16:00:00,planned,Cipres - Iatan 138 kV Ckt 1
6858,L:8192:8207:138,2016-07-20 16:00:00,2016-07-23 16:00:00,planned,Drago Cement - Washburn 138 kV #1
3402,L:6468:6948:138,2016-07-22 16:00:00,2016-08-02 16:00:00,planned,Beechhurst - Morton 138 kV Ckt 2
9667,L:9420:11146:138,2016-07-17 16:00:00,2016-07-18 16:00:00,planned,Pine Riv Alte - Person 138 kV Line
3965,L:6778:6779:138,2016-07-16 16:00:00,2016-08-01 16:00:00,planned,Fruitland - St. Johns 138 kV Circuit 1
2579,L:6071:6785:138,2016-07-25 16:00:00,2016-08-04 16:00:00,planned,Delta Uppco - Delmar 138 kV #1
19787,L:22964:23030:100,2016-07-21 16:00:00,2016-08-04 16:00:00,planned,Blue Island - Allapattah 100 kV Line 1
13565,L:18099:18118:138,2016-07-17 16:00:00,2016-08-06 16:00:00,planned,Heyburn - Frio Own 138 kV Line
1352,L:5620:5621:138,2016-07-16 16:00:00,2016-07-27 16:00:00,planned,Henry Rd - Babb 138 kV #1
15364,L:19034:19072:100,2016-07-25 16:00:00,2016-07-27 16:00:00,planned,Windmill - E Broad St 100 kV Cir. 1
19430,L:22852:22862:100,2016-07-17 16:00:00,2016-07-22 16:00:00,planned,Solemint - Gore Pass 100 kV L
19692,L:22927:22941:100,2016-07-25 16:00:00,2016-08-04 16:00:00,planned,Southeast Chicago Energy Project - N Union City 100 kV Line 2
9585,L:9380:9423:138,2016-07-18 16:00:00,2016-08-07 16:00:00,planned,Penhook Substation - Glenn-Colusa Irrig 138 kV Cir. 1
20255,L:23134:23186:100,2016-07-24 16:00:00,2016-08-01 16:00:00,planned,Lombard - Church Rock Tap 100 kV Line
9836,L:9531:9534:138,2016-07-16 16:00:00,2016-07-28 16:00:00,planned,Floyds Knobs - Hancock 138 kV Circuit 1
13818,L:18245:18258:138,2016-07-24 16:00:00,2016-07-30 16:00:00,planned,Forest - Malad 138 kV Ckt 1
11258,L:10213:10235:138,2016-07-16 16:00:00,2016-07-28 16:00:00,planned,Solar - Coppell 138 kV Ckt 1
19687,L:22925:22944:100,2016-07-20 16:00:00,2016-07-21 16:00:00,planned,Woldale - Creston 100 kV Cir. 1
12185,L:16987:17585:138,2016-07-17 16:00:00,2016-07-19 16:00:00,planned,Firstenergy Albright - Ss3145Eagle Rock Tap 2 138 kV #1
16934,L:19722:19779:100,2016-07-16 16:00:00,2016-07-29 16:00:00,planned,Keith - Lester 100 kV Line
10684,L:9896:9904:138,2016-07-23 16:00:00,2016-07-24 16:00:00,planned,Dranesvile - Castleton Energy Center 138 kV L
3828,L:6706:7125:138,2016-07-18 16:00:00,2016-08-05 16:00:00,planned,Shawnee - Latigo 138 kV Line 1
18378,L:21195:21196:100,2016-07-16 16:00:00,2016-08-01 16:00:00,planned,Underground Tap 1 - Parkview Battery 100 kV #1
12847,L:17603:17857:345,2016-07-24 16:00:00,2016-08-09 16:00:00,planned,Cooper - Lee County Solid Waste Energy 345 kV Line 1
13817,L:18245:18254:138,2016-07-18 16:00:00,2016-07-21 16:00:00,planned,Malad - Dorris 138 kV #1
20004,L:23026:23095:100,2016-07-23 16:00:00,2016-07-30 16:00:00,planned,Revere Dr - Corona Ave 100 kV
17630,L:20020:20025:100,2016-08-06 16:00:00,2016-08-25 16:00:00,planned,Orange Products - W Springfield 100 kV Circuit 1
8537,L:8902:9063:138,2016-08-09 16:00:00,2016-08-17 16:00:00,planned,Sunbright - Fairland 138 kV Cir. 1
4950,L:7191:7389:138,2016-08-11 16:00:00,2016-08-12 16:00:00,planned,P.T.S - N Gate Riverside Alte 138 kV Line 1
6323,L:7886:7888:138,2016-08-07 16:00:00,2016-08-09 16:00:00,planned,Johnston Lfg Turbine Plant Substation - Necessity 138 kV Circuit 1
