fid,kind,sub_a,sub_b,kv,length_km,n_circuits
L:11914:12145:138,L,11914,12145.0,138,6.500696746583818,1
L:11914:12146:138,L,11914,12146.0,138,17.191238540521883,1
L:11914:38897:161,L,11914,38897.0,161,60.09336612453508,1
L:11915:11917:138,L,11915,11917.0,138,11.003055451733573,1
L:11915:38445:138,L,11915,38445.0,138,21.323594285823056,1
L:11915:41893:69,L,11915,41893.0,69,8.779882127061684,1
L:11915:45332:69,L,11915,45332.0,69,9.593447664920614,1
L:11917:35189:69,L,11917,35189.0,69,5.58730649753465,1
L:11917:41891:138,L,11917,41891.0,138,20.534285620268463,1
L:11917:41905:69,L,11917,41905.0,69,13.295824496745798,1
L:11918:11919:138,L,11918,11919.0,138,1.093049067993313,1
L:11918:11922:138,L,11918,11922.0,138,37.97296986832888,1
L:11919:51064:69,L,11919,51064.0,69,22.119778832633546,1
L:11919:51065:69,L,11919,51065.0,69,17.27988444190177,1
L:11920:11921:138,L,11920,11921.0,138,0.072585534030792,1
L:11920:11922:138,L,11920,11922.0,138,0.19731383565112037,1
L:11921:11922:138,L,11921,11922.0,138,0.1701974885117894,1
L:11922:12298:138,L,11922,12298.0,138,31.09122275543278,1
L:11922:12299:138,L,11922,12299.0,138,30.96761142614997,1
L:11927:11957:161,L,11927,11957.0,161,52.33183005757996,1
L:11927:13159:161,L,11927,13159.0,161,15.348136206791253,1
L:11933:20755:138,L,11933,20755.0,138,8.98305433734924,2
L:11934:11937:138,L,11934,11937.0,138,2.940539891121866,2
L:11934:20755:138,L,11934,20755.0,138,2.8938844119528953,2
L:11935:20770:138,L,11935,20770.0,138,4.007667708040964,1
L:11936:11992:138,L,11936,11992.0,138,13.256007564024292,1
L:11936:20770:138,L,11936,20770.0,138,5.278330664557179,1
L:11937:20770:138,L,11937,20770.0,138,4.979259213529718,2
L:11938:11940:138,L,11938,11940.0,138,7.08695706597532,1
L:11938:20770:138,L,11938,20770.0,138,2.813578827896498,1
L:11939:20755:138,L,11939,20755.0,138,9.062990281357518,2
L:11940:14862:138,L,11940,14862.0,138,9.02191086064189,2
L:11940:20770:138,L,11940,20770.0,138,9.846993868728736,1
L:11943:14552:138,L,11943,14552.0,138,3.3922850598471697,2
L:11943:30056:138,L,11943,30056.0,138,2.8105922910863437,2
L:11944:14552:138,L,11944,14552.0,138,2.4023679854778526,1
L:11944:30035:138,L,11944,30035.0,138,6.8723863765602236,1
L:11945:12278:138,L,11945,12278.0,138,4.904960228491707,1
L:11945:30059:138,L,11945,30059.0,138,4.784792538069962,1
L:11945:30063:138,L,11945,30063.0,138,4.009603469414807,2
L:11946:14553:138,L,11946,14553.0,138,2.033599503800667,2
L:11949:12261:138,L,11949,12261.0,138,0.7495608032944929,1
L:11949:20773:138,L,11949,20773.0,138,4.342946656038006,1
L:11952:11955:138,L,11952,11955.0,138,3.534651752020032,4
L:11952:20773:138,L,11952,20773.0,138,3.462789366240449,3
L:11952:30039:138,L,11952,30039.0,138,3.5041036954409948,3
L:11955:12263:138,L,11955,12263.0,138,4.0415125242818375,2
L:11957:11958:69,L,11957,11958.0,69,4.788766365194846,1
L:11957:47958:69,L,11957,47958.0,69,3.9440365707030876,2
L:11958:11959:69,L,11958,11959.0,69,7.168846550136457,1
L:11958:13339:69,L,11958,13339.0,69,12.154247094956315,1
L:11962:11979:138,L,11962,11979.0,138,30.778506358754377,1
L:11962:13977:138,L,11962,13977.0,138,26.63736116557404,1
L:11962:29973:138,L,11962,29973.0,138,2.152400718031503,2
L:11963:11977:138,L,11963,11977.0,138,9.875320579978313,1
L:11963:12267:138,L,11963,12267.0,138,14.163302719554649,1
L:11970:11990:138,L,11970,11990.0,138,10.975407826909654,2
L:11972:11973:138,L,11972,11973.0,138,5.5082412594126104,2
L:11972:20806:138,L,11972,20806.0,138,20.66323941320995,1
L:11973:14399:138,L,11973,14399.0,138,9.206239593747958,2
L:11974:14400:138,L,11974,14400.0,138,13.925375852720125,1
L:11974:30058:345,L,11974,30058.0,345,22.249302063650838,1
L:11974:30064:345,L,11974,30064.0,345,9.283357509284953,1
L:11975:14400:138,L,11975,14400.0,138,10.265023058030566,1
L:11975:42567:138,L,11975,42567.0,138,2.63636340743798,1
L:11976:14400:138,L,11976,14400.0,138,7.215383750045984,1
L:11976:41644:138,L,11976,41644.0,138,6.307225656663498,1
L:11977:20819:138,L,11977,20819.0,138,15.461297695821735,1
L:11978:20816:138,L,11978,20816.0,138,6.817297324601417,1
L:11979:12282:138,L,11979,12282.0,138,24.042653924923858,1
L:11980:20819:138,L,11980,20819.0,138,11.942216095068776,1
L:11985:11987:138,L,11985,11987.0,138,19.5113838683185,1
L:11985:12267:138,L,11985,12267.0,138,24.519973792038265,2
L:11985:20805:138,L,11985,20805.0,138,19.25958867197695,1
L:11991:11992:138,L,11991,11992.0,138,4.589797287131225,1
L:11992:20806:138,L,11992,20806.0,138,7.129917153313052,2
L:11992:29971:138,L,11992,29971.0,138,11.29083276978885,2
L:11993:12259:138,L,11993,12259.0,138,12.860108620400396,1
L:11993:42232:138,L,11993,42232.0,138,4.976461981796373,1
L:11993:42567:138,L,11993,42567.0,138,3.12036617496354,1
L:12002:19309:69,L,12002,19309.0,69,5.356953231639032,1
L:12003:12005:69,L,12003,12005.0,69,4.9869950900633455,1
L:12005:12006:69,L,12005,12006.0,69,5.131813389549261,1
L:12005:12007:69,L,12005,12007.0,69,3.682668252730298,1
L:12006:12008:161,L,12006,12008.0,161,3.658872635953601,1
L:12007:13981:69,L,12007,13981.0,69,3.5818312680352005,1
L:12008:38467:161,L,12008,38467.0,161,4.280197301030596,1
L:12009:12011:161,L,12009,12011.0,161,4.592481029973374,1
L:12009:12188:161,L,12009,12188.0,161,19.715643978108304,1
L:12009:38467:161,L,12009,38467.0,161,10.157585175247519,1
L:12013:12195:138,L,12013,12195.0,138,30.660209447976136,1
L:12014:12091:345,L,12014,12091.0,345,178.94709723326622,1
L:12014:20766:345,L,12014,20766.0,345,25.980231052271254,2
L:12014:38455:345,L,12014,38455.0,345,0.2550273010285881,1
L:12014:38490:345,L,12014,38490.0,345,19.610877835546727,1
L:12015:12218:138,L,12015,12218.0,138,11.318023105883034,1
L:12015:20756:138,L,12015,20756.0,138,19.70490145078882,1
L:12016:12019:138,L,12016,12019.0,138,1.0931350058174985,2
L:12017:12018:138,L,12017,12018.0,138,5.947838847852621,2
L:12017:14130:138,L,12017,14130.0,138,5.977833038870597,1
L:12017:33881:138,L,12017,33881.0,138,5.682369771864653,1
L:12018:12019:345,L,12018,12019.0,345,1.6306349537656675,2
L:12019:20756:138,L,12019,20756.0,138,1.169974947516647,1
L:12021:12022:138,L,12021,12022.0,138,11.991179235060137,2
L:12021:14383:138,L,12021,14383.0,138,7.202311947557163,2
L:12022:14384:138,L,12022,14384.0,138,5.658631029092864,2
L:12022:20769:138,L,12022,20769.0,138,37.585745893897304,1
L:12023:20757:138,L,12023,20757.0,138,6.6605773128163355,2
L:12024:38468:138,L,12024,38468.0,138,9.062017933321131,2
L:12025:12029:138,L,12025,12029.0,138,6.692896682752991,2
L:12025:38468:138,L,12025,38468.0,138,4.116896745767349,1
L:12027:14120:138,L,12027,14120.0,138,8.38738053033303,1
L:12028:12029:138,L,12028,12029.0,138,4.730886324898018,1
L:12028:13956:138,L,12028,13956.0,138,11.979595010463841,1
L:12028:14120:138,L,12028,14120.0,138,2.4187855125643836,1
L:12028:33882:138,L,12028,33882.0,138,7.271367783152028,1
L:12029:12047:345,L,12029,12047.0,345,7.743272428084456,1
L:12029:31515:345,L,12029,31515.0,345,20.28112725267932,1
L:12039:12051:138,L,12039,12051.0,138,21.484539088699368,1
L:12040:12042:138,L,12040,12042.0,138,0.3186334386379215,1
L:12040:13011:138,L,12040,13011.0,138,48.60614799297769,1
L:12040:13194:138,L,12040,13194.0,138,24.96071081388922,1
L:12042:20171:138,L,12042,20171.0,138,1.786238167309907,1
L:12043:12269:138,L,12043,12269.0,138,2.6126647833508376,2
L:12044:12046:138,L,12044,12046.0,138,1.3575264980266717,1
L:12044:20757:138,L,12044,20757.0,138,10.491351643080014,1
L:12045:38492:345,L,12045,38492.0,345,35.98394696724008,1
L:12046:20757:138,L,12046,20757.0,138,11.842616238344096,1
L:12047:20757:345,L,12047,20757.0,345,22.696748727090924,1
L:12047:20769:345,L,12047,20769.0,345,41.88582826716146,2
L:12047:33882:345,L,12047,33882.0,345,19.194079333690592,1
L:12047:38492:345,L,12047,38492.0,345,22.620552783420774,1
L:12049:44746:138,L,12049,44746.0,138,0.5721823730362708,2
L:12050:12083:138,L,12050,12083.0,138,70.3413067150063,1
L:12050:38470:138,L,12050,38470.0,138,21.642452239465317,1
L:12051:13194:138,L,12051,13194.0,138,28.32452817072022,1
L:12051:38470:138,L,12051,38470.0,138,29.19936357530741,1
L:12052:38470:138,L,12052,38470.0,138,29.32761779649347,1
L:12055:12056:345,L,12055,12056.0,345,0.33600612573368677,1
L:12055:20768:345,L,12055,20768.0,345,0.19823316990446682,1
L:12059:13204:138,L,12059,13204.0,138,3.0211682287003563,1
L:12059:13205:138,L,12059,13205.0,138,5.093187125601768,1
L:12060:38474:345,L,12060,38474.0,345,27.519479693173423,1
L:12061:41411:69,L,12061,41411.0,69,26.65982923409532,1
L:12061:41901:138,L,12061,41901.0,138,8.047071880385518,1
L:12061:50480:69,L,12061,50480.0,69,12.77513839922886,1
L:12061:50497:69,L,12061,50497.0,69,3.880466485322173,1
L:12062:41900:69,L,12062,41900.0,69,4.4581752627495845,1
L:12062:41901:69,L,12062,41901.0,69,3.187600798085522,1
L:12062:50497:69,L,12062,50497.0,69,2.6107463229239176,1
L:12064:13027:138,L,12064,13027.0,138,12.658835162953725,1
L:12064:56826:138,L,12064,56826.0,138,3.3402137038440656,1
L:12065:14949:69,L,12065,14949.0,69,2.2708901047825543,1
L:12065:56826:69,L,12065,56826.0,69,1.0479074443303964,1
L:12066:50505:69,L,12066,50505.0,69,8.068817108080204,1
L:12068:12069:69,L,12068,12069.0,69,3.8056152752556356,1
L:12068:14952:69,L,12068,14952.0,69,0.6254433167993061,1
L:12068:43361:69,L,12068,43361.0,69,2.7590648013389187,1
L:12069:38475:138,L,12069,38475.0,138,13.793923803852941,1
L:12069:43361:69,L,12069,43361.0,69,2.600909005024611,1
L:12070:14949:69,L,12070,14949.0,69,0.6033575631171372,1
L:12070:41900:69,L,12070,41900.0,69,2.0543312278621952,1
L:12072:12621:138,L,12072,12621.0,138,76.44760265535812,1
L:12072:12622:138,L,12072,12622.0,138,47.29435543908811,1
L:12073:12147:138,L,12073,12147.0,138,3.2128381467261256,2
L:12075:47162:138,L,12075,47162.0,138,40.49395830331819,1
L:12077:12078:138,L,12077,12078.0,138,4.131647021075361,1
L:12077:38487:138,L,12077,38487.0,138,20.112152823743973,1
L:12077:53874:69,L,12077,53874.0,69,3.1763380796845455,1
L:12078:53874:69,L,12078,53874.0,69,2.8033890214286825,1
L:12078:53875:69,L,12078,53875.0,69,0.6871781001732897,1
L:12078:55870:69,L,12078,55870.0,69,5.880670183181922,1
L:12080:18481:345,L,12080,18481.0,345,37.452425254165604,1
L:12080:44735:345,L,12080,44735.0,345,28.830844408803465,1
L:12081:12083:69,L,12081,12083.0,69,8.740484039988,1
L:12081:12551:69,L,12081,12551.0,69,7.435738146180052,1
L:12081:12552:69,L,12081,12552.0,69,1.4875547168059058,1
L:12082:12084:138,L,12082,12084.0,138,4.9923077650734,1
L:12082:12786:138,L,12082,12786.0,138,32.147509407736074,2
L:12082:12977:69,L,12082,12977.0,69,11.482621132637677,1
L:12082:44734:138,L,12082,44734.0,138,0.29457463609519663,1
L:12082:45125:69,L,12082,45125.0,69,21.26965096727052,1
L:12083:12091:138,L,12083,12091.0,138,13.739392950200449,1
L:12083:12091:345,L,12083,12091.0,345,13.739392950200449,2
L:12083:12281:138,L,12083,12281.0,138,20.06894140090574,1
L:12083:12552:345,L,12083,12552.0,345,10.100612091784004,1
L:12083:12786:138,L,12083,12786.0,138,7.409572332147327,1
L:12083:12787:69,L,12083,12787.0,69,7.901792459858735,1
L:12083:12840:69,L,12083,12840.0,69,11.977814925050861,1
L:12083:12842:69,L,12083,12842.0,69,8.586006526272099,2
L:12083:12974:138,L,12083,12974.0,138,5.835742032440789,2
L:12083:38470:138,L,12083,38470.0,138,91.58351076055722,2
L:12084:12980:138,L,12084,12980.0,138,4.28323919274775,1
L:12088:12788:138,L,12088,12788.0,138,2.04235176514419,1
L:12088:12843:138,L,12088,12843.0,138,10.503603597075204,1
L:12088:12971:138,L,12088,12971.0,138,0.8751014743950122,1
L:12088:12974:138,L,12088,12974.0,138,8.313887177781666,1
L:12090:12111:69,L,12090,12111.0,69,1.527993357655786,1
L:12090:12507:69,L,12090,12507.0,69,10.39580769881242,1
L:12090:12628:69,L,12090,12628.0,69,4.323303029129077,1
L:12091:12092:138,L,12091,12092.0,138,7.311737706097189,1
L:12091:12094:138,L,12091,12094.0,138,22.248510417898785,1
L:12091:12582:138,L,12091,12582.0,138,6.274491340919012,1
L:12091:12582:69,L,12091,12582.0,69,6.274491340919012,1
L:12091:38480:345,L,12091,38480.0,345,15.463900525213184,1
L:12091:44772:69,L,12091,44772.0,69,5.682805409659595,1
L:12092:12788:138,L,12092,12788.0,138,12.407872393382414,1
L:12092:44772:138,L,12092,44772.0,138,9.716090514813239,1
L:12094:12098:138,L,12094,12098.0,138,4.419335514839875,1
L:12094:45123:138,L,12094,45123.0,138,13.391807201402704,1
L:12095:12098:138,L,12095,12098.0,138,4.2365540789932705,1
L:12095:12843:138,L,12095,12843.0,138,3.84071315325476,1
L:12099:12997:138,L,12099,12997.0,138,20.971620782447655,1
L:12100:12101:138,L,12100,12101.0,138,0.17475842109249165,1
L:12100:12934:138,L,12100,12934.0,138,10.458356847710297,1
L:12100:12935:138,L,12100,12935.0,138,5.831883992853038,2
L:12100:13009:345,L,12100,13009.0,345,8.432029309918684,1
L:12100:13036:138,L,12100,13036.0,138,7.135669785334895,1
L:12100:13201:138,L,12100,13201.0,138,18.42595172946818,1
L:12100:38472:345,L,12100,38472.0,345,37.84677958794137,1
L:12100:38482:345,L,12100,38482.0,345,60.474574905935,1
L:12100:38485:345,L,12100,38485.0,345,91.41391433465056,1
L:12101:13034:138,L,12101,13034.0,138,53.57174444066472,1
L:12102:12104:345,L,12102,12104.0,345,11.079783749851002,1
L:12105:38474:138,L,12105,38474.0,138,25.598279586753293,1
L:12106:12108:161,L,12106,12108.0,161,0.8417877388861286,1
L:12106:28797:69,L,12106,28797.0,69,15.336259714581532,1
L:12107:12108:161,L,12107,12108.0,161,0.31304911867503193,1
L:12107:38443:230,L,12107,38443.0,230,90.36709875321657,1
L:12107:38897:161,L,12107,38897.0,161,0.43913137102325,1
L:12108:34281:345,L,12108,34281.0,345,68.97998323395768,1
L:12108:34287:345,L,12108,34287.0,345,11.979207320878126,1
L:12108:38897:161,L,12108,38897.0,161,0.7037762371630083,1
L:12111:12208:69,L,12111,12208.0,69,0.6662813588088674,1
L:12111:12229:69,L,12111,12229.0,69,3.5100956018051215,1
L:12112:12113:69,L,12112,12113.0,69,2.1379888930988398,1
L:12112:12114:69,L,12112,12114.0,69,2.2981018809408784,1
L:12112:12521:138,L,12112,12521.0,138,5.40795232962786,1
L:12112:12642:138,L,12112,12642.0,138,4.915530284456816,1
L:12113:25159:69,L,12113,25159.0,69,2.4585540716491,1
L:12114:12525:69,L,12114,12525.0,69,3.048503532571612,1
L:12114:25159:69,L,12114,25159.0,69,3.5823187940029455,1
L:12115:25159:69,L,12115,25159.0,69,3.5533140449069847,1
L:12115:25160:69,L,12115,25160.0,69,0.11854961360254146,1
L:12117:12124:69,L,12117,12124.0,69,4.230751648494045,1
L:12118:12120:69,L,12118,12120.0,69,2.9683818737977123,1
L:12118:12121:69,L,12118,12121.0,69,2.4636057867628693,1
L:12120:12124:69,L,12120,12124.0,69,2.8089371090492947,1
L:12122:12642:138,L,12122,12642.0,138,7.898070478623515,1
L:12123:12525:69,L,12123,12525.0,69,3.9029692336857855,1
L:12123:12639:138,L,12123,12639.0,138,3.1303911648931897,1
L:12124:12126:69,L,12124,12126.0,69,0.1885292811918708,1
L:12124:12129:138,L,12124,12129.0,138,4.100065862667559,1
L:12125:12640:69,L,12125,12640.0,69,1.2461441182866164,1
L:12126:12127:69,L,12126,12127.0,69,2.608498131915334,1
L:12126:12524:69,L,12126,12524.0,69,2.231100484522074,1
L:12126:12639:138,L,12126,12639.0,138,5.615065657823586,1
L:12127:12641:69,L,12127,12641.0,69,3.132208461484025,1
L:12129:12504:138,L,12129,12504.0,138,6.12493564662259,1
L:12129:12639:138,L,12129,12639.0,138,9.04477476235529,1
L:12132:12133:138,L,12132,12133.0,138,4.638881595726849,1
L:12132:47167:138,L,12132,47167.0,138,7.750392025658929,1
L:12133:50509:138,L,12133,50509.0,138,1.7924676866892606,1
L:12134:12135:138,L,12134,12135.0,138,5.591250568717239,2
L:12134:13024:138,L,12134,13024.0,138,1.0221061113130903,1
L:12134:42064:138,L,12134,42064.0,138,1.5748526671647558,1
L:12134:50475:138,L,12134,50475.0,138,1.5537157291283399,1
L:12135:41411:69,L,12135,41411.0,69,35.42447322591045,1
L:12136:12438:138,L,12136,12438.0,138,14.90832910301284,1
L:12136:12895:138,L,12136,12895.0,138,9.1788200930432,1
L:12137:38031:69,L,12137,38031.0,69,21.656071838043157,1
L:12138:12895:69,L,12138,12895.0,69,3.0694442743560013,1
L:12140:12895:138,L,12140,12895.0,138,21.16155453142035,1
L:12140:38475:138,L,12140,38475.0,138,29.901459561235683,1
L:12140:38489:138,L,12140,38489.0,138,34.94264463078402,1
L:12142:38442:230,L,12142,38442.0,230,0.11867036643103018,1
L:12143:38442:230,L,12143,38442.0,230,0.3934178203270783,1
L:12145:12298:138,L,12145,12298.0,138,18.75090385604716,1
L:12145:47341:69,L,12145,47341.0,69,3.496851537676701,1
L:12145:50578:69,L,12145,50578.0,69,7.097969777008974,1
L:12145:56743:69,L,12145,56743.0,69,8.053238763352676,1
L:12147:12448:138,L,12147,12448.0,138,6.5738510335590465,2
L:12147:34523:138,L,12147,34523.0,138,17.684709954847587,2
L:12149:12150:345,L,12149,12150.0,345,13.145383502787032,1
L:12149:12440:345,L,12149,12440.0,345,77.45170806841189,1
L:12149:34523:345,L,12149,34523.0,345,23.36641397872224,1
L:12149:38367:345,L,12149,38367.0,345,20.389141722983457,1
L:12150:12447:138,L,12150,12447.0,138,8.298570428070981,1
L:12150:12467:138,L,12150,12467.0,138,12.881186109844252,1
L:12150:55908:345,L,12150,55908.0,345,16.3335096186046,1
L:12151:38446:138,L,12151,38446.0,138,3.949543249406114,1
L:12153:12154:69,L,12153,12154.0,69,9.822319643070696,1
L:12154:12358:138,L,12154,12358.0,138,19.45228522254451,1
L:12154:38447:138,L,12154,38447.0,138,1.007220260209011,2
L:12154:43160:69,L,12154,43160.0,69,15.776239141726869,1
L:12155:38449:138,L,12155,38449.0,138,37.99400152610934,1
L:12157:12158:138,L,12157,12158.0,138,21.602177434286006,1
L:12157:12347:69,L,12157,12347.0,69,1.7408224850712581,1
L:12157:38451:345,L,12157,38451.0,345,31.745208841758682,1
L:12157:41904:138,L,12157,41904.0,138,29.68321118747561,1
L:12157:42806:69,L,12157,42806.0,69,3.225228933684955,1
L:12158:50898:138,L,12158,50898.0,138,10.42240881825873,1
L:12159:15189:138,L,12159,15189.0,138,19.80641890069177,1
L:12159:55929:138,L,12159,55929.0,138,36.93163253206433,1
L:12161:12439:138,L,12161,12439.0,138,31.189941355369882,1
L:12161:38478:138,L,12161,38478.0,138,30.16875877647623,1
L:12161:44961:138,L,12161,44961.0,138,2.548593803155508,3
L:12162:38486:345,L,12162,38486.0,345,0.16457646474889523,1
L:12163:38487:138,L,12163,38487.0,138,0.26196291494210633,1
L:12164:12169:69,L,12164,12169.0,69,5.803765015843269,1
L:12164:12175:138,L,12164,12175.0,138,10.11547598150984,1
L:12164:12438:138,L,12164,12438.0,138,31.094968368220925,1
L:12164:38487:138,L,12164,38487.0,138,26.697170476290868,1
L:12165:12170:69,L,12165,12170.0,69,3.8888645620300615,1
L:12167:12168:69,L,12167,12168.0,69,1.9707521075610752,1
L:12167:12169:69,L,12167,12169.0,69,1.6603733341970457,1
L:12170:12171:69,L,12170,12171.0,69,3.8288210175115,1
L:12170:12174:69,L,12170,12174.0,69,2.0097888104433923,1
L:12171:12172:69,L,12171,12172.0,69,2.4201784346806603,1
L:12172:12173:69,L,12172,12173.0,69,0.4017799131887287,1
L:12174:12175:69,L,12174,12175.0,69,1.3861207629723664,1
L:12175:12176:69,L,12175,12176.0,69,5.411408907726656,1
L:12175:12178:138,L,12175,12178.0,138,16.021382580700806,1
L:12178:12183:138,L,12178,12183.0,138,3.29808631847229,1
L:12183:38489:138,L,12183,38489.0,138,17.924968215475218,1
L:12185:12188:161,L,12185,12188.0,161,4.891248672538802,1
L:12185:18287:161,L,12185,18287.0,161,9.484080387193389,1
L:12186:31500:345,L,12186,31500.0,345,3.1833877153016883,1
L:12186:38467:345,L,12186,38467.0,345,26.1838408708718,1
L:12187:20754:345,L,12187,20754.0,345,68.61061682277773,1
L:12187:31500:345,L,12187,31500.0,345,3.17213988820942,1
L:12189:13159:161,L,12189,13159.0,161,26.677513651242165,1
L:12189:42339:138,L,12189,42339.0,138,8.11347617436755,1
L:12190:13215:138,L,12190,13215.0,138,5.841864974474505,1
L:12190:53922:138,L,12190,53922.0,138,3.106435117513113,1
L:12191:20754:138,L,12191,20754.0,138,7.564657802291448,1
L:12192:20754:345,L,12192,20754.0,345,1.7272850040917258,1
L:12194:12197:138,L,12194,12197.0,138,47.824702201182845,1
L:12194:14391:138,L,12194,14391.0,138,46.79077704708877,1
L:12194:20754:138,L,12194,20754.0,138,15.910568492806503,1
L:12195:20815:345,L,12195,20815.0,345,0.2651437044180847,1
L:12197:12198:138,L,12197,12198.0,138,2.845161045303045,1
L:12197:42338:138,L,12197,42338.0,138,16.209491669804375,1
L:12197:42530:138,L,12197,42530.0,138,10.9473090142344,1
L:12198:13161:138,L,12198,13161.0,138,24.97714293418679,1
L:12198:41607:138,L,12198,41607.0,138,17.166804848473728,1
L:12200:13161:138,L,12200,13161.0,138,14.683542081821066,1
L:12200:53869:138,L,12200,53869.0,138,4.8110228527170635,1
