branch,fid,start,end,reason,facility_name
9700,L:9439:9652:138,2016-04-01 08:00:00,2016-04-02 08:00:00,planned,Chewelah - Twin Branch 2 138 kV
6518,L:7992:7995:138,2016-04-01 08:00:00,2016-04-07 08:00:00,planned,Millennium Power - Cobble Hill 138 kV Circuit 1
460,L:5203:5964:138,2016-04-04 08:00:00,2016-04-24 08:00:00,planned,Altamont - Waveland 138 kV Line 1
19804,L:22967:23027:100,2016-03-28 08:00:00,2016-04-02 08:00:00,planned,Rock Tavern 2 - Arbors 100 kV Circuit 1
5038,L:7223:7312:138,2016-03-29 08:00:00,2016-04-13 08:00:00,planned,North - Sugar Island 138 kV Line 1
8474,L:8867:8931:138,2016-04-05 08:00:00,2016-04-21 08:00:00,planned,Metzerott Rd - Duval 138 kV #1
14048,L:18387:18534:138,2016-05-24 18:00:00,2016-06-13 18:00:00,planned,Mullens - Sophia 138 kV Line 1
4592,L:7116:7139:500,2016-05-26 18:00:00,2016-06-12 18:00:00,planned,Northwest Tap - Lcec N. 5 500 kV Line 1
8380,L:8827:8831:138,2016-05-26 18:00:00,2016-06-03 18:00:00,planned,Pine Bluff 34Th & Main - Rosecrans 138 kV Ckt 1
17826,L:20117:20118:100,2016-05-23 18:00:00,2016-06-05 18:00:00,planned,Molalla - Hambrick 100 kV Circuit 1
19225,L:22791:23423:100,2016-05-29 18:00:00,2016-06-06 18:00:00,planned,Central Ferry - Aidlin Tap 100 kV Ckt 1
13948,L:18331:18758:100,2016-05-22 18:00:00,2016-06-02 18:00:00,planned,Carlyss - Kammer 2 100 kV Cir. 1
10936,L:10012:10020:138,2016-05-24 18:00:00,2016-06-06 18:00:00,planned,Lanexa - Ocoee 3 138 kV #1
5273,L:7349:7370:138,2016-05-30 18:00:00,2016-06-17 18:00:00,planned,Lawndale - Potlatch 138 kV #1
17806,L:20101:20202:100,2016-05-26 18:00:00,2016-06-12 18:00:00,planned,Congress - Gilchrist Substation 100 kV Line 1
5728,L:7577:7578:138,2016-05-28 18:00:00,2016-06-01 18:00:00,planned,Himes - Fairlawn 138 kV Circuit 1
3856,L:6722:6725:138,2016-05-23 18:00:00,2016-06-08 18:00:00,planned,Sandhill - Glory Rd 138 kV Circuit 1
5272,L:7349:7365:138,2016-05-23 18:00:00,2016-06-02 18:00:00,planned,Chatom - Lawdale 138 kV
5857,L:7664:8251:345,2016-05-25 18:00:00,2016-06-09 18:00:00,planned,Algoma - Waterside 345 kV Circuit 1
7618,L:8463:9088:138,2016-05-24 18:00:00,2016-06-08 18:00:00,planned,Berkeley F - Portner 138 kV Ckt 1
7676,L:8486:8561:138,2016-05-25 18:00:00,2016-06-02 18:00:00,planned,Frederick Rd - Hollofield 138 kV Line 1
327,L:5139:5922:138,2016-05-29 18:00:00,2016-06-08 18:00:00,planned,Phillippi - Mill 138 kV Ckt 1
17681,L:20046:20183:100,2016-05-23 18:00:00,2016-05-27 18:00:00,planned,St Just 1203 - Bath 100 kV Line 1
18627,L:21764:21772:100,2016-05-23 18:00:00,2016-06-02 18:00:00,planned,Hillcrst - Rose Hill 100 kV Circuit 1
7608,L:8458:8459:138,2016-05-25 18:00:00,2016-06-13 18:00:00,planned,Horno - Tri-County 138 kV line
12360,L:17079:17421:138,2016-05-22 18:00:00,2016-05-29 18:00:00,planned,Darien - Sycamore 138 kV Line 1
3176,L:6354:6358:138,2016-05-27 18:00:00,2016-06-05 18:00:00,planned,Archer Daniels Midland Cedar Rapids - Atchelitz 138 kV Line 1
9771,L:9489:9650:138,2016-05-25 18:00:00,2016-05-28 18:00:00,planned,J Woodruff - Mecklenburg Power Station Substation 138 kV Circuit 1
17343,L:19889:19902:100,2016-05-30 18:00:00,2016-06-06 18:00:00,planned,Oranetree - Fostoria 100 kV Circuit 1
3043,L:6296:6299:138,2016-05-29 18:00:00,2016-06-04 18:00:00,planned,Lenape - Hicross 138 kV Circuit 1
1782,L:5843:5886:138,2016-05-31 18:00:00,2016-06-14 18:00:00,planned,Piney Rd - Mc Farlnd 138 kV
19450,L:22859:23071:100,2016-05-23 18:00:00,2016-06-05 18:00:00,planned,Wauchula Substation - Lind 100 kV Line 1
18015,L:20249:20314:100,2016-05-29 18:00:00,2016-06-08 18:00:00,planned,E Jackson 1&2 - Statesville Delivery No 3 100 kV
14200,L:18498:18500:138,2016-05-22 18:00:00,2016-06-10 18:00:00,planned,Peaceable - Forest 138 kV
19937,L:23007:23412:100,2016-05-22 18:00:00,2016-06-01 18:00:00,planned,Airport Rd - Big Timber Auto 100 kV Circuit 1
14655,L:18731:19523:100,2016-05-24 18:00:00,2016-06-03 18:00:00,planned,Lucas Co - Colorado Green 100 kV #1
18731,L:21836:22096:100,2016-05-27 18:00:00,2016-06-11 18:00:00,planned,Bow Lake - Juno Beach 100 kV Ckt 1
6285,L:7872:8184:138,2016-05-28 18:00:00,2016-06-03 18:00:00,planned,Adobe - Lake City 138 kV Line 1
8251,L:8754:8756:138,2016-05-31 18:00:00,2016-06-07 18:00:00,planned,Twin Bridges - Ferncliff 138 kV Cir. 1
5828,L:7648:7651:138,2016-05-23 18:00:00,2016-06-09 18:00:00,planned,Marlette - Floresville 138 kV Cir. 1
8215,L:8734:8748:138,2016-05-22 18:00:00,2016-05-29 18:00:00,planned,Jonesboro Spa - Mccain 138 kV
19693,L:22927:22945:100,2016-05-29 18:00:00,2016-06-01 18:00:00,planned,Olinda - Bingen 100 kV
6820,L:8166:8258:138,2016-05-26 18:00:00,2016-06-14 18:00:00,planned,Whitney - Glade 138 kV
15990,L:19333:19334:100,2016-05-28 18:00:00,2016-06-11 18:00:00,planned,Caples - New Holstein Sw Sta 100 kV Cir. 1
17399,L:19915:19916:100,2016-06-11 17:00:00,2016-06-28 17:00:00,planned,Sierra Pine - Germantown Sw Yd Substation 100 kV Cir. 1
20571,L:23276:23291:100,2016-06-14 17:00:00,2016-06-25 17:00:00,planned,Bear Crk - Covanta Allingford Energy 100 kV Cir. 1
459,L:5203:5765:138,2016-06-18 17:00:00,2016-06-26 17:00:00,planned,Saddle Brook - Altamont 138 kV Cir. 1
20821,L:23405:23519:100,2016-06-15 17:00:00,2016-06-19 17:00:00,planned,Douglaston - Shiprock Tap 100 kV
17604,L:20007:20009:100,2016-06-15 17:00:00,2016-07-04 17:00:00,planned,Gould - Olympia 100 kV Ckt 2
13508,L:18063:18100:138,2016-06-14 17:00:00,2016-06-29 17:00:00,planned,Meadow Bridge - Hofman 138 kV Line 1
11283,L:10229:10236:138,2016-06-18 17:00:00,2016-06-30 17:00:00,planned,Weed Junction - National 138 kV Circuit 1
20573,L:23276:23305:100,2016-06-11 17:00:00,2016-06-20 17:00:00,planned,Bear Creek - Elk Grove 100 kV #1
15617,L:19148:19531:100,2016-06-17 17:00:00,2016-06-20 17:00:00,planned,Mesa Heights - Bristers 100 kV
15563,L:19125:19126:100,2016-06-20 17:00:00,2016-06-27 17:00:00,planned,Picway - Norwich 100 kV Line
321,L:5136:5407:138,2016-06-14 17:00:00,2016-06-29 17:00:00,planned,Medical Ctr - Malabar 138 kV L
20347,L:23165:23224:100,2016-06-11 17:00:00,2016-06-25 17:00:00,planned,West Sparta - Brevort 100 kV Line 2
3114,L:6325:7123:138,2016-06-12 17:00:00,2016-06-14 17:00:00,planned,Yamato - Foster Wheeler Mt Carmel Cogen 138 kV #1
9891,L:9568:16817:138,2016-06-18 17:00:00,2016-07-08 17:00:00,planned,Yanke - Bayport 138 kV Circuit 1
5362,L:7412:7445:138,2016-06-12 17:00:00,2016-06-24 17:00:00,planned,Spicewood - Catawba 2 138 kV #1
5413,L:7431:7693:138,2016-06-15 17:00:00,2016-07-01 17:00:00,planned,Cumberland - Gran Grae 138 kV Line 1
3806,L:6693:6694:138,2016-06-12 17:00:00,2016-06-26 17:00:00,planned,Seminola - Rosemark 138 kV line
9555,L:9369:9671:138,2016-06-14 17:00:00,2016-06-23 17:00:00,planned,Keswick - West Bassett 138 kV #1
7355,L:8343:8388:138,2016-06-12 17:00:00,2016-06-25 17:00:00,planned,Brandywine - Carrcroft 138 kV Circuit 1
17327,L:19879:19929:100,2016-06-12 17:00:00,2016-06-29 17:00:00,planned,Hutchinson Plant 1 - Angel Mounds 100 kV Cir. 1
7052,L:8259:8288:138,2016-06-20 17:00:00,2016-06-30 17:00:00,planned,Deer Park Energy Ctr Substation - North Allegheny Windpower Project 138 kV
4076,L:6871:6880:138,2016-06-11 17:00:00,2016-06-22 17:00:00,planned,Sargent - Morgan Community Solar 138 kV Line 1
18857,L:22024:22493:230,2016-06-15 17:00:00,2016-06-23 17:00:00,planned,Mt. Harris - Buckeye 230 kV Cir. 1
1479,L:5678:5711:138,2016-06-11 17:00:00,2016-06-23 17:00:00,planned,Mayberry Tap - Dpc Oakdale 138 kV Circuit 1
9700,L:9439:9652:138,2016-06-11 17:00:00,2016-06-18 17:00:00,planned,Twin Branch 2 - Chewelah 138 kV Cir. 1
7625,L:8465:8566:138,2016-06-18 17:00:00,2016-06-21 17:00:00,planned,Erdman - Monument Street 138 kV Ckt 1
10946,L:10017:10018:138,2016-06-18 17:00:00,2016-06-24 17:00:00,planned,Comorn Dp - Bollman Tap 1 138 kV Circuit 1
8428,L:8843:8869:138,2016-06-12 17:00:00,2016-07-02 17:00:00,planned,Montgomery Village - Emory Grove 138 kV
18829,L:22017:22030:100,2016-06-19 17:00:00,2016-07-02 17:00:00,planned,Lusher - Lake Crystal 100 kV
13246,L:17931:18286:138,2016-06-17 17:00:00,2016-06-20 17:00:00,planned,Hopkins - S Meadow 138 kV
1505,L:5685:5829:138,2016-07-24 16:00:00,2016-08-01 16:00:00,planned,Willows A Substation - North Endicott 138 kV Ckt 1
11024,L:10070:10307:138,2016-07-24 16:00:00,2016-07-28 16:00:00,planned,Corners - Cwec Dewey 138 kV
20682,L:23317:23526:100,2016-07-22 16:00:00,2016-07-30 16:00:00,planned,Mesquite Town E - Quantum Lake Power Lp 100 kV Ckt 1
9847,L:9536:9632:138,2016-07-23 16:00:00,2016-08-02 16:00:00,planned,Seneca Terminal - Woodward-Tap1 138 kV #1
15919,L:19298:19299:100,2016-07-23 16:00:00,2016-07-28 16:00:00,planned,Twin Lakes - Holt Switch 100 kV #1
16853,L:19678:19697:100,2016-07-20 16:00:00,2016-07-29 16:00:00,planned,Salineville - Brer Hill 100 kV
7357,L:8343:8388:138,2016-07-23 16:00:00,2016-08-01 16:00:00,planned,Brandywine - Crrcroft 138 kV Line 3
14811,L:18800:19591:100,2016-07-21 16:00:00,2016-07-25 16:00:00,planned,Kirksville - Harmon 100 kV Cir. 1
53,L:2755:2957:161,2016-07-20 16:00:00,2016-07-26 16:00:00,planned,Ottawa Avenue Substation - Gila 161 kV Circuit 1
9030,L:9110:9111:138,2016-07-19 16:00:00,2016-07-30 16:00:00,planned,Sperstition - Redhill 138 kV Cir. 1
8274,L:8772:9064:138,2016-07-16 16:00:00,2016-08-01 16:00:00,planned,Waupun Correctional Central Heating Plt - Deep Creek Substation 138 kV L
3271,L:6409:6577:138,2016-07-20 16:00:00,2016-08-08 16:00:00,planned,Lewisburg Substation - Choupique 138 kV Line 1
10719,L:9913:10165:138,2016-07-24 16:00:00,2016-08-13 16:00:00,planned,Occoquan - Entergy Station S 138 kV Line 1
3360,L:6450:6759:345,2016-07-18 16:00:00,2016-07-31 16:00:00,planned,S Fork - Hobart 345 kV Line 1
12704,L:17411:17428:138,2016-07-23 16:00:00,2016-07-25 16:00:00,planned,Ditmar - Briar 138 kV
20771,L:23368:23429:100,2016-07-20 16:00:00,2016-07-24 16:00:00,planned,Neset 2 - Cayey Tc 100 kV Cir. 1
10352,L:9742:9816:138,2016-07-19 16:00:00,2016-07-23 16:00:00,planned,Jameson - Anasco 6101 138 kV Line 1
8012,L:8664:8666:138,2016-07-23 16:00:00,2016-07-27 16:00:00,planned,Raton - Bunker Tap 138 kV Line 1
2957,L:6252:8355:138,2016-07-17 16:00:00,2016-08-02 16:00:00,planned,Everest - Silver City 138 kV Circuit 1
5406,L:7430:7690:138,2016-07-19 16:00:00,2016-08-07 16:00:00,planned,Mabury Tap - Circle 1 138 kV #1
12746,L:17521:17736:345,2016-07-19 16:00:00,2016-08-08 16:00:00,planned,Tyee - Allings Crossing 345 kV Circuit 1
6717,L:8093:8257:500,2016-07-25 16:00:00,2016-08-02 16:00:00,planned,Westland - Milford 500 kV
6058,L:7758:7824:138,2016-07-21 16:00:00,2016-08-03 16:00:00,planned,Muscoda Industrial - Skito 138 kV Line 1
10384,L:9755:10214:138,2016-07-17 16:00:00,2016-08-03 16:00:00,planned,Cordova Park - Macho Springs 138 kV Circuit 1
9642,L:9406:9659:138,2016-07-22 16:00:00,2016-08-06 16:00:00,planned,Blacksith - Celanese Acetate Llc 138 kV Circuit 1
7221,L:8286:8292:500,2016-07-18 16:00:00,2016-07-21 16:00:00,planned,Blue Ravine-School - Lsu 500 kV
8722,L:9004:9006:138,2016-07-20 16:00:00,2016-07-24 16:00:00,planned,Hewitt Rd - Fmc 138 kV Line 1
11606,L:10354:10356:138,2016-07-16 16:00:00,2016-07-28 16:00:00,planned,Grens Road - Tilton Substation 138 kV
20282,L:23140:23161:230,2016-07-22 16:00:00,2016-08-10 16:00:00,planned,Rapides - Turley 230 kV Cir. 1
18819,L:22015:22022:100,2016-07-25 16:00:00,2016-08-13 16:00:00,planned,Freemont - Concord 100 kV
15758,L:19215:19221:100,2016-07-17 16:00:00,2016-08-01 16:00:00,planned,Gibsonia - Fayetteville S 100 kV Line 1
5983,L:7725:8030:138,2016-07-20 16:00:00,2016-07-28 16:00:00,planned,Red Oak Ap - Copper Mtn Solar 2 138 kV Line 1
9961,L:9608:16807:138,2016-08-10 16:00:00,2016-08-11 16:00:00,planned,Friendswood - Ou Spirit Wind Farm 138 kV Line 1
15331,L:19019:19021:100,2016-08-09 16:00:00,2016-08-29 16:00:00,planned,Dodd Road - Post Substation 100 kV Line 1
12467,L:17177:17795:138,2016-08-09 16:00:00,2016-08-21 16:00:00,planned,Auburn2 - Golo 138 kV Circuit 1
14923,L:18844:18858:100,2016-08-04 16:00:00,2016-08-11 16:00:00,planned,Calapooya - E Springfield 100 kV Ckt 1
5119,L:7255:7282:138,2016-08-05 16:00:00,2016-08-23 16:00:00,planned,Brownfield Switching - Pinkerton 138 kV #1
18620,L:21763:21775:100,2016-08-04 16:00:00,2016-08-24 16:00:00,planned,Copus - Waynedale 100 kV #1
15020,L:18881:18883:100,2016-08-06 16:00:00,2016-08-23 16:00:00,planned,Montana - Dead River Substation 100 kV Ckt 1
5387,L:7422:7423:138,2016-08-07 16:00:00,2016-08-17 16:00:00,planned,Bear Canyon - Mid America 138 kV
19597,L:22890:23466:100,2016-08-04 16:00:00,2016-08-06 16:00:00,planned,East Sanger - Ce Turbo 100 kV
17613,L:20012:20256:100,2016-08-03 16:00:00,2016-08-13 16:00:00,planned,Algood - Neligh 100 kV Circuit 1
12250,L:17010:17444:138,2016-08-08 16:00:00,2016-08-10 16:00:00,planned,University Of Colorado - Unimd 138 kV Line 1
12832,L:17595:17771:138,2016-08-04 16:00:00,2016-08-08 16:00:00,planned,Hausen Creek - Scovill Rock 138 kV Ckt 1
14172,L:18482:18574:138,2016-08-04 16:00:00,2016-08-05 16:00:00,planned,Randall St - Taft 138 kV
10855,L:9965:9971:138,2016-08-09 16:00:00,2016-08-21 16:00:00,planned,South Glens Fall Hydroelectric - Trask 138 kV #1
17212,L:19828:20082:100,2016-08-12 16:00:00,2016-08-15 16:00:00,planned,Mccall Substtaion - Ellendale 100 kV Ckt 1
13979,L:18346:18348:138,2016-08-12 16:00:00,2016-08-23 16:00:00,planned,J St - Progress Energy Electric-Belleview 138 kV Line
13890,L:18298:18301:138,2016-08-11 16:00:00,2016-08-17 16:00:00,planned,Chauncey - John Day Construction 138 kV Circuit 1
15478,L:19076:19094:100,2016-08-10 16:00:00,2016-08-15 16:00:00,planned,Taylor - Lucent 100 kV Ckt 2
8686,L:8986:8987:138,2016-08-12 16:00:00,2016-08-18 16:00:00,planned,Malin - Roosevelt 138 kV #1
20588,L:23282:23317:100,2016-08-03 16:00:00,2016-08-20 16:00:00,planned,Quantum Lke Power Lp - Defiance 100 kV Line 2
13190,L:17897:17903:138,2016-08-04 16:00:00,2016-08-24 16:00:00,planned,Sunny Slope - Elliot Park Substation 138 kV Cir. 1
14919,L:18843:19499:100,2016-08-03 16:00:00,2016-08-23 16:00:00,planned,Wagley Robertson - Santa Isabel Tc 100 kV Ckt 1
3244,L:6388:8103:345,2016-08-07 16:00:00,2016-08-15 16:00:00,planned,Priceville - Peoria Substation 345 kV #1
10932,L:10010:10209:138,2016-08-10 16:00:00,2016-08-25 16:00:00,planned,Berkley Road - Chuckatuck Substation 138 kV
17340,L:19887:19931:100,2016-08-03 16:00:00,2016-08-22 16:00:00,planned,Barret - Moorcroft 100 kV Cir. 1
8264,L:8765:9064:138,2016-08-07 16:00:00,2016-08-18 16:00:00,planned,Crowleys - Deep Crk 138 kV
25,L:2631:2722:161,2016-08-10 16:00:00,2016-08-18 16:00:00,planned,Aecc Hydro Sta 2 - Molino 161 kV Line 1
9038,L:9113:9124:138,2016-08-11 16:00:00,2016-08-16 16:00:00,planned,Hard Rock - Proffit 138 kV Ckt 1
6101,L:7780:7785:138,2016-08-03 16:00:00,2016-08-05 16:00:00,planned,Morris - Nichols 138 kV #1
15587,L:19131:19565:230,2016-08-06 16:00:00,2016-08-11 16:00:00,planned,Getchel - Reedy Crk 230 kV Cir. 1
17834,L:20126:20127:100,2016-08-04 16:00:00,2016-08-08 16:00:00,planned,Fremont Energy Ctr - Rathdrum 100 kV Cir. 1
19636,L:22908:22916:100,2016-08-08 16:00:00,2016-08-09 16:00:00,planned,George Neal S - Bedford Park Substation 100 kV
18486,L:21631:21682:100,2016-08-04 16:00:00,2016-08-21 16:00:00,planned,Fermi - Rancho Mission Viejo 100 kV Ckt 2
21381,L:23882:24570:100,2016-08-07 16:00:00,2016-08-27 16:00:00,planned,Fremont Community Digester Llc - Revere Co 100 kV Ckt 1
1092,L:5508:5530:138,2016-08-11 16:00:00,2016-08-22 16:00:00,planned,Siloam Springs Southwest Substation - Sara-1 138 kV Circuit 1
15003,L:18870:18871:100,2016-08-12 16:00:00,2016-08-21 16:00:00,planned,La Grande - Golden Ring 100 kV Line 1
2842,L:6201:6207:138,2016-08-03 16:00:00,2016-08-19 16:00:00,planned,East Leesville - Driftwood 138 kV Ckt 1
14450,L:18683:18687:345,2016-08-03 16:00:00,2016-08-06 16:00:00,planned,Jim Hill - South Milford 345 kV Cir. 1
2650,L:6110:6123:138,2016-08-06 16:00:00,2016-08-17 16:00:00,planned,William F Wyman - Friendswood Rit 138 kV Cir. 1
3448,L:6492:6705:138,2016-08-08 16:00:00,2016-08-25 16:00:00,planned,Amfor - Perez Substation 138 kV Circuit 1
14224,L:18521:18523:138,2016-08-11 16:00:00,2016-08-31 16:00:00,planned,Cpi Usa Nc Southport - Ramey Field 2 7006 138 kV Cir. 1
20644,L:23302:23495:500,2016-08-05 16:00:00,2016-08-07 16:00:00,planned,Rocky Road Power Llc Substation - S Hall 500 kV Cir. 1
8387,L:8829:8830:138,2016-08-07 16:00:00,2016-08-19 16:00:00,planned,Lea National - Gentilly Road 138 kV Ckt 1
2920,L:6236:8353:138,2016-08-12 16:00:00,2016-08-23 16:00:00,planned,Wheler Dam - Sewell Crk Energy Substation 138 kV Line 1
323,L:5138:5142:138,2016-08-06 16:00:00,2016-08-17 16:00:00,planned,Woolworth Road Co Op - Juneau 138 kV Ckt 1
10520,L:9817:18212:138,2016-08-12 16:00:00,2016-08-17 16:00:00,planned,Duck Creek - Simpson Tuart 138 kV Circuit 1
8492,L:8877:9887:138,2016-08-09 16:00:00,2016-08-16 16:00:00,planned,Richburg - West Lebanon 138 kV Line 1
10240,L:9687:9844:138,2016-08-09 16:00:00,2016-08-17 16:00:00,planned,Hayfield - Van Dom 138 kV Line 1
13569,L:18102:18116:138,2016-08-08 16:00:00,2016-08-17 16:00:00,planned,Cluff - Ravensworth 138 kV Line 1
12798,L:17580:17583:138,2016-08-05 16:00:00,2016-08-11 16:00:00,planned,Badoura 230115 Kv - Coachella City 138 kV #1
19402,L:22849:22873:230,2016-08-11 16:00:00,2016-08-29 16:00:00,planned,Clifton Wilson - Moreno Tap 230 kV Cir. 1
5310,L:7377:7392:138,2016-08-08 16:00:00,2016-08-24 16:00:00,planned,Watertown Power Plant - N Fork Dam 138 kV Ckt 1
13989,L:18351:18352:138,2016-08-11 16:00:00,2016-08-26 16:00:00,planned,Keowee - Fiberglas 138 kV Line 1
3724,L:6644:7112:138,2016-08-04 16:00:00,2016-08-13 16:00:00,planned,Black Riv - Talenenergy Martins Creek Llc Harwood 138 kV
1463,L:5674:5944:138,2016-08-08 16:00:00,2016-08-25 16:00:00,planned,Halsey - San German 6401 138 kV #1
20293,L:23144:23146:100,2016-08-09 16:00:00,2016-08-18 16:00:00,planned,Chensource - Saddle Creek 100 kV Ckt 2
16375,L:19537:19594:230,2016-08-07 16:00:00,2016-08-22 16:00:00,planned,Washington Energy Facility - Muskingum Riv 230 kV Line
2444,L:6024:6032:138,2016-08-08 16:00:00,2016-08-19 16:00:00,planned,Northview - Coly 138 kV #1
1012,L:5477:5499:138,2016-08-07 16:00:00,2016-08-26 16:00:00,planned,Sabc Innovative Plastics Mt. Vernon - Phelon Parts 138 kV Ckt 1
15810,L:19239:19253:100,2016-08-07 16:00:00,2016-08-27 16:00:00,planned,Bayou Chico - Plymouth 3 100 kV Line 1
2722,L:6142:6776:138,2016-08-03 16:00:00,2016-08-14 16:00:00,planned,Fairway Tap - Jack Creek 138 kV Line 1
9098,L:9141:9181:138,2016-08-07 16:00:00,2016-08-26 16:00:00,planned,E Longmeadow - Seguin 138 kV
738,L:5333:5335:138,2016-08-09 16:00:00,2016-08-27 16:00:00,planned,Shenandoah - Aeropuerto 138 kV Ckt 1
2175,L:5952:5997:138,2016-08-11 16:00:00,2016-08-18 16:00:00,planned,Howard Down - Salmon Crk 138 kV
6902,L:8220:8228:345,2016-08-07 16:00:00,2016-08-27 16:00:00,planned,Youngwood - Sevierville 345 kV
5001,L:7208:7228:138,2016-08-09 16:00:00,2016-08-18 16:00:00,planned,Ross Prairie - Shiloah Iv 138 kV L
6903,L:8220:8235:345,2016-09-07 17:00:00,2016-09-16 17:00:00,planned,Youngwod - Florence 345 kV Line 1
14818,L:18802:18807:100,2016-09-01 17:00:00,2016-09-17 17:00:00,planned,Glebe - Midpoint 2 100 kV #2
14806,L:18799:18823:230,2016-08-30 17:00:00,2016-09-15 17:00:00,planned,Hamilton Peaking - Port Union 230 kV
14165,L:18479:18480:138,2016-08-31 17:00:00,2016-09-12 17:00:00,planned,San German 6403 - Sand Sta 138 kV
17740,L:20080:20123:100,2016-09-02 17:00:00,2016-09-21 17:00:00,planned,Thunderbird - Seasons-Bruceville 100 kV Ckt 1
13,L:2621:2622:161,2016-08-31 17:00:00,2016-09-12 17:00:00,planned,Suncrest - Cahone 161 kV Circuit 1
486,L:5215:5767:138,2016-09-02 17:00:00,2016-09-03 17:00:00,planned,Iron Mtn Substation - Wine Crk Sta Substation 138 kV
16094,L:19389:19413:230,2016-09-07 17:00:00,2016-09-14 17:00:00,planned,Staunton - Hailey 230 kV Cir. 1
20559,L:23270:24027:230,2016-09-04 17:00:00,2016-09-16 17:00:00,planned,Admin - Tsawassen Beach Terminal 230 kV #1
14604,L:18710:18716:100,2016-09-04 17:00:00,2016-09-07 17:00:00,planned,Pittsburg - Huston 100 kV Line 1
6079,L:7765:7773:138,2016-09-05 17:00:00,2016-09-10 17:00:00,planned,Citrus-Coloma - Crist 138 kV Cir. 1
13852,L:18269:18339:138,2016-08-30 17:00:00,2016-09-06 17:00:00,planned,Cutrale Citrus Juices Usa Ii Substation - Sub 18339 138 kV Ckt 1
9035,L:9111:9117:138,2016-08-30 17:00:00,2016-09-19 17:00:00,planned,Re Hill - Watt Rd 138 kV
13192,L:17899:17913:138,2016-09-01 17:00:00,2016-09-10 17:00:00,planned,Damon - Miles City 138 kV
798,L:5365:5774:138,2016-09-08 17:00:00,2016-09-25 17:00:00,planned,Flanders - Alsea 138 kV
10732,L:9917:9918:138,2016-09-08 17:00:00,2016-09-20 17:00:00,planned,Remington Ct - Morrisville 138 kV
16683,L:19595:19597:100,2016-09-01 17:00:00,2016-09-07 17:00:00,planned,Centerville Sw - Aldrich 100 kV Line 1
20708,L:23334:23369:100,2016-09-08 17:00:00,2016-09-27 17:00:00,planned,Mulberry - Channelview 100 kV Cir. 1
14096,L:18427:18432:138,2016-09-07 17:00:00,2016-09-17 17:00:00,planned,Longview Power Plant - Ft Martin 138 kV Line 1
17695,L:20051:20086:100,2016-09-03 17:00:00,2016-09-06 17:00:00,planned,B&W Susbtation Substation - Portage Lakes 100 kV Circuit 1
701,L:5311:6892:138,2016-08-31 17:00:00,2016-09-14 17:00:00,planned,Chase - Riggsville 138 kV
2536,L:6057:6979:138,2016-09-05 17:00:00,2016-09-16 17:00:00,planned,Joshua Falls - Quindaro Substation 138 kV Line
11979,L:16481:16489:138,2016-09-04 17:00:00,2016-09-08 17:00:00,planned,Pine Ridge - Montrose 138 kV #1
6536,L:8006:8008:138,2016-08-31 17:00:00,2016-09-11 17:00:00,planned,Vitulli - Lowndes Substation 138 kV
