plant_id,sub_id,fuel,mw,online_year,retire_year,queue_project_id
902679,9172,storage,109.2,2025,,Q19-1279
902680,9280,hybrid,175.9,2025,,Q19-1347
902681,8523,solar,145.1,2025,,Q20-1385
902682,18949,solar,157.9,2025,,Q20-1388
902683,5998,wind,256.9,2025,,Q20-1445
902684,5773,wind,76.4,2025,,Q20-1598
902685,7117,solar,163.6,2025,,Q21-1760
902686,19576,solar,63.0,2025,,Q21-1935
902687,5977,solar,302.2,2025,,Q19-1352
902688,17954,hybrid,116.5,2025,,Q19-1358
902689,9159,solar,235.7,2025,,Q20-1401
902690,9633,storage,63.0,2025,,Q20-1454
902691,18757,gas,86.1,2025,,Q20-1479
902692,21664,solar,96.4,2025,,Q20-1531
902693,23512,hybrid,141.9,2025,,Q21-1648
902694,23508,storage,36.9,2025,,Q21-1730
902695,11099,storage,71.5,2025,,Q21-1752
902696,7233,gas,343.8,2025,,Q21-1803
902697,9387,storage,500.0,2025,,Q21-1815
902698,9633,solar,106.9,2025,,Q21-1829
902699,19554,wind,212.7,2025,,Q21-1836
902700,18964,solar,52.8,2025,,Q21-1859
902701,10209,solar,132.2,2025,,Q21-1906
902702,20032,wind,162.7,2025,,Q19-1214
902703,7067,solar,235.8,2025,,Q19-1292
902704,16995,storage,23.4,2025,,Q19-1349
902705,19760,solar,130.2,2025,,Q19-1351
902706,23458,storage,35.5,2025,,Q20-1437
902707,22933,wind,95.7,2025,,Q20-1555
902708,9633,solar,231.7,2025,,Q20-1557
902709,11121,storage,47.0,2025,,Q20-1576
902710,9959,storage,86.7,2025,,Q21-1694
902711,18462,solar,65.7,2025,,Q21-1763
902712,10445,solar,48.7,2025,,Q21-1891
902713,18515,solar,133.9,2025,,Q19-1213
902714,16972,wind,134.9,2025,,Q20-1389
902715,5286,storage,109.6,2025,,Q20-1470
902716,22035,solar,141.5,2025,,Q20-1486
902717,19554,solar,118.0,2025,,Q20-1543
902718,7233,solar,195.4,2025,,Q21-1676
902719,22965,storage,339.8,2025,,Q21-1703
902720,6123,storage,199.6,2025,,Q21-1711
902721,23302,wind,50.2,2025,,Q21-1847
902722,5960,storage,148.4,2025,,Q21-1869
902723,23316,solar,116.2,2025,,Q21-1887
902724,9793,solar,120.3,2025,,Q22-2081
902725,19998,solar,57.5,2025,,Q22-2110
902726,20015,solar,68.9,2025,,Q19-1227
902727,22965,solar,195.5,2025,,Q20-1386
902728,6064,hybrid,341.2,2025,,Q20-1429
902729,9203,solar,297.1,2025,,Q20-1443
902730,7233,solar,89.7,2025,,Q20-1463
902731,22921,solar,196.3,2025,,Q20-1545
902732,19616,solar,202.0,2025,,Q20-1600
902733,19048,solar,138.1,2025,,Q21-1670
902734,5505,gas,167.8,2025,,Q21-1728
902735,6382,solar,37.9,2025,,Q21-1746
902736,22493,solar,100.8,2025,,Q21-1768
902737,19554,gas,639.4,2025,,Q21-1811
902738,9453,gas,1411.7,2025,,Q21-1820
902739,18699,storage,74.1,2025,,Q21-1839
902740,8324,gas,171.5,2025,,Q21-1850
902741,22024,gas,843.2,2025,,Q21-1897
902742,8341,solar,637.6,2025,,Q22-2109
902743,10965,solar,71.4,2025,,Q19-1359
902744,9185,solar,382.7,2025,,Q20-1377
902745,6967,storage,66.3,2025,,Q20-1604
902746,6717,solar,122.3,2025,,Q21-1646
902747,6253,solar,281.0,2025,,Q21-1661
902748,9227,solar,267.3,2025,,Q21-1735
902749,20223,solar,182.4,2025,,Q21-1747
902750,9399,solar,249.7,2025,,Q21-1764
902751,8926,solar,275.8,2025,,Q21-1812
902752,9913,hybrid,149.3,2025,,Q21-1823
902753,10279,storage,41.5,2025,,Q21-1824
902754,9418,gas,1053.5,2025,,Q21-1883
902755,19557,gas,435.1,2025,,Q22-1977
902756,9971,storage,54.2,2025,,Q22-1986
902757,19554,storage,135.1,2025,,Q22-2025
902758,23495,solar,112.0,2025,,Q22-2089
902759,9724,storage,74.0,2025,,Q22-2097
902760,5372,solar,240.9,2025,,Q22-2119
902761,5925,gas,333.3,2025,,Q19-1254
902762,18758,storage,163.8,2025,,Q20-1440
902763,5690,solar,77.9,2025,,Q20-1451
902764,9510,solar,57.4,2025,,Q20-1495
902765,19172,solar,222.6,2025,,Q20-1502
902766,18390,storage,101.5,2025,,Q20-1584
902767,22035,solar,221.3,2025,,Q20-1638
902768,22491,solar,133.3,2025,,Q21-1677
902769,22749,wind,271.6,2025,,Q21-1690
902770,5925,solar,83.1,2025,,Q21-1727
902771,10048,storage,274.0,2025,,Q21-1758
902772,10345,storage,89.6,2025,,Q21-1821
902773,8198,solar,115.7,2025,,Q21-1842
902774,19865,storage,122.0,2025,,Q21-1867
902775,5571,wind,137.3,2025,,Q21-1878
902776,5616,storage,61.3,2025,,Q21-1895
902777,9633,gas,429.0,2025,,Q21-1923
902778,9633,storage,82.2,2025,,Q21-1925
902779,9774,wind,150.2,2025,,Q21-1966
902780,21719,solar,114.3,2025,,Q22-2030
902781,5930,wind,259.0,2025,,Q19-1286
902782,5756,solar,92.4,2025,,Q19-1315
902783,19208,gas,198.5,2025,,Q20-1467
902784,7847,solar,77.2,2025,,Q20-1517
902785,9084,wind,65.4,2025,,Q20-1632
902786,24642,solar,390.6,2025,,Q21-1681
902787,5960,solar,105.0,2025,,Q21-1707
902788,23061,storage,107.0,2025,,Q21-1781
902789,23520,solar,88.9,2025,,Q21-1844
902790,9633,storage,42.6,2025,,Q21-1866
902791,10014,storage,500.0,2025,,Q21-1903
902792,6052,storage,396.5,2025,,Q21-1933
902793,5709,storage,36.8,2025,,Q21-1970
902794,6928,storage,79.7,2025,,Q22-2071
902795,8095,gas,1023.0,2025,,Q22-2091
902796,9633,solar,335.6,2025,,Q22-2164
902797,9703,solar,181.9,2025,,Q20-1466
902798,7184,solar,79.1,2025,,Q20-1477
902799,10344,solar,267.6,2025,,Q20-1536
902800,17222,gas,673.7,2025,,Q20-1542
902801,5843,gas,142.3,2025,,Q21-1662
902802,10157,solar,124.4,2025,,Q21-1786
902803,23495,storage,151.5,2025,,Q21-1808
902804,9919,solar,250.7,2025,,Q21-1840
902805,9946,solar,275.6,2025,,Q21-1857
902806,21810,hybrid,474.4,2025,,Q21-1872
902807,22209,wind,262.7,2025,,Q21-1877
902808,9633,storage,82.6,2025,,Q21-1894
902809,22749,hybrid,126.6,2025,,Q21-1917
902810,5863,solar,63.4,2025,,Q21-1945
902811,17850,solar,47.0,2025,,Q21-1962
902812,10098,solar,78.6,2025,,Q22-2032
902813,9633,gas,726.2,2025,,Q22-2141
902814,17402,solar,136.9,2025,,Q22-2173
902815,22024,wind,121.8,2025,,Q22-2212
902816,7889,solar,51.1,2025,,Q20-1636
902817,18712,solar,112.4,2025,,Q21-1664
902818,22035,solar,244.1,2025,,Q21-1804
902819,18759,solar,75.5,2025,,Q21-1810
902820,23512,wind,285.6,2025,,Q21-1964
902821,18432,solar,113.6,2025,,Q22-2022
902822,17710,solar,290.0,2025,,Q22-2029
902823,21381,solar,74.2,2025,,Q22-2057
902824,22965,storage,94.1,2025,,Q22-2058
902825,23072,storage,65.8,2025,,Q22-2137
902826,16969,hybrid,133.4,2025,,Q22-2143
902827,7328,solar,70.6,2025,,Q22-2162
902828,10698,solar,178.1,2025,,Q20-1492
902829,19235,solar,191.5,2025,,Q20-1565
902830,19684,solar,319.1,2025,,Q20-1590
902831,5440,solar,226.8,2025,,Q21-1641
902832,9633,solar,150.1,2025,,Q21-1724
902833,9740,wind,151.5,2025,,Q21-1797
902834,6029,solar,105.2,2025,,Q21-1892
902835,21380,solar,123.3,2025,,Q21-1909
902836,9703,solar,99.4,2025,,Q21-1944
902837,9851,gas,41.0,2025,,Q22-2014
902838,6702,storage,106.6,2025,,Q22-2044
902839,6882,storage,144.2,2025,,Q22-2053
902840,22024,solar,137.3,2025,,Q22-2211
902841,5574,storage,113.7,2025,,Q20-1518
902842,6666,wind,211.3,2025,,Q20-1622
902843,20199,solar,96.9,2025,,Q21-1770
902844,9405,solar,63.9,2025,,Q21-1777
902845,19986,storage,105.1,2025,,Q21-1902
902846,17238,gas,230.2,2025,,Q22-2005
902847,5610,gas,176.1,2025,,Q22-2023
902848,18081,wind,165.8,2025,,Q22-2046
902849,10224,solar,204.9,2025,,Q22-2056
902850,9327,solar,89.8,2025,,Q22-2092
902851,9633,solar,20.3,2025,,Q22-2128
902852,8655,solar,131.3,2025,,Q22-2166
