date,facility_name,upgrade
2011-01-01,Alumax - Quaker Hill Substation 138 kV,baseline reliability upgrade
2011-01-01,Alumax - Quaker Hill 138 kV,baseline reliability upgrade
2011-01-01,Alumax - Air Force Base 138 kV,baseline reliability upgrade
2011-01-01,Air Force Base - Alumax 138 kV,baseline reliability upgrade
2011-01-01,Carderock - Swinks Mill 138 kV Cir. 1,baseline reliability upgrade
2011-01-01,Swinks Mill Substation - Carderock 138 kV,baseline reliability upgrade
2011-01-01,Swinks Mill - N Canaan 138 kV #1,baseline reliability upgrade
2011-01-01,Swinks Mill - N Canaan 138 kV,baseline reliability upgrade
2011-01-01,Tap - Montgomery Village 138 kV,baseline reliability upgrade
2011-01-01,Tap - Montgomery Village 138 kV Cir. 2,baseline reliability upgrade
2011-01-01,Montgomery Village - Monta Vista Upper 138 kV Cir. 1,baseline reliability upgrade
2011-01-01,Monta Vista Upper - Montgomery Village 138 kV #2,baseline reliability upgrade
2011-01-01,Monta Vista Upper - Summit Lake Wps Substation 138 kV #1,baseline reliability upgrade
2011-01-01,Summit Lake Wps - Monta Vista Upper 138 kV,baseline reliability upgrade
2011-01-01,Masonville Uppco - Kingsberry 138 kV Circuit 1,baseline reliability upgrade
2011-01-01,Floraday - Kingsberry Substation 138 kV Circuit 1,baseline reliability upgrade
2011-01-01,Kingsberry - Floraday Substation 138 kV,baseline reliability upgrade
2011-01-01,Ramsey Substation - New Lisbon 138 kV Cir. 1,baseline reliability upgrade
2011-01-01,Kensington - Linden 138 kV L,baseline reliability upgrade
2011-01-01,Kensington - Linden 138 kV Line,baseline reliability upgrade
2011-01-01,Solar - Toaping Castle 138 kV,baseline reliability upgrade
2011-01-01,Toaping Castle - Solar 138 kV #2,baseline reliability upgrade
2011-01-01,Van Ness - Meadow Woods South 138 kV Cir. 1,baseline reliability upgrade
2011-01-01,Buena Vista - Columbus Denois Crk 138 kV #1,baseline reliability upgrade
2011-01-01,Steed Road - Waitsburg 138 kV Cir. 1,baseline reliability upgrade
2011-01-01,Easton - International Paper Co. - New Bern Mill 138 kV Line,baseline reliability upgrade
2011-01-01,International Paper Co. - New Bern Mill - Lava 138 kV Circuit 1,baseline reliability upgrade
2011-01-01,Onion Crk - East Hagerstown Substation 138 kV,baseline reliability upgrade
2011-01-01,Jollyville - Senatewind 138 kV Ckt 1,baseline reliability upgrade
2011-01-01,Maryland Solar - Senate Wind 138 kV Ckt 1,baseline reliability upgrade
2011-01-01,Ess Wesel - Fletcher 138 kV,baseline reliability upgrade
2011-01-01,Fletcher Substation - Firstenergy R Paul Smith Power Station 138 kV,baseline reliability upgrade
2011-01-01,Antietam - Jollyville 138 kV Line 1,baseline reliability upgrade
2011-01-01,Antietam Substation - Merritt Park 138 kV #1,baseline reliability upgrade
2011-01-01,Jollyville - Ess Wesel 138 kV Cir. 1,baseline reliability upgrade
2011-01-01,Jollyville 345-138 kV Transformer Bank 1,baseline reliability upgrade
2011-01-01,East Hagerstown - Jollyville 138 kV Line 1,baseline reliability upgrade
2011-01-01,De Sabla - Salton Sea 3 138 kV,baseline reliability upgrade
2011-01-01,Salton Sea 3 - Maryland Solar 138 kV Line 1,baseline reliability upgrade
2011-01-01,Firstenergy R Paul Smith Power Station - Dam No. 4 Hydro Sta 138 kV Line 1,baseline reliability upgrade
2011-01-01,Dam No. 4 Hydro Station - Westhill 138 kV Ckt 1,baseline reliability upgrade
2011-01-01,Dam No. 4 Hydro Sta Substation - Timber Swamp 138 kV Circuit 1,baseline reliability upgrade
2011-01-01,Stockton-Sheldon - Luquillo 2201 138 kV Circuit 1,baseline reliability upgrade
2011-01-01,Stockton-Sheldon - Dpc Bell Center 138 kV,baseline reliability upgrade
2011-01-01,Fort Worth - N Rutland 138 kV Line 1,baseline reliability upgrade
2011-01-01,Bishop Creek 3 - Ubc South Campus 138 kV #1,baseline reliability upgrade
2011-01-01,Bishopcreek 3 - Ft Worth 138 kV #1,baseline reliability upgrade
2011-01-01,Manistique - Eldorado 138 kV Cir. 1,baseline reliability upgrade
2011-01-01,Harbor - Ocean City 138 kV Ckt 1,baseline reliability upgrade
2011-01-01,Ocean City - Eldorado 138 kV #1,baseline reliability upgrade
2011-01-01,Perryman - Sharon Amtrak Substation 138 kV,baseline reliability upgrade
2011-01-01,Easton 2 - Oakland I 138 kV Cir. 1,baseline reliability upgrade
2011-01-01,Westrock Southeast Llc Substation 345-138 kV TX,baseline reliability upgrade
2011-01-01,Cason Lane - Westrock Southeast Llc 345 kV Ckt 1,baseline reliability upgrade
2011-01-01,Westrock Southeast Llc - Ridgeley 345 kV,baseline reliability upgrade
2011-01-01,Ascutney 345/138kV TX,baseline reliability upgrade
2011-01-01,Wagner 138-14 kV TX,baseline reliability upgrade
2011-01-01,Herbert A Wagner - Whatshan 138 kV,baseline reliability upgrade
2011-01-01,Baker St - Heffley Tap 138 kV Line,baseline reliability upgrade
2011-01-01,Sharon Amtrak - Conowingo 345 kV Circuit 1,baseline reliability upgrade
2011-01-01,Cedar Hill Switching - Pratt'S 138 kV,baseline reliability upgrade
2011-01-01,Canal - Fluvanna P.S 138 kV Ckt 1,baseline reliability upgrade
2011-01-01,Boonevile - Wichita Plant 138 kV Circuit 1,baseline reliability upgrade
2011-01-01,Walnut Creek Pp - Wichita Plat 138 kV #1,baseline reliability upgrade
2011-01-01,Nevada Solar One - Gordonsville Energy Lp 138 kV Cir. 1,baseline reliability upgrade
2011-01-01,Walnut Creek Pp - Nevada Solar One 138 kV,baseline reliability upgrade
2011-01-01,Jim Branch - Kyrene 138 kV Cir. 1,baseline reliability upgrade
2011-01-01,E Longmeadow - Beach Grove 138 kV Cir. 1,baseline reliability upgrade
2011-01-01,Hermanas Davila 1705 - Guadalupe Generating Substation 138 kV Circuit 1,baseline reliability upgrade
2011-01-01,Tanglewilde - Takelma 138 kV Line 1,baseline reliability upgrade
2011-01-01,Tanglewilde - Blue Ridge Substation 138 kV Ckt 1,baseline reliability upgrade
2011-01-01,Santee Cooper - Takelma 138 kV Cir. 1,baseline reliability upgrade
2011-01-01,Ross Fork - Wind Driver 138 kV,baseline reliability upgrade
2011-01-01,Ross Fork - Otter 138 kV,baseline reliability upgrade
2011-01-01,Ross Fork - Otter 138 kV Line,baseline reliability upgrade
2011-01-01,Wind Driver - Brush Tavern 138 kV Line,baseline reliability upgrade
2011-01-01,Barre - Carters 138 kV Circuit 1,baseline reliability upgrade
2011-01-01,Crusher - Clearbrook 138 kV Circuit 1,baseline reliability upgrade
2011-01-01,Crusher Substation - Venture 138 kV,baseline reliability upgrade
2011-01-01,Kelim - Shepherds N 138 kV Ckt 1,baseline reliability upgrade
2011-01-01,Venture - Shepherds N 138 kV,baseline reliability upgrade
2011-01-01,Island Phoenix - Otter Substation 138 kV Line,baseline reliability upgrade
2011-01-01,Leesville - Island Phoenix 138 kV,baseline reliability upgrade
2011-01-01,Island Phoenix - Leesville 138 kV Ckt 2,baseline reliability upgrade
2011-01-01,Boonsboro - Reusens 138 kV Ckt 1,baseline reliability upgrade
2011-01-01,Carquille - Clearbrook 138 kV Line 1,baseline reliability upgrade
2011-01-01,Wolf Hlls Energy - Horseshoe Lake 138 kV Circuit 1,baseline reliability upgrade
2011-01-01,Horseshoe Lake - North Bristol Substation 138 kV Line 1,baseline reliability upgrade
2011-01-01,North Bristol - Shrwood Forest 138 kV,baseline reliability upgrade
2011-01-01,Vicco - N Bristol 138 kV line,baseline reliability upgrade
2011-01-01,Mecklenburg Power Sta - Sta G 345 kV Circuit 1,baseline reliability upgrade
2011-01-01,Sta G - Clover 345 kV #1,baseline reliability upgrade
2011-01-01,Sta G - Challenge 345 kV Line 1,baseline reliability upgrade
2011-01-01,Challenge - Sta G 345 kV Circuit 2,baseline reliability upgrade
2011-01-01,Hugo - White Crk 138 kV Ckt 1,baseline reliability upgrade
2011-01-01,Clover - Hugo 138 kV Cir. 1,baseline reliability upgrade
2011-01-01,Moonshine 138 kV/1 kV TX #1,baseline reliability upgrade
2011-01-01,Bear - Chanute 3 138 kV,baseline reliability upgrade
2011-01-01,Balch - Gallatin Tn 138 kV Cir. 1,baseline reliability upgrade
2011-01-01,West Basset - Mcminnville 138 kV Ckt 1,baseline reliability upgrade
2011-01-01,West Bassett - Mcminnville 138 kV Cir. 2,baseline reliability upgrade
2011-01-01,Kelim - Mcminnville 138 kV,baseline reliability upgrade
2011-01-01,Kelim - Mcminnville 138 kV Line,baseline reliability upgrade
2011-01-01,Thurow Dam - Bellville S 138 kV L,baseline reliability upgrade
2011-01-01,Thurlow Dam - Greens Bayou 69 138 kV,baseline reliability upgrade
2011-01-01,Mommoth Pacific 1 - Bellville S 138 kV,baseline reliability upgrade
2011-01-01,North Pole - Carroll 138 kV,baseline reliability upgrade
2011-01-01,North Pole - Stelco 138 kV Cir. 1,baseline reliability upgrade
2011-01-01,West Winchester - Chaprral Substation 138 kV #1,baseline reliability upgrade
2011-01-01,Chaparral - Hanger 138 kV,baseline reliability upgrade
2011-01-01,Carroll - Hanger 138 kV,baseline reliability upgrade
2011-01-01,Moore Rd Substation - Bremo Bluff 138 kV Line 1,baseline reliability upgrade
2011-01-01,Coopers Corner - Welco 138 kV,baseline reliability upgrade
2011-01-01,Person - Coopers Corner 138 kV Ckt 1,baseline reliability upgrade
2011-01-01,Mcclellan-Adc - Coopers Corner 138 kV,baseline reliability upgrade
2011-01-01,Glen Haven - Hanover St 138 kV,baseline reliability upgrade
2011-01-01,Sinai - Welco 138 kV Circuit 1,baseline reliability upgrade
2011-01-01,Mcclellan-Adc - Wec 3 138 kV,baseline reliability upgrade
2011-01-01,Guadalupe Generating - Airport Rd 1 138 kV,baseline reliability upgrade
2011-01-01,Eagle Point Power Plant - Coldwater 138 kV Line,baseline reliability upgrade
2011-01-01,Finney - Ft Rock Midstate Substation 138 kV,baseline reliability upgrade
2011-01-01,Ft Rock Midstate - Wooton 138 kV Line 1,baseline reliability upgrade
2011-01-01,Mnomonie - Kenbridge 138 kV,baseline reliability upgrade
2011-01-01,Cottage Grove Substation - White Crk 138 kV Line 1,baseline reliability upgrade
2011-01-01,Cottage Grove - Kenbridge 138 kV Circuit 1,baseline reliability upgrade
2011-01-01,Batesville - Ker Dam 138 kV,baseline reliability upgrade
2011-01-01,Campus Commons - Mecklenburg Power Sta 138 kV Cir. 1,baseline reliability upgrade
2011-01-01,Hancock - Roanoke Electric Steel 138 kV Ckt 1,baseline reliability upgrade
2011-01-01,Farrell - Ashfield Substation 138 kV,baseline reliability upgrade
2011-01-01,Fluvanna P.S - Louisa Generation Facility 345 kV,baseline reliability upgrade
2011-01-01,Bremo Bluff - Buhl 138 kV Circuit 1,baseline reliability upgrade
2011-01-01,Louisa Generation Facility - Jim Branch 138 kV Ckt 1,baseline reliability upgrade
2011-01-01,Louisa Generation Facilty - N Anna 345 kV Circuit 1,baseline reliability upgrade
2011-01-01,Airport Rd 1 - Harrisonburg 138 kV Ckt 1,baseline reliability upgrade
2011-01-01,Mecklenburg Power Station - Person Substation 345 kV #1,baseline reliability upgrade
2011-01-01,Jim Branch 138/14kV Transformer,baseline reliability upgrade
2011-01-01,Jim Branch 138-14 kV Autotransformer Unit 2,baseline reliability upgrade
2011-01-01,Jim Brnch 138 kV/14 kV Auto #4,baseline reliability upgrade
2011-01-01,Buhl 345 kV/138 kV Transformer #1,baseline reliability upgrade
2011-01-01,Leesville 345/138 kV Autotransformer,baseline reliability upgrade
2011-01-01,Clover - Mcclellan-Adc 345 kV Line,baseline reliability upgrade
2011-01-01,Front Royal - Cason Lane 345 kV Circuit 1,baseline reliability upgrade
2011-01-01,New Plymounth - Canadian Hills Wind 138 kV,baseline reliability upgrade
2011-01-01,New Plymounth - Canadian Hills Wind 138 kV,baseline reliability upgrade
2011-01-01,Hayfield - Van Dom 138 kV #1,baseline reliability upgrade
2011-01-01,Wethersfeld - Harewood 138 kV #1,baseline reliability upgrade
2011-01-01,Annandale - Sta 138 138 kV Circuit 1,baseline reliability upgrade
2011-01-01,Annandale - Sta 138 138 kV Cir. 2,baseline reliability upgrade
2011-01-01,Moorhead - Rock Lake Ct 138 kV #1,baseline reliability upgrade
2011-01-01,Floraday - Carderock 138 kV Circuit 1,baseline reliability upgrade
2011-01-01,Quaker Hill - North Canaan Substation 138 kV #1,baseline reliability upgrade
2011-01-01,N Canaan - Quaker Hill 138 kV #2,baseline reliability upgrade
2011-01-01,Wooton - Montverde 138 kV Cir. 1,baseline reliability upgrade
2011-01-01,Neen Tap - Miller Redwood 138 kV Ckt 1,baseline reliability upgrade
2011-01-01,Willow - Nexen Tap 138 kV #1,baseline reliability upgrade
2011-01-01,Miller Redwood - Ag Reliant 345 kV #1,baseline reliability upgrade
2011-01-01,National City - Camino 138 kV L,baseline reliability upgrade
2011-01-01,National City - Fox Hollow 138 kV,baseline reliability upgrade
2011-01-01,Tyler - Turner Road 138 kV line,baseline reliability upgrade
2011-01-01,King'S Mill - Watsonville 138 kV Line 1,baseline reliability upgrade
2011-01-01,Fox Hollow - G G Allen 138 kV Circuit 1,baseline reliability upgrade
2011-01-01,Watsonville - Jennings Lodge Substation 138 kV Ckt 1,baseline reliability upgrade
2011-01-01,Crittenden - Warner Pnm 138 kV Line,baseline reliability upgrade
2011-01-01,Sonterra - Cittenden 138 kV Circuit 1,baseline reliability upgrade
2011-01-01,Cordova Park - R D Morrow 138 kV,baseline reliability upgrade
2011-01-01,R D Morrow - Puna Geothermal Venture I 138 kV Circuit 1,baseline reliability upgrade
2011-01-01,R D Morrow - Yadkin 138 kV Cir. 1,baseline reliability upgrade
2011-01-01,Puna Geothermal Venture I - A Whoch 138 kV Ckt 1,baseline reliability upgrade
2011-01-01,Yadkin - Wheelabrator Portsmouth 138 kV,baseline reliability upgrade
2011-01-01,Princeton Mn - Yadkin 138 kV line,baseline reliability upgrade
2011-01-01,A Whoch - Grayland 138 kV Circuit 1,baseline reliability upgrade
2011-01-01,Cato - Brandy Branch 138 kV Line 1,baseline reliability upgrade
2011-01-01,Kansas - India Substation 138 kV,baseline reliability upgrade
2011-01-01,India - Summit Farms Solar 138 kV Line 1,baseline reliability upgrade
2011-01-01,Kansas - Hickory 138 kV,baseline reliability upgrade
2011-01-01,Ghost Ranch - Thrasher 138 kV,baseline reliability upgrade
2011-01-01,Walthall - Uknown 138 kV,baseline reliability upgrade
2011-01-01,Hull St Rd Substation - Collins Lake 138 kV L,baseline reliability upgrade
2011-01-01,Baraga Vlg 345-138 kV Autotransformer Bank 1,baseline reliability upgrade
2011-01-01,Uknown - Baraga Vlg 138 kV Cir. 1,baseline reliability upgrade
2011-01-01,Baraga Vlg - Cedar Bayou Plant 138 kV line,baseline reliability upgrade
2011-01-01,Baraga Vlg - Sechelt 138 kV Line 1,baseline reliability upgrade
2011-01-01,Shockoe - Manchester Substation 138 kV Line 1,baseline reliability upgrade
2011-01-01,Basin - Plaza 138 kV Cir. 1,baseline reliability upgrade
2011-01-01,Ormond - Gilboa 138 kV line,baseline reliability upgrade
2011-01-01,Mackay Substation - Middleburgh 138 kV Ckt 1,baseline reliability upgrade
2011-01-01,Rock Lake Ct - Harewood 138 kV Line 1,baseline reliability upgrade
2011-01-01,Harewood - Rock Lake Ct 138 kV Circuit 2,baseline reliability upgrade
2011-01-01,Canadian Hills Wind - Butt Valley 138 kV Line 1,baseline reliability upgrade
2011-01-01,Sideburn - Tony Lappos 138 kV Ckt 1,baseline reliability upgrade
2011-01-01,Cleary Flood - Loudon 138 kV Circuit 1,baseline reliability upgrade
2011-01-01,Poland Rd - Cleary Flood 138 kV #1,baseline reliability upgrade
2011-01-01,Loudon 345/138 kV Transformer Bank,baseline reliability upgrade
2011-01-01,Loudon - Yardley Ridge Substation 138 kV #1,baseline reliability upgrade
2011-01-01,Clifton - Tony Lappos 138 kV Circuit 1,baseline reliability upgrade
2011-01-01,Clifton - Tony Lappos 138 kV Line 2,baseline reliability upgrade
2011-01-01,Clifton - W Garrard 138 kV Cir. 1,baseline reliability upgrade
2011-01-01,West Garrard - Clifton 138 kV Circuit 2,baseline reliability upgrade
2011-01-01,Honeygo - Hemdon 138 kV Line 1,baseline reliability upgrade
2011-01-01,Ellerbe Rd - Waterport 138 kV line,baseline reliability upgrade
2011-01-01,Tony Lappos - Wiccopee 138 kV,baseline reliability upgrade
2011-01-01,Waterport - Pomona Hts Substation 138 kV Ckt 1,baseline reliability upgrade
2011-01-01,Station 138 - Braddock 138 kV #1,baseline reliability upgrade
2011-01-01,Sta 138 - Braddock 138 kV,baseline reliability upgrade
2011-01-01,Reston - Tysons 138 kV Cir. 1,baseline reliability upgrade
2011-01-01,Tysons - Hunter 138 kV Circuit 1,baseline reliability upgrade
2011-01-01,Wells - Poland Rd 138 kV #1,baseline reliability upgrade
2011-01-01,Dranesville - Rainbow Falls Hydro 138 kV #1,baseline reliability upgrade
2011-01-01,Rainbow Falls Hydro - Dranesville 138 kV Line 2,baseline reliability upgrade
2011-01-01,New Lisbon - Dranesville 138 kV Line 1,baseline reliability upgrade
2011-01-01,Dranesville - New Lisbon 138 kV Circuit 2,baseline reliability upgrade
2011-01-01,Restn - Rainbow Falls Hydro 138 kV,baseline reliability upgrade
2011-01-01,Keuka - Bridge 138 kV #1,baseline reliability upgrade
2011-01-01,Bridge - Keuka 138 kV Ckt 2,baseline reliability upgrade
2011-01-01,Bridge - Riverview 138 kV Circuit 1,baseline reliability upgrade
2011-01-01,Bridge - Riverview 138 kV Cir. 2,baseline reliability upgrade
2011-01-01,Rainbow Falls Hydro Substation - Sully 138 kV L,baseline reliability upgrade
2011-01-01,Rio Piedras Heights83 1345 - Keuka 138 kV Line 1,baseline reliability upgrade
2011-01-01,Rio Piedras Heights83 1345 - Keuka 138 kV Cir. 2,baseline reliability upgrade
2011-01-01,Novec Smoketown - Rio Piedras Heights83 1345 138 kV #1,baseline reliability upgrade
2011-01-01,Novec Smoketown - Rio Piedras Heights83 1345 138 kV,baseline reliability upgrade
2011-01-01,Clark - Pomona Heights 138 kV Line,baseline reliability upgrade
2011-01-01,Morrisville - Remington Ct 138 kV Cir. 1,baseline reliability upgrade
2011-01-01,Remington Ct - Morisville 138 kV #2,baseline reliability upgrade
2011-01-01,Remington Ct - Morrisville 138 kV Circuit 3,baseline reliability upgrade
2011-01-01,Morrisville - Sowego Dp 138 kV Line,baseline reliability upgrade
2011-01-01,Morrisville - Sowego Dp 138 kV line,baseline reliability upgrade
2011-01-01,Morrisville - Sowego Dp 138 kV Circuit 3,baseline reliability upgrade
2011-01-01,Marquette Energy Center - Sowego Dp 138 kV Ckt 3,baseline reliability upgrade
2011-01-01,Wheeler - South Christianburg 138 kV Cir. 1,baseline reliability upgrade
