facility_name,start,end,reason
Medical Ctr - Malabar 138 kV L,2016-06-14 17:00:00,2016-06-29 17:00:00,planned
West Sparta - Brevort 100 kV Line 2,2016-06-11 17:00:00,2016-06-25 17:00:00,planned
Yamato - Foster Wheeler Mt Carmel Cogen 138 kV #1,2016-06-12 17:00:00,2016-06-14 17:00:00,planned
Yanke - Bayport 138 kV Circuit 1,2016-06-18 17:00:00,2016-07-08 17:00:00,planned
Spicewood - Catawba 2 138 kV #1,2016-06-12 17:00:00,2016-06-24 17:00:00,planned
Cumberland - Gran Grae 138 kV Line 1,2016-06-15 17:00:00,2016-07-01 17:00:00,planned
Seminola - Rosemark 138 kV line,2016-06-12 17:00:00,2016-06-26 17:00:00,planned
Keswick - West Bassett 138 kV #1,2016-06-14 17:00:00,2016-06-23 17:00:00,planned
Brandywine - Carrcroft 138 kV Circuit 1,2016-06-12 17:00:00,2016-06-25 17:00:00,planned
Hutchinson Plant 1 - Angel Mounds 100 kV Cir. 1,2016-06-12 17:00:00,2016-06-29 17:00:00,planned
Deer Park Energy Ctr Substation - North Allegheny Windpower Project 138 kV,2016-06-20 17:00:00,2016-06-30 17:00:00,planned
Sargent - Morgan Community Solar 138 kV Line 1,2016-06-11 17:00:00,2016-06-22 17:00:00,planned
Mt. Harris - Buckeye 230 kV Cir. 1,2016-06-15 17:00:00,2016-06-23 17:00:00,planned
Mayberry Tap - Dpc Oakdale 138 kV Circuit 1,2016-06-11 17:00:00,2016-06-23 17:00:00,planned
Twin Branch 2 - Chewelah 138 kV Cir. 1,2016-06-11 17:00:00,2016-06-18 17:00:00,planned
Erdman - Monument Street 138 kV Ckt 1,2016-06-18 17:00:00,2016-06-21 17:00:00,planned
Comorn Dp - Bollman Tap 1 138 kV Circuit 1,2016-06-18 17:00:00,2016-06-24 17:00:00,planned
Montgomery Village - Emory Grove 138 kV,2016-06-12 17:00:00,2016-07-02 17:00:00,planned
Lusher - Lake Crystal 100 kV,2016-06-19 17:00:00,2016-07-02 17:00:00,planned
Hopkins - S Meadow 138 kV,2016-06-17 17:00:00,2016-06-20 17:00:00,planned
Willows A Substation - North Endicott 138 kV Ckt 1,2016-07-24 16:00:00,2016-08-01 16:00:00,planned
Corners - Cwec Dewey 138 kV,2016-07-24 16:00:00,2016-07-28 16:00:00,planned
Mesquite Town E - Quantum Lake Power Lp 100 kV Ckt 1,2016-07-22 16:00:00,2016-07-30 16:00:00,planned
Seneca Terminal - Woodward-Tap1 138 kV #1,2016-07-23 16:00:00,2016-08-02 16:00:00,planned
Twin Lakes - Holt Switch 100 kV #1,2016-07-23 16:00:00,2016-07-28 16:00:00,planned
Salineville - Brer Hill 100 kV,2016-07-20 16:00:00,2016-07-29 16:00:00,planned
Brandywine - Crrcroft 138 kV Line 3,2016-07-23 16:00:00,2016-08-01 16:00:00,planned
Kirksville - Harmon 100 kV Cir. 1,2016-07-21 16:00:00,2016-07-25 16:00:00,planned
Ottawa Avenue Substation - Gila 161 kV Circuit 1,2016-07-20 16:00:00,2016-07-26 16:00:00,planned
Sperstition - Redhill 138 kV Cir. 1,2016-07-19 16:00:00,2016-07-30 16:00:00,planned
Waupun Correctional Central Heating Plt - Deep Creek Substation 138 kV L,2016-07-16 16:00:00,2016-08-01 16:00:00,planned
Lewisburg Substation - Choupique 138 kV Line 1,2016-07-20 16:00:00,2016-08-08 16:00:00,planned
Occoquan - Entergy Station S 138 kV Line 1,2016-07-24 16:00:00,2016-08-13 16:00:00,planned
S Fork - Hobart 345 kV Line 1,2016-07-18 16:00:00,2016-07-31 16:00:00,planned
Ditmar - Briar 138 kV,2016-07-23 16:00:00,2016-07-25 16:00:00,planned
Neset 2 - Cayey Tc 100 kV Cir. 1,2016-07-20 16:00:00,2016-07-24 16:00:00,planned
Jameson - Anasco 6101 138 kV Line 1,2016-07-19 16:00:00,2016-07-23 16:00:00,planned
Raton - Bunker Tap 138 kV Line 1,2016-07-23 16:00:00,2016-07-27 16:00:00,planned
Everest - Silver City 138 kV Circuit 1,2016-07-17 16:00:00,2016-08-02 16:00:00,planned
Mabury Tap - Circle 1 138 kV #1,2016-07-19 16:00:00,2016-08-07 16:00:00,planned
Tyee - Allings Crossing 345 kV Circuit 1,2016-07-19 16:00:00,2016-08-08 16:00:00,planned
Westland - Milford 500 kV,2016-07-25 16:00:00,2016-08-02 16:00:00,planned
Muscoda Industrial - Skito 138 kV Line 1,2016-07-21 16:00:00,2016-08-03 16:00:00,planned
Cordova Park - Macho Springs 138 kV Circuit 1,2016-07-17 16:00:00,2016-08-03 16:00:00,planned
Blacksith - Celanese Acetate Llc 138 kV Circuit 1,2016-07-22 16:00:00,2016-08-06 16:00:00,planned
Blue Ravine-School - Lsu 500 kV,2016-07-18 16:00:00,2016-07-21 16:00:00,planned
Hewitt Rd - Fmc 138 kV Line 1,2016-07-20 16:00:00,2016-07-24 16:00:00,planned
Grens Road - Tilton Substation 138 kV,2016-07-16 16:00:00,2016-07-28 16:00:00,planned
Rapides - Turley 230 kV Cir. 1,2016-07-22 16:00:00,2016-08-10 16:00:00,planned
Freemont - Concord 100 kV,2016-07-25 16:00:00,2016-08-13 16:00:00,planned
Gibsonia - Fayetteville S 100 kV Line 1,2016-07-17 16:00:00,2016-08-01 16:00:00,planned
Red Oak Ap - Copper Mtn Solar 2 138 kV Line 1,2016-07-20 16:00:00,2016-07-28 16:00:00,planned
Friendswood - Ou Spirit Wind Farm 138 kV Line 1,2016-08-10 16:00:00,2016-08-11 16:00:00,planned
Dodd Road - Post Substation 100 kV Line 1,2016-08-09 16:00:00,2016-08-29 16:00:00,planned
Auburn2 - Golo 138 kV Circuit 1,2016-08-09 16:00:00,2016-08-21 16:00:00,planned
Calapooya - E Springfield 100 kV Ckt 1,2016-08-04 16:00:00,2016-08-11 16:00:00,planned
Brownfield Switching - Pinkerton 138 kV #1,2016-08-05 16:00:00,2016-08-23 16:00:00,planned
Copus - Waynedale 100 kV #1,2016-08-04 16:00:00,2016-08-24 16:00:00,planned
Montana - Dead River Substation 100 kV Ckt 1,2016-08-06 16:00:00,2016-08-23 16:00:00,planned
Bear Canyon - Mid America 138 kV,2016-08-07 16:00:00,2016-08-17 16:00:00,planned
East Sanger - Ce Turbo 100 kV,2016-08-04 16:00:00,2016-08-06 16:00:00,planned
Algood - Neligh 100 kV Circuit 1,2016-08-03 16:00:00,2016-08-13 16:00:00,planned
University Of Colorado - Unimd 138 kV Line 1,2016-08-08 16:00:00,2016-08-10 16:00:00,planned
Hausen Creek - Scovill Rock 138 kV Ckt 1,2016-08-04 16:00:00,2016-08-08 16:00:00,planned
Randall St - Taft 138 kV,2016-08-04 16:00:00,2016-08-05 16:00:00,planned
South Glens Fall Hydroelectric - Trask 138 kV #1,2016-08-09 16:00:00,2016-08-21 16:00:00,planned
Mccall Substtaion - Ellendale 100 kV Ckt 1,2016-08-12 16:00:00,2016-08-15 16:00:00,planned
J St - Progress Energy Electric-Belleview 138 kV Line,2016-08-12 16:00:00,2016-08-23 16:00:00,planned
Chauncey - John Day Construction 138 kV Circuit 1,2016-08-11 16:00:00,2016-08-17 16:00:00,planned
Taylor - Lucent 100 kV Ckt 2,2016-08-10 16:00:00,2016-08-15 16:00:00,planned
Malin - Roosevelt 138 kV #1,2016-08-12 16:00:00,2016-08-18 16:00:00,planned
Quantum Lke Power Lp - Defiance 100 kV Line 2,2016-08-03 16:00:00,2016-08-20 16:00:00,planned
Sunny Slope - Elliot Park Substation 138 kV Cir. 1,2016-08-04 16:00:00,2016-08-24 16:00:00,planned
Wagley Robertson - Santa Isabel Tc 100 kV Ckt 1,2016-08-03 16:00:00,2016-08-23 16:00:00,planned
Priceville - Peoria Substation 345 kV #1,2016-08-07 16:00:00,2016-08-15 16:00:00,planned
Berkley Road - Chuckatuck Substation 138 kV,2016-08-10 16:00:00,2016-08-25 16:00:00,planned
Barret - Moorcroft 100 kV Cir. 1,2016-08-03 16:00:00,2016-08-22 16:00:00,planned
Crowleys - Deep Crk 138 kV,2016-08-07 16:00:00,2016-08-18 16:00:00,planned
Aecc Hydro Sta 2 - Molino 161 kV Line 1,2016-08-10 16:00:00,2016-08-18 16:00:00,planned
Hard Rock - Proffit 138 kV Ckt 1,2016-08-11 16:00:00,2016-08-16 16:00:00,planned
Morris - Nichols 138 kV #1,2016-08-03 16:00:00,2016-08-05 16:00:00,planned
Getchel - Reedy Crk 230 kV Cir. 1,2016-08-06 16:00:00,2016-08-11 16:00:00,planned
Fremont Energy Ctr - Rathdrum 100 kV Cir. 1,2016-08-04 16:00:00,2016-08-08 16:00:00,planned
George Neal S - Bedford Park Substation 100 kV,2016-08-08 16:00:00,2016-08-09 16:00:00,planned
Fermi - Rancho Mission Viejo 100 kV Ckt 2,2016-08-04 16:00:00,2016-08-21 16:00:00,planned
Fremont Community Digester Llc - Revere Co 100 kV Ckt 1,2016-08-07 16:00:00,2016-08-27 16:00:00,planned
Siloam Springs Southwest Substation - Sara-1 138 kV Circuit 1,2016-08-11 16:00:00,2016-08-22 16:00:00,planned
La Grande - Golden Ring 100 kV Line 1,2016-08-12 16:00:00,2016-08-21 16:00:00,planned
East Leesville - Driftwood 138 kV Ckt 1,2016-08-03 16:00:00,2016-08-19 16:00:00,planned
Jim Hill - South Milford 345 kV Cir. 1,2016-08-03 16:00:00,2016-08-06 16:00:00,planned
William F Wyman - Friendswood Rit 138 kV Cir. 1,2016-08-06 16:00:00,2016-08-17 16:00:00,planned
Amfor - Perez Substation 138 kV Circuit 1,2016-08-08 16:00:00,2016-08-25 16:00:00,planned
Cpi Usa Nc Southport - Ramey Field 2 7006 138 kV Cir. 1,2016-08-11 16:00:00,2016-08-31 16:00:00,planned
Rocky Road Power Llc Substation - S Hall 500 kV Cir. 1,2016-08-05 16:00:00,2016-08-07 16:00:00,planned
Lea National - Gentilly Road 138 kV Ckt 1,2016-08-07 16:00:00,2016-08-19 16:00:00,planned
Wheler Dam - Sewell Crk Energy Substation 138 kV Line 1,2016-08-12 16:00:00,2016-08-23 16:00:00,planned
Woolworth Road Co Op - Juneau 138 kV Ckt 1,2016-08-06 16:00:00,2016-08-17 16:00:00,planned
Duck Creek - Simpson Tuart 138 kV Circuit 1,2016-08-12 16:00:00,2016-08-17 16:00:00,planned
Richburg - West Lebanon 138 kV Line 1,2016-08-09 16:00:00,2016-08-16 16:00:00,planned
Hayfield - Van Dom 138 kV Line 1,2016-08-09 16:00:00,2016-08-17 16:00:00,planned
Cluff - Ravensworth 138 kV Line 1,2016-08-08 16:00:00,2016-08-17 16:00:00,planned
Badoura 230115 Kv - Coachella City 138 kV #1,2016-08-05 16:00:00,2016-08-11 16:00:00,planned
Clifton Wilson - Moreno Tap 230 kV Cir. 1,2016-08-11 16:00:00,2016-08-29 16:00:00,planned
Watertown Power Plant - N Fork Dam 138 kV Ckt 1,2016-08-08 16:00:00,2016-08-24 16:00:00,planned
Keowee - Fiberglas 138 kV Line 1,2016-08-11 16:00:00,2016-08-26 16:00:00,planned
Black Riv - Talenenergy Martins Creek Llc Harwood 138 kV,2016-08-04 16:00:00,2016-08-13 16:00:00,planned
Halsey - San German 6401 138 kV #1,2016-08-08 16:00:00,2016-08-25 16:00:00,planned
Chensource - Saddle Creek 100 kV Ckt 2,2016-08-09 16:00:00,2016-08-18 16:00:00,planned
Washington Energy Facility - Muskingum Riv 230 kV Line,2016-08-07 16:00:00,2016-08-22 16:00:00,planned
Northview - Coly 138 kV #1,2016-08-08 16:00:00,2016-08-19 16:00:00,planned
Sabc Innovative Plastics Mt. Vernon - Phelon Parts 138 kV Ckt 1,2016-08-07 16:00:00,2016-08-26 16:00:00,planned
Bayou Chico - Plymouth 3 100 kV Line 1,2016-08-07 16:00:00,2016-08-27 16:00:00,planned
Fairway Tap - Jack Creek 138 kV Line 1,2016-08-03 16:00:00,2016-08-14 16:00:00,planned
E Longmeadow - Seguin 138 kV,2016-08-07 16:00:00,2016-08-26 16:00:00,planned
Shenandoah - Aeropuerto 138 kV Ckt 1,2016-08-09 16:00:00,2016-08-27 16:00:00,planned
Howard Down - Salmon Crk 138 kV,2016-08-11 16:00:00,2016-08-18 16:00:00,planned
Youngwood - Sevierville 345 kV,2016-08-07 16:00:00,2016-08-27 16:00:00,planned
Ross Prairie - Shiloah Iv 138 kV L,2016-08-09 16:00:00,2016-08-18 16:00:00,planned
Youngwod - Florence 345 kV Line 1,2016-09-07 17:00:00,2016-09-16 17:00:00,planned
Glebe - Midpoint 2 100 kV #2,2016-09-01 17:00:00,2016-09-17 17:00:00,planned
Hamilton Peaking - Port Union 230 kV,2016-08-30 17:00:00,2016-09-15 17:00:00,planned
San German 6403 - Sand Sta 138 kV,2016-08-31 17:00:00,2016-09-12 17:00:00,planned
Thunderbird - Seasons-Bruceville 100 kV Ckt 1,2016-09-02 17:00:00,2016-09-21 17:00:00,planned
Suncrest - Cahone 161 kV Circuit 1,2016-08-31 17:00:00,2016-09-12 17:00:00,planned
Iron Mtn Substation - Wine Crk Sta Substation 138 kV,2016-09-02 17:00:00,2016-09-03 17:00:00,planned
Staunton - Hailey 230 kV Cir. 1,2016-09-07 17:00:00,2016-09-14 17:00:00,planned
Admin - Tsawassen Beach Terminal 230 kV #1,2016-09-04 17:00:00,2016-09-16 17:00:00,planned
Pittsburg - Huston 100 kV Line 1,2016-09-04 17:00:00,2016-09-07 17:00:00,planned
Citrus-Coloma - Crist 138 kV Cir. 1,2016-09-05 17:00:00,2016-09-10 17:00:00,planned
Cutrale Citrus Juices Usa Ii Substation - Sub 18339 138 kV Ckt 1,2016-08-30 17:00:00,2016-09-06 17:00:00,planned
Re Hill - Watt Rd 138 kV,2016-08-30 17:00:00,2016-09-19 17:00:00,planned
Damon - Miles City 138 kV,2016-09-01 17:00:00,2016-09-10 17:00:00,planned
Flanders - Alsea 138 kV,2016-09-08 17:00:00,2016-09-25 17:00:00,planned
Remington Ct - Morrisville 138 kV,2016-09-08 17:00:00,2016-09-20 17:00:00,planned
Centerville Sw - Aldrich 100 kV Line 1,2016-09-01 17:00:00,2016-09-07 17:00:00,planned
Mulberry - Channelview 100 kV Cir. 1,2016-09-08 17:00:00,2016-09-27 17:00:00,planned
Longview Power Plant - Ft Martin 138 kV Line 1,2016-09-07 17:00:00,2016-09-17 17:00:00,planned
B&W Susbtation Substation - Portage Lakes 100 kV Circuit 1,2016-09-03 17:00:00,2016-09-06 17:00:00,planned
Chase - Riggsville 138 kV,2016-08-31 17:00:00,2016-09-14 17:00:00,planned
Joshua Falls - Quindaro Substation 138 kV Line,2016-09-05 17:00:00,2016-09-16 17:00:00,planned
Pine Ridge - Montrose 138 kV #1,2016-09-04 17:00:00,2016-09-08 17:00:00,planned
Vitulli - Lowndes Substation 138 kV,2016-08-31 17:00:00,2016-09-11 17:00:00,planned
Lone Butte - Lake Rd Mo 138 kV,2016-09-03 17:00:00,2016-09-19 17:00:00,planned
Dell City - Willmar 138 kV Circuit 1,2016-09-06 17:00:00,2016-09-09 17:00:00,planned
Parksville - Mid-Georgia Cogeneration Facility 100 kV Ckt 1,2016-09-04 17:00:00,2016-09-24 17:00:00,planned
Calvo - Abilene Industril Park 138 kV Ckt 1,2016-09-07 17:00:00,2016-09-09 17:00:00,planned
Sargent - Mint Farm 138 kV Line 1,2016-09-01 17:00:00,2016-09-12 17:00:00,planned
N Main - Alpha 100 kV Circuit 1,2016-09-05 17:00:00,2016-09-17 17:00:00,planned
Northwest Tap - Harlan Y 138 kV #1,2016-09-03 17:00:00,2016-09-22 17:00:00,planned
Glencoe - Ryegate Power Sta 100 kV Cir. 1,2016-09-07 17:00:00,2016-09-16 17:00:00,planned
San Luis Obispo - Holladay 138 kV #1,2016-09-06 17:00:00,2016-09-07 17:00:00,planned
Adirondack - Poteet 100 kV Cir. 1,2016-09-03 17:00:00,2016-09-04 17:00:00,planned
Caterpillr - East Hills 100 kV Cir. 1,2016-09-03 17:00:00,2016-09-10 17:00:00,planned
San Rafael - Fremont Energy Center 100 kV,2016-09-03 17:00:00,2016-09-23 17:00:00,planned
Car Care - Klein 138 kV Line 1,2016-08-30 17:00:00,2016-09-19 17:00:00,planned
Pratt'S - Harmony Hills 138 kV Cir. 1,2016-08-30 17:00:00,2016-09-02 17:00:00,planned
Simon Street - Sunnyside 230 kV,2016-09-02 17:00:00,2016-09-03 17:00:00,planned
Coronet - Poly 138 kV Cir. 1,2016-08-30 17:00:00,2016-09-07 17:00:00,planned
Talenenergy Martin Creek Llc Allentown - Freeman 138 kV Cir. 1,2016-09-08 17:00:00,2016-09-15 17:00:00,planned
Ripple - Ivanpah 138 kV #1,2016-09-05 17:00:00,2016-09-09 17:00:00,planned
Creedmoor - Naselle 138 kV #1,2016-09-08 17:00:00,2016-09-26 17:00:00,planned
Prosser - Maxwelton 100 kV #1,2016-09-03 17:00:00,2016-09-21 17:00:00,planned
Buena Vista - Wildercroft 138 kV #1,2016-09-02 17:00:00,2016-09-04 17:00:00,planned
Florida 8602 - Homer City 345 kV Ckt 1,2016-09-04 17:00:00,2016-09-18 17:00:00,planned
West Ina Substation - Cooper Ranch 138 kV Cir. 1,2016-09-04 17:00:00,2016-09-10 17:00:00,planned
Tate & Lyle Decatur Plant Cogen - Pinal 100 kV Ckt 2,2016-08-31 17:00:00,2016-09-14 17:00:00,planned
Denton Dr - Hartman 138 kV Line 1,2016-09-04 17:00:00,2016-09-09 17:00:00,planned
Midand - Beaver Valley 345 kV Ckt 1,2016-09-06 17:00:00,2016-09-23 17:00:00,planned
Lay Dam - Peosta 100 kV L,2016-09-04 17:00:00,2016-09-07 17:00:00,planned
Southwest Lima - Clackamas 100 kV,2016-10-16 17:00:00,2016-11-05 17:00:00,planned
Stent Tap - Moorcroft 100 kV,2016-10-12 17:00:00,2016-10-27 17:00:00,planned
Rolling Hills - Portland Sta 138 kV Circuit 1,2016-10-13 17:00:00,2016-10-23 17:00:00,planned
Deptford - Zumbro Falls 138 kV,2016-10-11 17:00:00,2016-10-23 17:00:00,planned
Plaster City - Hanover St 138 kV Cir. 1,2016-10-16 17:00:00,2016-10-31 17:00:00,planned
East Bernard - Remington Ct Substation 138 kV Circuit 1,2016-10-13 17:00:00,2016-10-22 17:00:00,planned
Milltown Substation - Coffey 138 kV Ckt 1,2016-10-17 17:00:00,2016-10-25 17:00:00,planned
Chesapeake Energy Center - Elizabeth Riv Power Sta 138 kV Circuit 1,2016-10-15 17:00:00,2016-10-24 17:00:00,planned
Butternut - Willow 138 kV Ckt 1,2016-10-11 17:00:00,2016-10-14 17:00:00,planned
Cedar Hill - Gist Creek 500 kV Line,2016-10-16 17:00:00,2016-11-02 17:00:00,planned
Grimley Rd - Rossmoor Tap 2 100 kV Circuit 2,2016-10-15 17:00:00,2016-11-03 17:00:00,planned
Huntington Beach - Goddard Steam Plant 138 kV Cir. 1,2016-10-11 17:00:00,2016-10-28 17:00:00,planned
Geismar - Tuco 100 kV Line 1,2016-10-14 17:00:00,2016-10-24 17:00:00,planned
Terminal - Finneytown 100 kV Ckt 2,2016-10-11 17:00:00,2016-10-17 17:00:00,planned
Colorado Powerstation Substation - Vista 138 kV Circuit 1,2016-10-13 17:00:00,2016-10-20 17:00:00,planned
Davson - Fairmount 100 kV Line,2016-10-16 17:00:00,2016-10-20 17:00:00,planned
Mossyrock Pp - Pine Tree Acres Wm Lfgte 138 kV Line 1,2016-10-15 17:00:00,2016-10-27 17:00:00,planned
Rancho Seco - Reid Gardner 100 kV Line 1,2016-10-10 17:00:00,2016-10-17 17:00:00,planned
Alpaugh - Arbors 100 kV Circuit 1,2016-10-12 17:00:00,2016-10-19 17:00:00,planned
Wheelabrator Saugus - Winston 100 kV Cir. 1,2016-10-12 17:00:00,2016-11-01 17:00:00,planned
Talpa - Salt Springs Substation 100 kV #1,2016-10-19 17:00:00,2016-11-07 17:00:00,planned
Myakka - Pittsfield Generating Lp 138 kV Line 1,2016-10-16 17:00:00,2016-10-25 17:00:00,planned
Injction - Lowmoor 138 kV Ckt 1,2016-10-12 17:00:00,2016-10-23 17:00:00,planned
Corners - Idalia 345 kV #1,2016-10-10 17:00:00,2016-10-30 17:00:00,planned
Peaceable Substation - Forest 138 kV Line 1,2016-10-19 17:00:00,2016-10-20 17:00:00,planned
Bair - Kayenta 100 kV,2016-10-15 17:00:00,2016-10-21 17:00:00,planned
Iron Mt - Henpeck 138 kV Cir. 1,2016-10-11 17:00:00,2016-10-25 17:00:00,planned
Cortland - Homestead Wind Llc 138 kV Line 1,2016-10-17 17:00:00,2016-11-01 17:00:00,planned
Laeger - Norco 138 kV Circuit 1,2016-10-14 17:00:00,2016-10-24 17:00:00,planned
Clarksburg - Moonstone 138 kV #1,2016-10-19 17:00:00,2016-11-02 17:00:00,planned
Met Center - Glasgow Substation 138 kV Cir. 1,2016-10-15 17:00:00,2016-10-27 17:00:00,planned
Main Line - Tristate 345 kV Ckt 1,2016-10-14 17:00:00,2016-10-17 17:00:00,planned
Michigan Avenue - N. Shannon 345 kV,2016-10-12 17:00:00,2016-10-16 17:00:00,planned
N Gatlinburg - W Somerville 138 kV Cir. 1,2016-10-19 17:00:00,2016-11-07 17:00:00,planned
Llanerch - Warner 138 kV Ckt 1,2016-10-12 17:00:00,2016-10-19 17:00:00,planned
Don Julio-Lorac Vista - Sub 20105 100 kV Circuit 1,2016-10-12 17:00:00,2016-10-15 17:00:00,planned
Riverdale - Solar 138 kV Cir. 1,2016-10-10 17:00:00,2016-10-24 17:00:00,planned
Bluff Point Wind Facility - Idaho Falls 138 kV Cir. 1,2016-10-18 17:00:00,2016-10-28 17:00:00,planned
Yorba Linda - Belle Vista 100 kV Cir. 1,2016-10-14 17:00:00,2016-10-18 17:00:00,planned
San Manuel - Boerne 138 kV,2016-10-12 17:00:00,2016-10-19 17:00:00,planned
Texlake - Pahokee 138 kV #2,2016-10-11 17:00:00,2016-10-14 17:00:00,planned
Belfort - London Substation 138 kV #1,2016-10-18 17:00:00,2016-11-01 17:00:00,planned
Columbia Falls - Edward L. Addison Generating Plant 138 kV Cir. 1,2016-10-14 17:00:00,2016-10-15 17:00:00,planned
Spruce - Spills 100 kV Ckt 1,2016-10-15 17:00:00,2016-10-19 17:00:00,planned
L V Sutton Combined Cycle - Peabody 100 kV line,2016-10-12 17:00:00,2016-10-23 17:00:00,planned
Chester - Minden 138 kV Line 1,2016-10-18 17:00:00,2016-10-21 17:00:00,planned
Beardsley - Ellington 138 kV Ckt 1,2016-10-11 17:00:00,2016-10-30 17:00:00,planned
Creelman - Forbing Road 100 kV,2016-10-17 17:00:00,2016-10-24 17:00:00,planned
Us Ord Depot-Herlong - N Little Rock Levy 138 kV Cir. 1,2016-10-10 17:00:00,2016-10-12 17:00:00,planned
East Cool Springs - Salina 345 kV Cir. 1,2016-10-12 17:00:00,2016-10-26 17:00:00,planned
Sanborn - Central Hudson Beacon 138 kV #1,2016-10-17 17:00:00,2016-10-28 17:00:00,planned
Yauco Hidro 2 - Imperial Vly 138 kV #1,2016-10-13 17:00:00,2016-10-26 17:00:00,planned
Dresden - Conesville Station 500 kV line,2016-10-13 17:00:00,2016-10-15 17:00:00,planned
Vienna Operations - Ubc S Campus 345 kV Cir. 1,2016-10-10 17:00:00,2016-10-26 17:00:00,planned
Devon - Riverview 138 kV Line,2016-10-14 17:00:00,2016-10-27 17:00:00,planned
Sweetwater Substation - Upper Mechanicville 138 kV Line 1,2016-10-15 17:00:00,2016-10-27 17:00:00,planned
Pinehurst - County Line Wp 138 kV Ckt 1,2016-10-12 17:00:00,2016-10-14 17:00:00,planned
Belridge 1A - Foreman N 100 kV,2016-10-16 17:00:00,2016-10-29 17:00:00,planned
New Astle - Basn Rd 138 kV Line 1,2016-10-15 17:00:00,2016-10-25 17:00:00,planned
Hood - Dayton Substation 345 kV #1,2016-10-16 17:00:00,2016-10-18 17:00:00,planned
Tower Hill - Nassau Energy Corp 138 kV #1,2016-10-11 17:00:00,2016-10-23 17:00:00,planned
Kellnersville - Hummelstown 138 kV Line 1,2016-11-14 19:00:00,2016-12-03 19:00:00,planned
Sunrise Power - Lucerne 100 kV Cir. 1,2016-11-19 19:00:00,2016-11-26 19:00:00,planned
Old Hickory - Cassidy 100 kV #1,2016-11-17 19:00:00,2016-11-24 19:00:00,planned
Pinn Rd - Lafayatte Concord Road 100 kV Cir. 1,2016-11-12 19:00:00,2016-11-21 19:00:00,planned
Brodie Lane - Rapids Energy Center 100 kV Circuit 1,2016-11-17 19:00:00,2016-12-07 19:00:00,planned
Nassau - Weber 345 kV Line 1,2016-11-18 19:00:00,2016-11-25 19:00:00,planned
Manati 8404 - Badoura 230115 Kv 138 kV Ckt 1,2016-11-15 19:00:00,2016-11-22 19:00:00,planned
Ealy - Kitimat 138 kV,2016-11-18 19:00:00,2016-11-28 19:00:00,planned
Barneys - Hood 138 kV,2016-11-14 19:00:00,2016-11-15 19:00:00,planned
Brookfield - Belmont 230 kV #1,2016-11-15 19:00:00,2016-11-29 19:00:00,planned
W Branch - Mcclellan-Bell 345 kV #1,2016-11-13 19:00:00,2016-11-27 19:00:00,planned
O. H. Hutchings Station - Cooks Pond 100 kV Ckt 2,2016-11-20 19:00:00,2016-11-21 19:00:00,planned
Meadows - Endako Cust 230 kV #1,2016-11-12 19:00:00,2016-12-01 19:00:00,planned
S Baltimore - Bairoa 3008 138 kV Line 1,2016-11-18 19:00:00,2016-12-04 19:00:00,planned
Eddy Ac-Dc-Ac Tie - Monticelo 138 kV Cir. 1,2016-11-20 19:00:00,2016-11-29 19:00:00,planned
Segs 7 - Dow Chemical 138 kV Circuit 1,2016-11-14 19:00:00,2016-11-23 19:00:00,planned
Gilstrap - Abbe 100 kV L,2016-11-16 19:00:00,2016-11-22 19:00:00,planned
Clover - Mcclellan-Adc Substation 345 kV Ckt 1,2016-11-12 19:00:00,2016-11-25 19:00:00,planned
Shirland Ave - Walker 100 kV #1,2016-11-21 19:00:00,2016-12-01 19:00:00,planned
